month,sales,realized_gain,taxable_gain,exempt_gain,loss_carry_in,loss_carry_out,tax_due,gross_tax_before_irrf,irrf_withheld_month,irrf_credit_in,irrf_credit_used,irrf_credit_out
2023-05,0.0,0.0,0.0,0.0,3997.1718679019564,3997.1718679019564,0.0,0.0,0.0,0.0,0.0,0.0
2023-06,11564.254943321652,-236.08664805637792,0.0,0.0,3997.1718679019564,4233.258515958334,0.0,0.0,0.0,0.0,0.0,0.0
2023-07,0.0,0.0,0.0,0.0,4233.258515958334,4233.258515958334,0.0,0.0,0.0,0.0,0.0,0.0
2023-08,11695.43216348371,121.07435810751682,0.0,121.07435810751682,4233.258515958334,4233.258515958334,0.0,0.0,0.0,0.0,0.0,0.0
2023-09,11416.920452322924,-207.57323956563278,0.0,0.0,4233.258515958334,4440.831755523966,0.0,0.0,0.0,0.0,0.0,0.0
2023-10,0.0,0.0,0.0,0.0,4440.831755523966,4440.831755523966,0.0,0.0,0.0,0.0,0.0,0.0
2023-11,9189.118529216892,-2288.7081185833445,0.0,0.0,4440.831755523966,6729.539874107311,0.0,0.0,0.0,0.0,0.0,0.0
2023-12,9243.351426126223,159.37229796226575,0.0,159.37229796226575,6729.539874107311,6729.539874107311,0.0,0.0,0.0,0.0,0.0,0.0
2024-01,9050.4787327046,-259.04516099645934,0.0,0.0,6729.539874107311,6988.585035103771,0.0,0.0,0.0,0.0,0.0,0.0
2024-02,0.0,0.0,0.0,0.0,6988.585035103771,6988.585035103771,0.0,0.0,0.0,0.0,0.0,0.0
2024-03,10094.710209952826,1005.1046026790061,0.0,1005.1046026790061,6988.585035103771,6988.585035103771,0.0,0.0,0.0,0.0,0.0,0.0
2024-04,10670.331960954916,678.8693478142955,0.0,678.8693478142955,6988.585035103771,6988.585035103771,0.0,0.0,0.0,0.0,0.0,0.0
2024-05,9721.73516208107,-774.2155407193818,0.0,0.0,6988.585035103771,7762.800575823152,0.0,0.0,0.0,0.0,0.0,0.0
2024-06,10909.055560247589,919.0369029605008,0.0,919.0369029605008,7762.800575823152,7762.800575823152,0.0,0.0,0.0,0.0,0.0,0.0
2024-07,10691.823178589071,-94.73306825721102,0.0,0.0,7762.800575823152,7857.533644080363,0.0,0.0,0.0,0.0,0.0,0.0
2024-08,0.0,0.0,0.0,0.0,7857.533644080363,7857.533644080363,0.0,0.0,0.0,0.0,0.0,0.0
2024-09,13102.401472021014,2332.837595549013,0.0,2332.837595549013,7857.533644080363,7857.533644080363,0.0,0.0,0.0,0.0,0.0,0.0
2024-10,0.0,0.0,0.0,0.0,7857.533644080363,7857.533644080363,0.0,0.0,0.0,0.0,0.0,0.0
2024-11,0.0,0.0,0.0,0.0,7857.533644080363,7857.533644080363,0.0,0.0,0.0,0.0,0.0,0.0
2024-12,0.0,0.0,0.0,0.0,7857.533644080363,7857.533644080363,0.0,0.0,0.0,0.0,0.0,0.0
2025-01,12669.889352164393,-478.0068600011746,0.0,0.0,7857.533644080363,8335.540504081539,0.0,0.0,0.0,0.0,0.0,0.0
2025-02,0.0,0.0,0.0,0.0,8335.540504081539,8335.540504081539,0.0,0.0,0.0,0.0,0.0,0.0
2025-03,0.0,0.0,0.0,0.0,8335.540504081539,8335.540504081539,0.0,0.0,0.0,0.0,0.0,0.0
2025-04,14786.884222001683,2110.298967193648,0.0,2110.298967193648,8335.540504081539,8335.540504081539,0.0,0.0,0.0,0.0,0.0,0.0
2025-05,16250.718204143426,1574.5005365415645,0.0,1574.5005365415645,8335.540504081539,8335.540504081539,0.0,0.0,0.0,0.0,0.0,0.0
2025-06,16653.929982961126,314.23381547262306,0.0,314.23381547262306,8335.540504081539,8335.540504081539,0.0,0.0,0.0,0.0,0.0,0.0
2025-07,0.0,0.0,0.0,0.0,8335.540504081539,8335.540504081539,0.0,0.0,0.0,0.0,0.0,0.0
2025-08,53562.04948680695,2034.0307276060507,0.0,0.0,8335.540504081539,6301.509776475488,0.0,0.0,2.6781024743403474,0.0,0.0,2.6781024743403474
2025-09,18957.882410282895,386.4748042587338,0.0,386.4748042587338,6301.509776475488,6301.509776475488,0.0,0.0,0.0,2.6781024743403474,0.0,2.6781024743403474
2025-10,0.0,0.0,0.0,0.0,6301.509776475488,6301.509776475488,0.0,0.0,0.0,2.6781024743403474,0.0,2.6781024743403474
2025-11,20191.5788640931,1100.2929463157993,0.0,0.0,6301.509776475488,5201.2168301596885,0.0,0.0,1.009578943204655,2.6781024743403474,0.0,3.6876814175450026
2025-12,21378.335790921377,1201.9448065664947,0.0,0.0,5201.2168301596885,3999.272023593194,0.0,0.0,1.068916789546069,3.6876814175450026,0.0,4.756598207091072
2026-01,19882.10771941315,-1461.5636144453727,0.0,0.0,3999.272023593194,5460.835638038567,0.0,0.0,0.0,4.756598207091072,0.0,4.756598207091072
2026-02,0.0,0.0,0.0,0.0,5460.835638038567,5460.835638038567,0.0,0.0,0.0,4.756598207091072,0.0,4.756598207091072
2026-03,20703.349967626873,766.1039614469518,0.0,0.0,5460.835638038567,4694.731676591615,0.0,0.0,1.0351674983813437,4.756598207091072,0.0,5.791765705472415
2026-04,18929.839718501244,-1479.0782883062134,0.0,0.0,4694.731676591615,6173.809964897828,0.0,0.0,0.0,5.791765705472415,0.0,5.791765705472415
2026-05,18488.24070706419,-535.8028651427799,0.0,0.0,6173.809964897828,6709.612830040607,0.0,0.0,0.0,5.791765705472415,0.0,5.791765705472415
2026-06,17990.52179199908,-507.47307616375747,0.0,0.0,6709.612830040607,7217.085906204365,0.0,0.0,0.0,5.791765705472415,0.0,5.791765705472415
2026-07,16036.726320325266,-2137.3423585376604,0.0,0.0,7217.085906204365,9354.428264742026,0.0,0.0,0.0,5.791765705472415,0.0,5.791765705472415
2026-08,17987.43075470616,2083.6859552740657,0.0,2083.6859552740657,9354.428264742026,9354.428264742026,0.0,0.0,0.0,5.791765705472415,0.0,5.791765705472415
