month,sales,realized_gain,taxable_gain,exempt_gain,loss_carry_in,loss_carry_out,tax_due,gross_tax_before_irrf,irrf_withheld_month,irrf_credit_in,irrf_credit_used,irrf_credit_out
2025-08,18362.751472747364,689.6782871108908,0.0,689.6782871108908,7015.676144948246,7015.676144948246,0.0,0.0,0.0,2.6370642946515788,0.0,2.6370642946515788
2025-09,20558.342913024793,2232.0742646097287,0.0,0.0,7015.676144948246,4783.601880338517,0.0,0.0,1.0279171456512397,2.6370642946515788,0.0,3.6649814403028182
2025-10,0.0,0.0,0.0,0.0,4783.601880338517,4783.601880338517,0.0,0.0,0.0,3.6649814403028182,0.0,3.6649814403028182
2025-11,21781.533269122352,1178.8254649519586,0.0,0.0,4783.601880338517,3604.7764153865583,0.0,0.0,1.0890766634561178,3.6649814403028182,0.0,4.754058103758936
2025-12,22446.13264951165,1271.0962290157063,0.0,0.0,3604.7764153865583,2333.680186370852,0.0,0.0,1.1223066324755826,4.754058103758936,0.0,5.876364736234519
2026-01,21407.538954934156,-1567.9785618149144,0.0,0.0,2333.680186370852,3901.6587481857664,0.0,0.0,1.070376947746708,5.876364736234519,0.0,6.9467416839812275
2026-02,0.0,0.0,0.0,0.0,3901.6587481857664,3901.6587481857664,0.0,0.0,0.0,6.9467416839812275,0.0,6.9467416839812275
2026-03,41677.910217761026,-1782.6891140616824,0.0,0.0,3901.6587481857664,5684.347862247449,0.0,0.0,2.083895510888051,6.9467416839812275,0.0,9.030637194869279
2026-04,0.0,0.0,0.0,0.0,5684.347862247449,5684.347862247449,0.0,0.0,0.0,9.030637194869279,0.0,9.030637194869279
2026-05,19136.36291823926,-554.7951687680716,0.0,0.0,5684.347862247449,6239.14303101552,0.0,0.0,0.0,9.030637194869279,0.0,9.030637194869279
2026-06,18464.321460338193,-520.4812670881479,0.0,0.0,6239.14303101552,6759.6242981036685,0.0,0.0,0.0,9.030637194869279,0.0,9.030637194869279
2026-07,16412.338705831346,-2185.620252815351,0.0,0.0,6759.6242981036685,8945.244550919018,0.0,0.0,0.0,9.030637194869279,0.0,9.030637194869279
2026-08,18397.485302874727,2129.117348532198,0.0,2129.117348532198,8945.244550919018,8945.244550919018,0.0,0.0,0.0,9.030637194869279,0.0,9.030637194869279
