date,equity,cash,selected,positions,tax_paid,fees_paid,distributions_net
2025-07-17,855.5600636736696,20.580063673669542,ASAI3,1,0.0,11.301985180311169,0.0
2025-07-18,845.8544240808474,845.8544240808474,,0,0.0,11.566157510787217,0.0
2025-07-21,845.8544240808474,845.8544240808474,,0,0.0,11.566157510787217,0.0
2025-07-22,845.8544240808474,845.8544240808474,,0,0.0,11.566157510787217,0.0
2025-07-23,838.4006643563158,5.920664356315797,ASAI3,1,0.0,11.834850332196217,0.0
2025-07-24,828.0806643563159,5.920664356315797,ASAI3,1,0.0,11.834850332196217,0.0
2025-07-25,840.1206643563157,5.920664356315797,ASAI3,1,0.0,11.834850332196217,0.0
2025-07-28,825.5006643563157,5.920664356315797,ASAI3,1,0.0,11.834850332196217,0.0
2025-07-29,828.0806643563159,5.920664356315797,ASAI3,1,0.0,11.834850332196217,0.0
2025-07-30,845.2806643563158,5.920664356315797,ASAI3,1,0.0,11.834850332196217,0.0
2025-07-31,815.1806643563158,5.920664356315797,ASAI3,1,0.0,11.834850332196217,0.0
2025-08-01,840.1206643563157,5.920664356315797,ASAI3,1,0.0,11.834850332196217,0.0
2025-08-04,853.8806643563157,5.920664356315797,ASAI3,1,0.0,11.834850332196217,0.0
2025-08-05,832.3806643563157,5.920664356315797,ASAI3,1,0.0,11.834850332196217,0.0
2025-08-06,878.8206643563158,5.920664356315797,ASAI3,1,0.0,11.834850332196217,0.0
2025-08-07,871.0806643563159,5.920664356315797,ASAI3,1,0.0,11.834850332196217,0.0
2025-08-08,853.0206643563158,5.920664356315797,ASAI3,1,0.0,11.834850332196217,0.0
2025-08-11,851.4911142085671,851.4911142085671,,0,0.0,12.105519490279523,0.0
2025-08-12,896.7190908944343,8.46909089443443,ASAI3,1,0.0,12.375200239900167,0.0
2025-08-13,898.4976219176906,898.4976219176906,,0,0.0,12.660100537922975,0.0
2025-08-14,898.4976219176906,898.4976219176906,,0,0.0,12.660100537922975,0.0
2025-08-15,898.4976219176906,898.4976219176906,,0,0.0,12.660100537922975,0.0
2025-08-18,898.4976219176906,898.4976219176906,,0,0.0,12.660100537922975,0.0
2025-08-19,898.4976219176906,898.4976219176906,,0,0.0,12.660100537922975,0.0
2025-08-20,898.4976219176906,898.4976219176906,,0,0.0,12.660100537922975,0.0
2025-08-21,898.4976219176906,898.4976219176906,,0,0.0,12.660100537922975,0.0
2025-08-22,898.4976219176906,898.4976219176906,,0,0.0,12.660100537922975,0.0
2025-08-25,898.4976219176906,898.4976219176906,,0,0.0,12.660100537922975,0.0
2025-08-26,898.4976219176906,898.4976219176906,,0,0.0,12.660100537922975,0.0
2025-08-27,898.4976219176906,898.4976219176906,,0,0.0,12.660100537922975,0.0
2025-08-28,898.4976219176906,898.4976219176906,,0,0.0,12.660100537922975,0.0
2025-08-29,898.6106023740147,14.930602374014711,ASAI3,1,0.0,12.942751535857612,0.0
2025-09-01,898.1737092020277,46.37370920202761,TOTS3,1,0.0,13.50529462617756,0.0
2025-09-02,889.3737092020276,46.37370920202761,TOTS3,1,0.0,13.50529462617756,0.0
2025-09-03,884.5737092020275,46.37370920202761,TOTS3,1,0.0,13.50529462617756,0.0
2025-09-04,890.7737092020276,46.37370920202761,TOTS3,1,0.0,13.50529462617756,0.0
2025-09-05,908.1737092020277,46.37370920202761,TOTS3,1,0.0,13.50529462617756,0.0
2025-09-08,906.7737092020277,46.37370920202761,TOTS3,1,0.0,13.50529462617756,0.0
2025-09-09,888.3737092020276,46.37370920202761,TOTS3,1,0.0,13.50529462617756,0.0
2025-09-10,902.5737092020277,46.37370920202761,TOTS3,1,0.0,13.50529462617756,0.0
