month,sales,realized_gain,taxable_gain,exempt_gain,loss_carry_in,loss_carry_out,tax_due,gross_tax_before_irrf,irrf_withheld_month,irrf_credit_in,irrf_credit_used,irrf_credit_out
2024-06,0.0,0.0,0.0,0.0,436.1585368766513,436.1585368766513,0.0,0.0,0.0,0.0,0.0,0.0
2024-07,974.4986393735201,379.4715159225624,0.0,379.4715159225624,436.1585368766513,436.1585368766513,0.0,0.0,0.0,0.0,0.0,0.0
2024-08,2613.656253354209,473.3987051980407,0.0,473.3987051980407,436.1585368766513,436.1585368766513,0.0,0.0,0.0,0.0,0.0,0.0
2024-09,0.0,0.0,0.0,0.0,436.1585368766513,436.1585368766513,0.0,0.0,0.0,0.0,0.0,0.0
2024-10,1437.569361481811,28.729702701322367,0.0,28.729702701322367,436.1585368766513,436.1585368766513,0.0,0.0,0.0,0.0,0.0,0.0
2024-11,1632.2112320114302,159.99106119110684,0.0,159.99106119110684,436.1585368766513,436.1585368766513,0.0,0.0,0.0,0.0,0.0,0.0
2024-12,0.0,0.0,0.0,0.0,436.1585368766513,436.1585368766513,0.0,0.0,0.0,0.0,0.0,0.0
2025-01,0.0,0.0,0.0,0.0,436.1585368766513,436.1585368766513,0.0,0.0,0.0,0.0,0.0,0.0
2025-02,0.0,0.0,0.0,0.0,436.1585368766513,436.1585368766513,0.0,0.0,0.0,0.0,0.0,0.0
2025-03,0.0,0.0,0.0,0.0,436.1585368766513,436.1585368766513,0.0,0.0,0.0,0.0,0.0,0.0
2025-04,0.0,0.0,0.0,0.0,436.1585368766513,436.1585368766513,0.0,0.0,0.0,0.0,0.0,0.0
2025-05,0.0,0.0,0.0,0.0,436.1585368766513,436.1585368766513,0.0,0.0,0.0,0.0,0.0,0.0
2025-06,2200.399712111687,595.9490759452481,0.0,595.9490759452481,436.1585368766513,436.1585368766513,0.0,0.0,0.0,0.0,0.0,0.0
2025-07,0.0,0.0,0.0,0.0,436.1585368766513,436.1585368766513,0.0,0.0,0.0,0.0,0.0,0.0
2025-08,1898.5334130594342,-324.0650396208018,0.0,0.0,436.1585368766513,760.2235764974531,0.0,0.0,0.0,0.0,0.0,0.0
2025-09,1890.0930374072127,-26.09295279810192,0.0,0.0,760.2235764974531,786.316529295555,0.0,0.0,0.0,0.0,0.0,0.0
2025-10,0.0,0.0,0.0,0.0,786.316529295555,786.316529295555,0.0,0.0,0.0,0.0,0.0,0.0
2025-11,2090.0561244028568,224.58491411947531,0.0,224.58491411947531,786.316529295555,786.316529295555,0.0,0.0,0.0,0.0,0.0,0.0
2025-12,0.0,0.0,0.0,0.0,786.316529295555,786.316529295555,0.0,0.0,0.0,0.0,0.0,0.0
2026-01,2805.1888128408164,689.1073618936261,0.0,689.1073618936261,786.316529295555,786.316529295555,0.0,0.0,0.0,0.0,0.0,0.0
2026-02,0.0,0.0,0.0,0.0,786.316529295555,786.316529295555,0.0,0.0,0.0,0.0,0.0,0.0
2026-03,0.0,0.0,0.0,0.0,786.316529295555,786.316529295555,0.0,0.0,0.0,0.0,0.0,0.0
2026-04,3243.622450115671,436.4011958845846,0.0,436.4011958845846,786.316529295555,786.316529295555,0.0,0.0,0.0,0.0,0.0,0.0
2026-05,3118.7560645242684,-118.65199510300681,0.0,0.0,786.316529295555,904.9685243985618,0.0,0.0,0.0,0.0,0.0,0.0
2026-06,3001.01547688624,-81.84440486240555,0.0,0.0,904.9685243985618,986.8129292609674,0.0,0.0,0.0,0.0,0.0,0.0
2026-07,0.0,0.0,0.0,0.0,986.8129292609674,986.8129292609674,0.0,0.0,0.0,0.0,0.0,0.0
2026-08,2811.670619458311,-206.8132298994251,0.0,0.0,986.8129292609674,1193.6261591603925,0.0,0.0,0.0,0.0,0.0,0.0
