ticker,strategy,family,params,start,end,candles,trades,exposure,total_return,cagr,max_drawdown,sharpe,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return,train_cagr,train_total_return,train_trades,train_max_drawdown,train_ratio,fast,slow,signal_window,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,window,num_std,exit_z,atr_period,atr_mult,max_hold,streak_rsi_period,rank_period,ibs_lower,ibs_upper,range_mult,volume_window,volume_mult,streak_length
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=5;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=3,2024-04-15,2026-07-17,565,2,0.005309734513274336,0.0235855382904977,0.010399507617431025,-0.0024889448516342005,0.5801674337155683,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5708386716630443,,,,,0.7,,,,,,2,5.0,70.0,200,,,,,,,,3,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=10;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=3,2024-04-15,2026-07-17,565,2,0.005309734513274336,0.0235855382904977,0.010399507617431025,-0.0024889448516342005,0.5801674337155683,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5708386716630443,,,,,0.7,,,,,,3,10.0,50.0,200,,,,,,,,3,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=10;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=3,2024-04-15,2026-07-17,565,2,0.005309734513274336,0.0235855382904977,0.010399507617431025,-0.0024889448516342005,0.5801674337155683,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5708386716630443,,,,,0.7,,,,,,3,10.0,70.0,200,,,,,,,,3,,,0.1,0.8,,,,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=10;atr_mult=2;trend_window=200;volume_window=0;volume_mult=0;max_hold=20,2024-04-15,2026-07-17,565,31,0.42123893805309737,0.2335661571727119,0.0976355932431332,-0.17419028876171716,0.5783421145524513,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.36085805278083005,,,,,0.7,,,,,,,,,200,,,,,,10,2.0,20,,,,,0.5,0,0.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=10;atr_mult=2;trend_window=200;volume_window=0;volume_mult=1;max_hold=20,2024-04-15,2026-07-17,565,31,0.42123893805309737,0.2335661571727119,0.0976355932431332,-0.17419028876171716,0.5783421145524513,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.36085805278083005,,,,,0.7,,,,,,,,,200,,,,,,10,2.0,20,,,,,0.5,0,1.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=10;atr_mult=2;trend_window=200;volume_window=20;volume_mult=0;max_hold=20,2024-04-15,2026-07-17,565,31,0.42123893805309737,0.2335661571727119,0.0976355932431332,-0.17419028876171716,0.5783421145524513,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.36085805278083005,,,,,0.7,,,,,,,,,200,,,,,,10,2.0,20,,,,,0.5,20,0.0,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=5;upper=50;trend_window=0;sma_window=3;max_hold=5,2024-04-15,2026-07-17,565,10,0.021238938053097345,0.014601729142404096,0.006454176356032182,-0.04355179765318207,0.15994218037724373,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5798224808111379,,,,,0.7,,,,,,3,5.0,50.0,0,3,,,,,,,5,,,,,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=5;upper=70;trend_window=0;sma_window=3;max_hold=5,2024-04-15,2026-07-17,565,10,0.021238938053097345,0.014601729142404096,0.006454176356032182,-0.04355179765318207,0.15994218037724373,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5798224808111379,,,,,0.7,,,,,,3,5.0,70.0,0,3,,,,,,,5,,,,,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=0;max_hold=3,2024-04-15,2026-07-17,565,0,0.0,0.0,0.0,0.0,0.0,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.594424209953542,,,,,0.7,,,,,,3,5.0,50.0,0,,,,,,,,3,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=0;max_hold=5,2024-04-15,2026-07-17,565,0,0.0,0.0,0.0,0.0,0.0,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.594424209953542,,,,,0.7,,,,,,3,5.0,50.0,0,,,,,,,,5,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=0;max_hold=10,2024-04-15,2026-07-17,565,0,0.0,0.0,0.0,0.0,0.0,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.594424209953542,,,,,0.7,,,,,,3,5.0,50.0,0,,,,,,,,10,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=3,2024-04-15,2026-07-17,565,0,0.0,0.0,0.0,0.0,0.0,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.594424209953542,,,,,0.7,,,,,,3,5.0,50.0,200,,,,,,,,3,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=5,2024-04-15,2026-07-17,565,0,0.0,0.0,0.0,0.0,0.0,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.594424209953542,,,,,0.7,,,,,,3,5.0,50.0,200,,,,,,,,5,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=10,2024-04-15,2026-07-17,565,0,0.0,0.0,0.0,0.0,0.0,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.594424209953542,,,,,0.7,,,,,,3,5.0,50.0,200,,,,,,,,10,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=0;max_hold=3,2024-04-15,2026-07-17,565,0,0.0,0.0,0.0,0.0,0.0,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.594424209953542,,,,,0.7,,,,,,3,5.0,70.0,0,,,,,,,,3,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=0;max_hold=5,2024-04-15,2026-07-17,565,0,0.0,0.0,0.0,0.0,0.0,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.594424209953542,,,,,0.7,,,,,,3,5.0,70.0,0,,,,,,,,5,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=0;max_hold=10,2024-04-15,2026-07-17,565,0,0.0,0.0,0.0,0.0,0.0,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.594424209953542,,,,,0.7,,,,,,3,5.0,70.0,0,,,,,,,,10,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=3,2024-04-15,2026-07-17,565,0,0.0,0.0,0.0,0.0,0.0,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.594424209953542,,,,,0.7,,,,,,3,5.0,70.0,200,,,,,,,,3,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=5,2024-04-15,2026-07-17,565,0,0.0,0.0,0.0,0.0,0.0,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.594424209953542,,,,,0.7,,,,,,3,5.0,70.0,200,,,,,,,,5,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=10,2024-04-15,2026-07-17,565,0,0.0,0.0,0.0,0.0,0.0,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.594424209953542,,,,,0.7,,,,,,3,5.0,70.0,200,,,,,,,,10,,,0.1,0.8,,,,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=14;atr_mult=3;trend_window=200;volume_window=0;volume_mult=0;max_hold=20,2024-04-15,2026-07-17,565,21,0.3398230088495575,0.1826812855892963,0.07730562244598627,-0.15618815387874807,0.5120523696893262,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.41174292436424564,,,,,0.7,,,,,,,,,200,,,,,,14,3.0,20,,,,,1.0,0,0.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=14;atr_mult=3;trend_window=200;volume_window=0;volume_mult=1;max_hold=20,2024-04-15,2026-07-17,565,21,0.3398230088495575,0.1826812855892963,0.07730562244598627,-0.15618815387874807,0.5120523696893262,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.41174292436424564,,,,,0.7,,,,,,,,,200,,,,,,14,3.0,20,,,,,1.0,0,1.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=14;atr_mult=3;trend_window=200;volume_window=20;volume_mult=0;max_hold=20,2024-04-15,2026-07-17,565,21,0.3398230088495575,0.1826812855892963,0.07730562244598627,-0.15618815387874807,0.5120523696893262,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.41174292436424564,,,,,0.7,,,,,,,,,200,,,,,,14,3.0,20,,,,,1.0,20,0.0,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=10;upper=50;ibs_lower=0.2;ibs_upper=0.8;trend_window=0;max_hold=3,2024-04-15,2026-07-17,565,52,0.08672566371681416,0.011964920350760577,0.0052925094226428104,-0.2014043019375108,0.10337507149448798,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5824592896027814,,,,,0.7,,,,,,2,10.0,50.0,0,,,,,,,,3,,,0.2,0.8,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=5;upper=50;trend_window=0;sma_window=5;max_hold=5,2024-04-15,2026-07-17,565,8,0.023008849557522124,-0.0025316976576225114,-0.0011243675248621132,-0.043556685541841555,-0.0014671322439540077,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5969559076111645,,,,,0.7,,,,,,3,5.0,50.0,0,5,,,,,,,5,,,,,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=5;upper=70;trend_window=0;sma_window=5;max_hold=5,2024-04-15,2026-07-17,565,8,0.023008849557522124,-0.0025316976576225114,-0.0011243675248621132,-0.043556685541841555,-0.0014671322439540077,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5969559076111645,,,,,0.7,,,,,,3,5.0,70.0,0,5,,,,,,,5,,,,,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=2;lower=5;upper=50;trend_window=0;sma_window=3;max_hold=10,2024-04-15,2026-07-17,565,38,0.08849557522123894,0.011238880891720537,0.004972351481899784,-0.09697374082748078,0.10074037725523895,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5831853290618214,,,,,0.7,,,,,,2,5.0,50.0,0,3,,,,,,,10,,,,,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=2;lower=5;upper=70;trend_window=0;sma_window=3;max_hold=10,2024-04-15,2026-07-17,565,38,0.08849557522123894,0.011238880891720537,0.004972351481899784,-0.09697374082748078,0.10074037725523895,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5831853290618214,,,,,0.7,,,,,,2,5.0,70.0,0,3,,,,,,,10,,,,,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=10;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=0;max_hold=3,2024-04-15,2026-07-17,565,26,0.047787610619469026,-0.0027873654493181244,-0.0012380018886810618,-0.1575101244743321,0.01766668525514371,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5972115754028601,,,,,0.7,,,,,,2,10.0,50.0,0,,,,,,,,3,,,0.1,0.8,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=20;upper=50;trend_window=0;sma_window=3;max_hold=3,2024-04-15,2026-07-17,565,76,0.13097345132743363,0.011768991840908738,0.00520612441044177,-0.19001725664098712,0.10580162222301964,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5826552181126332,,,,,0.7,,,,,,3,20.0,50.0,0,3,,,,,,,3,,,,,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=20;upper=70;trend_window=0;sma_window=3;max_hold=3,2024-04-15,2026-07-17,565,76,0.13097345132743363,0.011768991840908738,0.00520612441044177,-0.19001725664098712,0.10580162222301964,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5826552181126332,,,,,0.7,,,,,,3,20.0,70.0,0,3,,,,,,,3,,,,,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=20;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=3,2024-04-15,2026-07-17,565,22,0.03893805309734513,0.05156403470664994,0.022564622242004395,-0.043404894689176965,0.49517936340482227,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.542860175246892,,,,,0.7,,,,,,2,20.0,50.0,200,,,,,,,,3,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=50;ibs_lower=0.2;ibs_upper=0.8;trend_window=0;max_hold=3,2024-04-15,2026-07-17,565,4,0.008849557522123894,-0.003186540016109407,-0.0014154518227398327,-0.017289467898859212,-0.05484886912736279,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5976107499696514,,,,,0.7,,,,,,3,5.0,50.0,0,,,,,,,,3,,,0.2,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=50;ibs_lower=0.2;ibs_upper=0.8;trend_window=200;max_hold=3,2024-04-15,2026-07-17,565,2,0.0035398230088495575,0.006169840633642787,0.0027335114851561038,-0.012082855628029243,0.1443844811816874,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5882543693198992,,,,,0.7,,,,,,3,5.0,50.0,200,,,,,,,,3,,,0.2,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=70;ibs_lower=0.2;ibs_upper=0.8;trend_window=0;max_hold=3,2024-04-15,2026-07-17,565,4,0.008849557522123894,-0.003186540016109407,-0.0014154518227398327,-0.017289467898859212,-0.05484886912736279,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5976107499696514,,,,,0.7,,,,,,3,5.0,70.0,0,,,,,,,,3,,,0.2,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=70;ibs_lower=0.2;ibs_upper=0.8;trend_window=200;max_hold=3,2024-04-15,2026-07-17,565,2,0.0035398230088495575,0.006169840633642787,0.0027335114851561038,-0.012082855628029243,0.1443844811816874,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5882543693198992,,,,,0.7,,,,,,3,5.0,70.0,200,,,,,,,,3,,,0.2,0.8,,,,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=14;atr_mult=2;trend_window=0;volume_window=0;volume_mult=0;max_hold=10,2024-04-15,2026-07-17,565,83,0.6707964601769911,-0.033171831697570986,-0.014859960113541959,-0.40163396068160695,0.06208671155035609,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.6275960416511129,,,,,0.7,,,,,,,,,0,,,,,,14,2.0,10,,,,,0.5,0,0.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=14;atr_mult=2;trend_window=0;volume_window=0;volume_mult=1;max_hold=10,2024-04-15,2026-07-17,565,83,0.6707964601769911,-0.033171831697570986,-0.014859960113541959,-0.40163396068160695,0.06208671155035609,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.6275960416511129,,,,,0.7,,,,,,,,,0,,,,,,14,2.0,10,,,,,0.5,0,1.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=14;atr_mult=2;trend_window=0;volume_window=20;volume_mult=0;max_hold=10,2024-04-15,2026-07-17,565,81,0.6530973451327433,-0.032056232043571664,-0.014355637855540393,-0.40152838487824916,0.06354835772223186,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.6264804419971136,,,,,0.7,,,,,,,,,0,,,,,,14,2.0,10,,,,,0.5,20,0.0,
LOGG3,chandelier_breakout,chandelier_breakout,lookback=5;atr_period=14;atr_mult=2;volume_window=0;volume_mult=0,2024-04-15,2026-07-17,565,42,0.5203539823008849,-0.0004989098100278699,-0.00022144847862004546,-0.23978093950275237,0.10646381049463638,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5949231197635698,,,,,0.7,,,,5,,,,,,,,,,,14,2.0,,,,,,,0,0.0,
LOGG3,chandelier_breakout,chandelier_breakout,lookback=5;atr_period=14;atr_mult=2;volume_window=0;volume_mult=1,2024-04-15,2026-07-17,565,42,0.5203539823008849,-0.0004989098100278699,-0.00022144847862004546,-0.23978093950275237,0.10646381049463638,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5949231197635698,,,,,0.7,,,,5,,,,,,,,,,,14,2.0,,,,,,,0,1.0,
LOGG3,chandelier_breakout,chandelier_breakout,lookback=5;atr_period=14;atr_mult=2;volume_window=20;volume_mult=0,2024-04-15,2026-07-17,565,40,0.49380530973451325,0.0463056037090932,0.020292107489912725,-0.23976870188531163,0.200885631863259,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5481186062444487,,,,,0.7,,,,5,,,,,,,,,,,14,2.0,,,,,,,20,0.0,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=20;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=10,2024-04-15,2026-07-17,565,18,0.06548672566371681,0.08500351398649553,0.036870345822558326,-0.09190415549673803,0.6205724180017169,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5094206959670464,,,,,0.7,,,,,,2,20.0,70.0,200,,,,,,,,10,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=5;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=5,2024-04-15,2026-07-17,565,2,0.005309734513274336,0.0235855382904977,0.010399507617431025,-0.0024889448516342005,0.5801674337155683,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5708386716630443,,,,,0.7,,,,,,2,5.0,70.0,200,,,,,,,,5,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=5;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=10,2024-04-15,2026-07-17,565,2,0.005309734513274336,0.0235855382904977,0.010399507617431025,-0.0024889448516342005,0.5801674337155683,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5708386716630443,,,,,0.7,,,,,,2,5.0,70.0,200,,,,,,,,10,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=10;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=5,2024-04-15,2026-07-17,565,2,0.005309734513274336,0.0235855382904977,0.010399507617431025,-0.0024889448516342005,0.5801674337155683,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5708386716630443,,,,,0.7,,,,,,3,10.0,50.0,200,,,,,,,,5,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=10;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=10,2024-04-15,2026-07-17,565,2,0.005309734513274336,0.0235855382904977,0.010399507617431025,-0.0024889448516342005,0.5801674337155683,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5708386716630443,,,,,0.7,,,,,,3,10.0,50.0,200,,,,,,,,10,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=10;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=5,2024-04-15,2026-07-17,565,2,0.005309734513274336,0.0235855382904977,0.010399507617431025,-0.0024889448516342005,0.5801674337155683,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5708386716630443,,,,,0.7,,,,,,3,10.0,70.0,200,,,,,,,,5,,,0.1,0.8,,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=10;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=10,2024-04-15,2026-07-17,565,2,0.005309734513274336,0.0235855382904977,0.010399507617431025,-0.0024889448516342005,0.5801674337155683,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5708386716630443,,,,,0.7,,,,,,3,10.0,70.0,200,,,,,,,,10,,,0.1,0.8,,,,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=1.5;trend_window=50;volume_window=0;volume_mult=0;max_hold=10,2024-04-15,2026-07-17,565,66,0.46017699115044247,-0.02221412465821626,-0.009920314845869749,-0.30368022117918025,0.05779639166223207,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.6166383346117582,,,,,0.7,,,,,,,,,50,,,,,,14,1.5,10,,,,,0.25,0,0.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=1.5;trend_window=50;volume_window=0;volume_mult=1;max_hold=10,2024-04-15,2026-07-17,565,66,0.46017699115044247,-0.02221412465821626,-0.009920314845869749,-0.30368022117918025,0.05779639166223207,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.6166383346117582,,,,,0.7,,,,,,,,,50,,,,,,14,1.5,10,,,,,0.25,0,1.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=1.5;trend_window=50;volume_window=20;volume_mult=0;max_hold=10,2024-04-15,2026-07-17,565,66,0.46017699115044247,-0.02221412465821626,-0.009920314845869749,-0.30368022117918025,0.05779639166223207,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.6166383346117582,,,,,0.7,,,,,,,,,50,,,,,,14,1.5,10,,,,,0.25,20,0.0,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=5;upper=50;trend_window=0;sma_window=3;max_hold=3,2024-04-15,2026-07-17,565,12,0.019469026548672566,0.008130612427166506,0.0036002667430261592,-0.04642208663337544,0.09531944614583543,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5862935975263754,,,,,0.7,,,,,,3,5.0,50.0,0,3,,,,,,,3,,,,,,,,
LOGG3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=5;upper=70;trend_window=0;sma_window=3;max_hold=3,2024-04-15,2026-07-17,565,12,0.019469026548672566,0.008130612427166506,0.0036002667430261592,-0.04642208663337544,0.09531944614583543,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5862935975263754,,,,,0.7,,,,,,3,5.0,70.0,0,3,,,,,,,3,,,,,,,,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=10;atr_mult=2;trend_window=0;volume_window=0;volume_mult=0;max_hold=10,2024-04-15,2026-07-17,565,83,0.6707964601769911,-6.494875657847565e-05,-2.8824984003139598e-05,-0.401481468036319,0.12299323121182924,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5944891587101204,,,,,0.7,,,,,,,,,0,,,,,,10,2.0,10,,,,,0.5,0,0.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=10;atr_mult=2;trend_window=0;volume_window=0;volume_mult=1;max_hold=10,2024-04-15,2026-07-17,565,83,0.6707964601769911,-6.494875657847565e-05,-2.8824984003139598e-05,-0.401481468036319,0.12299323121182924,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.5944891587101204,,,,,0.7,,,,,,,,,0,,,,,,10,2.0,10,,,,,0.5,0,1.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=10;atr_mult=2;trend_window=0;volume_window=20;volume_mult=0;max_hold=10,2024-04-15,2026-07-17,565,81,0.6530973451327433,-0.032056232043571664,-0.014355637855540393,-0.40152838487824916,0.06354835772223186,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.6264804419971136,,,,,0.7,,,,,,,,,0,,,,,,10,2.0,10,,,,,0.5,20,0.0,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=20;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=0;max_hold=5,2024-04-15,2026-07-17,565,28,0.08495575221238938,-0.008469131752103953,-0.0037675190451567087,-0.1960677412108066,-0.00479966028964725,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.6028933417056459,,,,,0.7,,,,,,3,20.0,50.0,0,,,,,,,,5,,,0.1,0.8,,,,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=14;atr_mult=1.5;trend_window=200;volume_window=0;volume_mult=0;max_hold=20,2024-04-15,2026-07-17,565,37,0.3734513274336283,0.2305013457618892,0.09642446471128951,-0.17227588139555328,0.5906137386504676,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.36392286419165276,,,,,0.7,,,,,,,,,200,,,,,,14,1.5,20,,,,,0.5,0,0.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=14;atr_mult=1.5;trend_window=200;volume_window=0;volume_mult=1;max_hold=20,2024-04-15,2026-07-17,565,37,0.3734513274336283,0.2305013457618892,0.09642446471128951,-0.17227588139555328,0.5906137386504676,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.36392286419165276,,,,,0.7,,,,,,,,,200,,,,,,14,1.5,20,,,,,0.5,0,1.0,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=14;atr_mult=1.5;trend_window=200;volume_window=20;volume_mult=0;max_hold=20,2024-04-15,2026-07-17,565,37,0.3734513274336283,0.2305013457618892,0.09642446471128951,-0.17227588139555328,0.5906137386504676,0.594424209953542,0.2300315243270643,-0.26260718465613897,-0.36392286419165276,,,,,0.7,,,,,,,,,200,,,,,,14,1.5,20,,,,,0.5,20,0.0,
