strategy,signal_mode,lookback,skip,top_n,trend_window,vol_window,rebalance,score,weighting,absolute_momentum,max_weight,target_vol,full_start,full_end,full_candles,full_trades,full_exposure,full_avg_positions,full_total_return,full_cagr,full_max_drawdown,full_volatility,full_sharpe,full_turnover,train_end,train_total_return,train_cagr,train_max_drawdown,train_sharpe,test_start,test_total_return,test_cagr,test_max_drawdown,test_sharpe,test_trades,test_exposure
top3_momentum_lb63_skip0_trend200_vol21_equal_weekly_abs_cap1_adjusted,adjusted,63,0,3,200,21,weekly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,2941,0.8658060642449715,1.9816871810267187,13.882952297813654,0.10711728908613405,-0.6241148063696945,0.2727336800019496,0.5090442885484632,465.6613593239035,2018-07-02,17.805081438583358,0.17192929310514504,-0.6241148063696945,0.696762964065576,2018-07-03,-0.2235288953864809,-0.03098354251230384,-0.6188621001785182,-0.01278096867047585,943,0.9479479479479479
top3_momentum_lb63_skip0_trend200_vol63_equal_weekly_abs_cap1_adjusted,adjusted,63,0,3,200,63,weekly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,2939,0.8710597418192735,1.9966976883818672,10.020995104250494,0.094653933020306,-0.6240740358896733,0.27626974475550126,0.46584468294004616,465.10411314570587,2018-07-02,12.92779967371542,0.1530574288324862,-0.6240740358896733,0.6352585168614472,2018-07-03,-0.2235288953864809,-0.03098354251230384,-0.6188621001785182,-0.01278096867047585,943,0.9479479479479479
top1_risk_adjusted_lb252_skip21_trend0_vol21_equal_monthly_abs_cap1_adjusted,adjusted,252,21,1,0,21,monthly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,167,0.8832182527769439,0.8832182527769439,4.969497458776019,0.06965019269552641,-0.6781906155758988,0.34642707274663664,0.3681052386893344,156.65133239132822,2018-07-02,6.04998833951818,0.11137966065184557,-0.6781906155758988,0.4837060329091803,2018-07-03,-0.2268023552468329,-0.031492697486631194,-0.633491462629052,0.1051341473445701,70,0.98998998998999
top1_risk_adjusted_lb252_skip21_trend0_vol63_equal_weekly_abs_cap1_adjusted,adjusted,252,21,1,0,63,weekly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,316,0.886670669468628,0.886670669468628,2.161965317110979,0.044338391043312164,-0.6884655685059089,0.34377376690747263,0.2990448042093932,304.3311404777633,2018-07-02,2.936479554091427,0.07690680049666998,-0.6884655685059089,0.3897387446866094,2018-07-03,-0.22875061654447382,-0.03179662732038313,-0.6443057578652649,0.10060427351975476,123,0.997997997997998
top1_risk_adjusted_lb252_skip21_trend0_vol21_equal_weekly_abs_cap1_adjusted,adjusted,252,21,1,0,21,weekly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,382,0.886670669468628,0.886670669468628,4.186388820142729,0.06399651403954643,-0.7314717839674638,0.33958313402875484,0.35219727201998,364.08918271984817,2018-07-02,5.627225580735135,0.10766970358755179,-0.7012423889337295,0.47565932060889604,2018-07-03,-0.24616485040640868,-0.034543530114259924,-0.7303184978201083,0.08776243279803428,142,0.997997997997998
top1_risk_adjusted_lb126_skip0_trend0_vol63_equal_monthly_abs_cap1_adjusted,adjusted,126,0,1,0,63,monthly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,201,0.9147403182227559,0.9147403182227559,14.799876030715089,0.10961450987998123,-0.6269629241055553,0.3432687386882422,0.47457745981661986,188.83207383493416,2018-07-02,18.181195624852315,0.17318484882552898,-0.5848789628309103,0.6314978439172826,2018-07-03,-0.2513607356435361,-0.03537388593593327,-0.624061767952304,0.055332985430416405,81,0.96996996996997
top1_risk_adjusted_lb252_skip21_trend200_vol63_equal_weekly_abs_cap1_adjusted,adjusted,252,21,1,200,63,weekly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,372,0.8237766436505554,0.8237766436505554,2.440116833343808,0.0476618923776333,-0.7611054084714801,0.31500496991803467,0.3067493690597335,362.1385591026987,2018-07-02,3.5457433578364466,0.0853189692530203,-0.7228244397632113,0.4213692736214238,2018-07-03,-0.2727610692683462,-0.03884797079885016,-0.5871569209370082,0.05590240101447128,129,0.9569569569569569
top1_risk_adjusted_lb126_skip0_trend200_vol21_equal_weekly_abs_cap1_adjusted,adjusted,126,0,1,200,21,weekly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,468,0.9024317021915341,0.9024317021915341,2.324703489002131,0.046315441115904354,-0.7797278731259765,0.3357413049768391,0.30286015872314603,450.0059053602467,2018-07-02,3.4093253887759083,0.083532354942637,-0.756363494859767,0.4047774651482728,2018-07-03,-0.2763937577705081,-0.03944656014541159,-0.6368089673869317,0.03307748945069261,155,0.9769769769769769
top1_risk_adjusted_lb252_skip0_trend200_vol63_equal_monthly_abs_cap1_adjusted,adjusted,252,0,1,200,63,monthly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,173,0.8608525968177725,0.8608525968177725,1.7377347078156462,0.038683920398746574,-0.7567019669060021,0.33126785895462585,0.28116467963993214,164.68194979293727,2018-07-02,2.491517914993431,0.06994476112441017,-0.629367011351579,0.3716138650210332,2018-07-03,-0.2841501467667368,-0.04073350508645068,-0.6596529601294991,0.06383917357786796,73,0.9584584584584585
top1_momentum_lb252_skip21_trend200_vol21_equal_weekly_abs_cap1_adjusted,adjusted,252,21,1,200,21,weekly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,349,0.8237766436505554,0.8237766436505554,1.3077074909393263,0.03201670814501423,-0.7410520321026535,0.31762345036500267,0.25870281050927424,336.11761591485,2018-07-02,2.1152230361000446,0.06336773930422446,-0.6850818705185018,0.35308662574294153,2018-07-03,-0.2879051429031606,-0.041360928153141074,-0.6252811577422737,0.042830558292859096,124,0.9569569569569569
top1_momentum_lb252_skip21_trend200_vol63_equal_weekly_abs_cap1_adjusted,adjusted,252,21,1,200,63,weekly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,343,0.8237766436505554,0.8237766436505554,1.2576331246363717,0.031163856039795323,-0.741124923154343,0.318014193324394,0.2562052214508819,330.1305156406687,2018-07-02,2.046470898988844,0.06208534834695101,-0.6851389333996125,0.34916335346977784,2018-07-03,-0.2879051429031606,-0.041360928153141074,-0.6252811577422737,0.042830558292859096,124,0.9569569569569569
top1_risk_adjusted_lb252_skip21_trend200_vol21_equal_weekly_abs_cap1_adjusted,adjusted,252,21,1,200,21,weekly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,406,0.8237766436505554,0.8237766436505554,3.448135508180277,0.05785722138107863,-0.7528860454892757,0.3115442497379825,0.3366901204687565,391.9791278973816,2018-07-02,5.147683589690512,0.10318021916507192,-0.6910940313184395,0.47578729895433775,2018-07-03,-0.30614770509443956,-0.04445093633545305,-0.6234684240495876,0.031485215531457535,149,0.9569569569569569
top1_risk_adjusted_lb126_skip0_trend200_vol63_equal_weekly_abs_cap1_adjusted,adjusted,126,0,1,200,63,weekly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,431,0.9024317021915341,0.9024317021915341,1.9382232647907216,0.0414540484142516,-0.8147595782659391,0.3345939478140157,0.2889712764966446,417.99560937227517,2018-07-02,3.0725654832867244,0.07888762674230088,-0.7722010091655535,0.3927289885960654,2018-07-03,-0.3070909649570642,-0.0446126363692253,-0.5871054318966922,0.016632881783526014,162,0.9769769769769769
top1_momentum_lb63_skip0_trend0_vol21_equal_monthly_abs_cap1_adjusted,adjusted,63,0,1,0,21,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,284,0.9156409486640649,0.9156409486640649,32.8727464574514,0.14196689602980372,-0.7383446215431155,0.37520980216820904,0.5408134765243777,280.2774152898,2018-07-02,44.112852621489886,0.22871106054658408,-0.7120998662225336,0.7301915384644707,2018-07-03,-0.3172487909795637,-0.04636628367391138,-0.6784207022443487,0.04919854618120008,115,0.95995995995996
top1_momentum_lb63_skip0_trend0_vol63_equal_monthly_abs_cap1_adjusted,adjusted,63,0,1,0,63,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,282,0.918793155208646,0.918793155208646,28.9063774071032,0.13661981247875654,-0.7383320913172391,0.3730334408493403,0.5293438204863044,277.77829810992085,2018-07-02,38.830557121408624,0.22046518014110172,-0.7120925111895686,0.7154066612558682,2018-07-03,-0.3172487909795637,-0.04636628367391138,-0.6784207022443487,0.04919854618120008,115,0.95995995995996
top1_momentum_lb126_skip0_trend0_vol63_equal_monthly_abs_cap1_adjusted,adjusted,126,0,1,0,63,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,188,0.9147403182227559,0.9147403182227559,13.221435933111433,0.1052219568125008,-0.6399517849965006,0.3528622060865069,0.45981318844259733,176.82542886090647,2018-07-02,18.162161833257542,0.17312187140583046,-0.5848822008419697,0.6253098719635112,2018-07-03,-0.32552301459997224,-0.047811710760408466,-0.640330571056736,0.0295608950899738,72,0.96996996996997
top1_momentum_lb126_skip0_trend0_vol21_equal_monthly_abs_cap1_adjusted,adjusted,126,0,1,0,21,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,188,0.9147403182227559,0.9147403182227559,11.047982989591672,0.09833553701337316,-0.6399856713497678,0.35376253466070157,0.44208412104748024,178.8157756601179,2018-07-02,15.235879834910705,0.16265726394192837,-0.5848432463535106,0.5995855876338408,2018-07-03,-0.32552301459997224,-0.047811710760408466,-0.640330571056736,0.0295608950899738,72,0.96996996996997
top1_risk_adjusted_lb21_skip0_trend0_vol21_equal_weekly_abs_cap1_adjusted,adjusted,21,0,1,0,21,weekly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,1026,0.8976283398378865,0.8976283398378865,1.112270059957985,0.02858080791728379,-0.9441902082119955,0.595441365606185,0.23440650352263545,1014.0921943268202,2018-07-02,2.175513921569878,0.06447046340988605,-0.9409939994506441,0.2899828497612794,2018-07-03,-0.33477979344045605,-0.04944729867548825,-0.806406489963684,0.02881396102319718,367,0.955955955955956
top1_momentum_lb126_skip0_trend200_vol63_equal_monthly_abs_cap1_adjusted,adjusted,126,0,1,200,63,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,180,0.8953767637346143,0.8953767637346143,12.880348710451491,0.1042112840766829,-0.6357048418160705,0.3482104863383903,0.4587286559671641,170.88198318302148,2018-07-02,18.06927441366403,0.17281368173053857,-0.6059827599197017,0.6283260048122704,2018-07-03,-0.3392038389656846,-0.050236036084473135,-0.635948269591829,0.018165610990581983,72,0.96996996996997
top1_momentum_lb126_skip0_trend200_vol21_equal_monthly_abs_cap1_adjusted,adjusted,126,0,1,200,21,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,182,0.8953767637346143,0.8953767637346143,10.762875073310529,0.09734470308422893,-0.6356788438082965,0.34913284022724783,0.4407838925361574,172.87850456406335,2018-07-02,15.158224885323307,0.16235589792597982,-0.6059749370000416,0.6022190216523573,2018-07-03,-0.3392038389656846,-0.050236036084473135,-0.635948269591829,0.018165610990581983,72,0.96996996996997
top1_risk_adjusted_lb126_skip21_trend200_vol63_equal_weekly_abs_cap1_adjusted,adjusted,126,21,1,200,63,weekly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,397,0.882017412188532,0.882017412188532,11.394891502478687,0.09951115444002379,-0.6076469037168877,0.32511946678237413,0.45438282534515395,386.1385600573475,2018-07-02,17.218424121304494,0.16992266214820395,-0.49584117447595233,0.6390323077853676,2018-07-03,-0.34837063172628635,-0.05188515641695601,-0.6078074381739158,-0.015570883188135307,149,0.96996996996997
top2_momentum_lb63_skip0_trend200_vol63_inv_vol_weekly_abs_cap1_adjusted,adjusted,63,0,2,200,63,weekly,momentum,inv_vol,True,1.0,0.0,2000-01-03,2026-07-17,6662,2311,0.8710597418192735,1.5351245872110477,5.374812030437253,0.07230154742035144,-0.6423824772765521,0.29086152471854204,0.3858069136711615,511.7180901697467,2018-07-02,9.188799337330346,0.133731669110158,-0.5917484572160882,0.5653630358899194,2018-07-03,-0.38639671548789445,-0.05895067222182482,-0.6413877546561443,-0.1064799135235829,778,0.9479479479479479
top1_risk_adjusted_lb126_skip21_trend0_vol63_equal_weekly_abs_cap1_adjusted,adjusted,126,21,1,0,63,weekly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,423,0.9211948363854698,0.9211948363854698,3.995617204532552,0.06249485406358257,-0.7138289088137147,0.3473152666658683,0.35047903196395114,407.99283003915883,2018-07-02,6.853847434964902,0.11788738696074574,-0.7138289088137147,0.4939442631793635,2018-07-03,-0.38909542878750214,-0.05946655777585408,-0.6303713980503091,-0.023152577341081046,159,0.9844844844844844
top2_momentum_lb63_skip0_trend200_vol21_inv_vol_weekly_abs_cap1_adjusted,adjusted,63,0,2,200,21,weekly,momentum,inv_vol,True,1.0,0.0,2000-01-03,2026-07-17,6662,2324,0.8658060642449715,1.5238667066946863,8.696778407446784,0.08938594247306497,-0.6395454193120034,0.2884135501153681,0.4405623394354275,553.1769661775731,2018-07-02,14.765510831146425,0.16081053753255437,-0.5982522836767217,0.646099461823474,2018-07-03,-0.3943343742392408,-0.06047375647643538,-0.6387072632841578,-0.11124658562771397,822,0.9479479479479479
top1_risk_adjusted_lb126_skip0_trend0_vol21_equal_weekly_abs_cap1_adjusted,adjusted,126,0,1,0,21,weekly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,469,0.9241969378564996,0.9241969378564996,2.655956915793921,0.05006721867534436,-0.8346848278027602,0.34358708847806324,0.31408008752031835,456.02272350727293,2018-07-02,4.946950842643176,0.10120180606689422,-0.7788369833983546,0.4494158071788027,2018-07-03,-0.4091285245856098,-0.06335972243011578,-0.7121865739295272,-0.03820742704451555,169,0.9794794794794794
top1_risk_adjusted_lb63_skip0_trend0_vol63_equal_monthly_abs_cap1_adjusted,adjusted,63,0,1,0,63,monthly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,252,0.918793155208646,0.918793155208646,90.12518967525794,0.18536032270591218,-0.681915513642775,0.3555470616538562,0.6551693938135834,244.42504118784612,2018-07-02,141.59592984088616,0.30759982131247865,-0.5771963571016256,0.9142112210965829,2018-07-03,-0.4176497997764853,-0.0650508516278191,-0.6784207022443487,-0.04051174480873564,108,0.95995995995996
top1_risk_adjusted_lb252_skip21_trend200_vol63_equal_monthly_abs_cap1_adjusted,adjusted,252,21,1,200,63,monthly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,170,0.8269288501951366,0.8269288501951366,6.236972908010663,0.07743982105336578,-0.722752848681595,0.3315327730232891,0.391763895413539,162.7620952125889,2018-07-02,10.6868966421851,0.1421723068839964,-0.5975059323945369,0.5817910809678402,2018-07-03,-0.4324869580440748,-0.06804783135660664,-0.7204443824129798,-0.003136818765827639,76,0.948948948948949
top1_risk_adjusted_lb126_skip0_trend0_vol63_equal_weekly_abs_cap1_adjusted,adjusted,126,0,1,0,63,weekly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,443,0.9241969378564996,0.9241969378564996,1.5883231059550278,0.036489481670492596,-0.8683990603547702,0.34190101723530786,0.27600583084118246,431.9501413732766,2018-07-02,3.4265213373969505,0.08376042116369264,-0.8074894258663248,0.40439753016799956,2018-07-03,-0.4401737672774447,-0.06962757873473291,-0.663574315703128,-0.061315403836193466,173,0.9794794794794794
top1_risk_adjusted_lb63_skip0_trend200_vol21_equal_monthly_abs_cap1_adjusted,adjusted,63,0,1,200,21,monthly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,260,0.8679075352746923,0.8679075352746923,10.050212229279067,0.09476315674051405,-0.6981562089225655,0.337263973727739,0.43685798685535815,254.4494222087181,2018-07-02,17.11091562489728,0.16954831969603124,-0.6225536099179836,0.6238036466820136,2018-07-03,-0.4438082956948797,-0.07038114853495436,-0.6952245521936213,-0.0782617735318956,88,0.9384384384384384
top2_momentum_lb63_skip0_trend200_vol21_equal_weekly_abs_cap1_adjusted,adjusted,63,0,2,200,21,weekly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,2264,0.8658060642449715,1.5238667066946863,5.171410083217246,0.07099194762355854,-0.7004903714923939,0.2922657289035868,0.38048365628511915,494.0129964740011,2018-07-02,10.435918157461956,0.1408323696029865,-0.6260818414578788,0.5860894763386608,2018-07-03,-0.47021887799526685,-0.07599033929910182,-0.6981828981295994,-0.16352411931554844,713,0.9479479479479479
top2_momentum_lb63_skip0_trend200_vol63_equal_weekly_abs_cap1_adjusted,adjusted,63,0,2,200,63,weekly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,2267,0.8710597418192735,1.5351245872110477,3.704471493219091,0.06009321625529451,-0.7003576830813487,0.29555276637004463,0.3456467823085961,492.0006529089293,2018-07-02,7.711838189612376,0.1241719170836757,-0.6259748542917114,0.5350297212752816,2018-07-03,-0.47021887799526685,-0.07599033929910182,-0.6981828981295994,-0.16352411931554844,713,0.9479479479479479
top1_risk_adjusted_lb21_skip0_trend0_vol63_equal_weekly_abs_cap1_adjusted,adjusted,21,0,1,0,63,weekly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,977,0.8901230861603122,0.8901230861603122,2.5335292388021915,0.04872021445720831,-0.9230629813168747,0.596787992894626,0.26714419042024906,964.4796113941483,2018-07-02,5.737003500627281,0.10865412014946596,-0.9201438885785485,0.3508336626233893,2018-07-03,-0.4751781108631805,-0.07707081582314546,-0.8088172078321968,-0.059777559898008044,358,0.955955955955956
top1_momentum_lb252_skip21_trend0_vol21_equal_weekly_abs_cap1_adjusted,adjusted,252,21,1,0,21,weekly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,333,0.886670669468628,0.886670669468628,0.3642370467032898,0.011773780457737804,-0.764151708095684,0.34704397426817785,0.20767929153567494,314.1417355364348,2018-07-02,1.5109953773825424,0.051042050390927685,-0.6884259846707459,0.3161085637691199,2018-07-03,-0.4774893386116593,-0.07757742397348732,-0.76338679618144,-0.0263401251571371,122,0.997997997997998
top1_momentum_lb252_skip21_trend0_vol63_equal_weekly_abs_cap1_adjusted,adjusted,252,21,1,0,63,weekly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,321,0.886670669468628,0.886670669468628,0.18660901458264245,0.00646884755264443,-0.7641735589054498,0.34623434848908585,0.1922863515215131,306.15157280554496,2018-07-02,1.1851407418942115,0.0431722155043166,-0.6883355450691011,0.2936116237410257,2018-07-03,-0.4774893386116593,-0.07757742397348732,-0.76338679618144,-0.0263401251571371,122,0.997997997997998
top1_risk_adjusted_lb252_skip21_trend0_vol63_equal_monthly_abs_cap1_adjusted,adjusted,252,21,1,0,63,monthly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,151,0.8832182527769439,0.8832182527769439,1.2760841008998152,0.03148020646716665,-0.7789703974109826,0.35009738168975374,0.2644677835656023,140.8367233204181,2018-07-02,3.200184685338689,0.08068912557033281,-0.6780863471283717,0.3989883764209369,2018-07-03,-0.5060214272906585,-0.08399872355168825,-0.7782885380298553,-0.038489247668775026,71,0.98998998998999
top1_risk_adjusted_lb126_skip21_trend0_vol21_equal_weekly_abs_cap1_adjusted,adjusted,126,21,1,0,21,weekly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,474,0.9211948363854698,0.9211948363854698,2.641733131722711,0.04991296969465542,-0.6568459692223685,0.33840945014949686,0.3130604230234368,461.72375283996934,2018-07-02,6.31735335938082,0.11361875676986899,-0.6485245083232096,0.48535953291830963,2018-07-03,-0.5217911822419822,-0.08768847523279344,-0.6539948557458086,-0.11074508744214834,185,0.9844844844844844
top1_risk_adjusted_lb63_skip0_trend200_vol63_equal_monthly_abs_cap1_adjusted,adjusted,63,0,1,200,63,monthly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,236,0.8710597418192735,0.8710597418192735,39.13781060834255,0.14929383017169506,-0.6981717998499619,0.3401821620236442,0.578665764249034,226.65381484174605,2018-07-02,75.9462795527147,0.26470187206798834,-0.6225991184527432,0.8478475319431853,2018-07-03,-0.5235282178705362,-0.08810138973718051,-0.6952245521936213,-0.12825723835496028,101,0.9384384384384384
top1_risk_adjusted_lb126_skip21_trend200_vol21_equal_weekly_abs_cap1_adjusted,adjusted,126,21,1,200,21,weekly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,457,0.882017412188532,0.882017412188532,3.9875524721033084,0.06243016333632423,-0.7097382607490657,0.3230676090276154,0.34886954839787704,449.81285923271463,2018-07-02,9.891148713370574,0.13782552475270204,-0.4843564342116611,0.5581946314083791,2018-07-03,-0.5597811704182023,-0.09703489403878718,-0.709087306115606,-0.16544233461926788,187,0.96996996996997
top1_momentum_lb21_skip0_trend0_vol63_equal_weekly_abs_cap1_adjusted,adjusted,21,0,1,0,63,weekly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,1019,0.8901230861603122,0.8901230861603122,0.5747899927710576,0.01726119379077118,-0.9208909817994251,0.6102081866789798,0.22463794159286674,1008.5188703266238,2018-07-02,2.720038535039584,0.07361879048943765,-0.9031444458111034,0.3074430805197703,2018-07-03,-0.5757578583259282,-0.10117801578173502,-0.8951994097534739,-0.08277982171027545,386,0.955955955955956
top1_momentum_lb126_skip21_trend0_vol21_equal_weekly_abs_cap1_adjusted,adjusted,126,21,1,0,21,weekly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,437,0.9211948363854698,0.9211948363854698,0.693587846140133,0.020053109378236567,-0.8396063449984241,0.3600224333903011,0.23549290373663187,419.95086774492444,2018-07-02,2.8748733605028187,0.0759886900808342,-0.6914671852329066,0.38285630378977636,2018-07-03,-0.5800826768343051,-0.10232302313948971,-0.7141791628247447,-0.1282705222938962,170,0.9844844844844844
top1_momentum_lb126_skip21_trend0_vol63_equal_weekly_abs_cap1_adjusted,adjusted,126,21,1,0,63,weekly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,431,0.9211948363854698,0.9211948363854698,0.23341821472941038,0.007937398232703341,-0.8396274604220594,0.364944522886181,0.2064979617721622,417.9019686734318,2018-07-02,1.8225463202792915,0.05771007235065184,-0.709289825443384,0.3391087979213911,2018-07-03,-0.5800826768343051,-0.10232302313948971,-0.7141791628247447,-0.1282705222938962,170,0.9844844844844844
top1_risk_adjusted_lb63_skip0_trend0_vol21_equal_weekly_abs_cap1_adjusted,adjusted,63,0,1,0,21,weekly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,671,0.9051335935154609,0.9051335935154609,4.988615942873385,0.06977909655251557,-0.8583369655475925,0.35397876078860324,0.3670583708789927,655.4081520847741,2018-07-02,13.22939139837819,0.15439385221263824,-0.70557759457369,0.5758248405949448,2018-07-03,-0.5968597540165969,-0.10686483898950194,-0.7215196055030042,-0.1760131011694146,230,0.9574574574574575
top1_momentum_lb21_skip0_trend0_vol21_equal_weekly_abs_cap1_adjusted,adjusted,21,0,1,0,21,weekly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,1032,0.8976283398378865,0.8976283398378865,-0.319457492236744,-0.014399239357389737,-0.9265954968462511,0.617849484283653,0.18181293313676172,1018.9938187734278,2018-07-02,0.7024987642323897,0.02918893448236548,-0.9048585806181723,0.2564748885395915,2018-07-03,-0.6000573490124799,-0.10774920415153022,-0.895289487753798,-0.10143641811423454,387,0.955955955955956
top1_risk_adjusted_lb63_skip0_trend200_vol21_equal_weekly_abs_cap1_adjusted,adjusted,63,0,1,200,21,weekly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,650,0.8658060642449715,0.8658060642449715,2.54925616077154,0.04889574114525175,-0.9128093429094456,0.33776258036950163,0.30948654306651013,635.4332956422594,2018-07-02,7.876137197998917,0.12530817969283614,-0.7871606843492601,0.5114183967194978,2018-07-03,-0.6161259969460857,-0.11228934710897409,-0.7525679303007542,-0.23146043617318307,228,0.9479479479479479
top1_risk_adjusted_lb63_skip0_trend200_vol63_equal_weekly_abs_cap1_adjusted,adjusted,63,0,1,200,63,weekly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,550,0.8710597418192735,0.8710597418192735,1.9197059422131004,0.04120594615918205,-0.9319176950247416,0.34426063161862425,0.2897258956770756,533.7466143071109,2018-07-02,6.390314125487495,0.1142163381367467,-0.7603404243768078,0.4810386690322696,2018-07-03,-0.6221806439875973,-0.11404332456463284,-0.7801088530673721,-0.239333935066857,217,0.9479479479479479
top1_momentum_lb126_skip21_trend200_vol21_equal_weekly_abs_cap1_adjusted,adjusted,126,21,1,200,21,weekly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,409,0.882017412188532,0.882017412188532,1.8305011213448075,0.03998911802699179,-0.8294366366978594,0.342010407855718,0.28603504506146005,396.11680553044374,2018-07-02,6.337844519520417,0.11378715572098841,-0.6190511077303751,0.48421327181784807,2018-07-03,-0.630034058567171,-0.11635542615605599,-0.7593365826617684,-0.20312144477787955,173,0.96996996996997
top1_momentum_lb126_skip21_trend200_vol63_equal_weekly_abs_cap1_adjusted,adjusted,126,21,1,200,63,weekly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,411,0.882017412188532,0.882017412188532,1.8057592041928716,0.039645078090118524,-0.8294539940565693,0.3405355643972446,0.28473868434872585,396.11748084593626,2018-07-02,6.27642974397491,0.11328110206835507,-0.6189965155707141,0.4836187361287881,2018-07-03,-0.630034058567171,-0.11635542615605599,-0.7593365826617684,-0.20312144477787955,173,0.96996996996997
top1_momentum_lb63_skip0_trend200_vol63_equal_monthly_abs_cap1_adjusted,adjusted,63,0,1,200,63,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,259,0.8710597418192735,0.8710597418192735,9.365407060634018,0.0921268979488552,-0.8189829472499777,0.3568585574053793,0.4250374138237365,254.3571165154443,2018-07-02,27.329965956036443,0.19818666321282463,-0.7478295641074437,0.680290655192217,2018-07-03,-0.6669788080017451,-0.1278451222109801,-0.7460362550808122,-0.22383520547599778,102,0.9384384384384384
top1_momentum_lb63_skip0_trend200_vol21_equal_monthly_abs_cap1_adjusted,adjusted,63,0,1,200,21,monthly,momentum,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,263,0.8679075352746923,0.8679075352746923,9.18222771444067,0.09139329648699501,-0.8189864064884737,0.3559482923725351,0.4234224151152085,256.3553011543429,2018-07-02,26.82714717802478,0.19702701190952743,-0.7478349623300966,0.6788840732724226,2018-07-03,-0.6669788080017451,-0.1278451222109801,-0.7460362550808122,-0.22383520547599778,102,0.9384384384384384
top1_risk_adjusted_lb63_skip0_trend0_vol63_equal_weekly_abs_cap1_adjusted,adjusted,63,0,1,0,63,weekly,risk_adjusted,equal,True,1.0,0.0,2000-01-03,2026-07-17,6662,557,0.9103872710897628,0.9103872710897628,2.815579895022101,0.05175970526253648,-0.9099278445785881,0.36638424471833986,0.3207144869103646,545.3999929621989,2018-07-02,10.588990982847475,0.14165287114613934,-0.6585378894703562,0.5381377942445059,2018-07-03,-0.6845047549203593,-0.13369119774216065,-0.7867687701905595,-0.262423194129892,214,0.9574574574574575
