strategy,weights,short_window,vol_window,trend_window,full_cagr,full_return,full_mdd,full_sharpe,test_cagr,test_return,test_mdd,test_sharpe,trades
top1_short24_riskadj_rocfilter_w2_1_1_trend0_vol21_posscore,2_1_1,24,21,0,0.14684716634765382,36.931020357352544,-0.7567074065898468,0.5961573402186823,0.2813685537304582,6.337018781197974,-0.41531860805398557,0.9657188816480364,347
top1_short24_riskadj_rocfilter_w1_1_2_trend200_vol21_posscore,1_1_2,24,21,200,0.17544810586520265,71.92330826803048,-0.6742538086288407,0.6725916194799566,0.2807170795443057,6.307087062073254,-0.3912004381625064,0.9722879538272904,331
top1_short24_riskadj_rocfilter_w1_1_2_trend200_vol18_posscore,1_1_2,24,18,200,0.1695089888966379,62.751669791734706,-0.6742656750457852,0.656258910948716,0.2806063618792234,6.302010827265589,-0.4001896924084297,0.9768530191286295,323
top1_short22_riskadj_rocfilter_w2_1_1_trend0_vol12_posscore,2_1_1,22,12,0,0.09595715441707608,10.374504394808154,-0.8806601527746679,0.4462759694809566,0.2779362273453172,6.1805207595076554,-0.3076470901005991,0.9438479754723504,380
top1_short22_riskadj_rocfilter_w1_1_1_trend200_vol14_posscore,1_1_1,22,14,200,0.18433677862644848,88.06010788944309,-0.567593295404939,0.7005671968247069,0.27663939876777643,6.122156818469141,-0.2845216330486321,0.9503081035478507,351
top1_short22_riskadj_rocfilter_w2_1_1_trend200_vol14_posscore,2_1_1,22,14,200,0.16225950729154803,53.05480058370208,-0.6134734045427865,0.6431865905092226,0.27663939876777643,6.122156818469141,-0.2845216330486321,0.9503081035478507,347
top1_short24_riskadj_rocfilter_w1_1_2_trend0_vol21_posscore,1_1_2,24,21,0,0.1784790199548698,77.08061936433721,-0.7119045051111264,0.6687989737056689,0.2746716365923061,6.034390698290227,-0.34650122072247025,0.9590332460090623,353
top1_short24_riskadj_rocfilter_w1_1_2_trend0_vol18_posscore,1_1_2,24,18,0,0.17252242769817827,67.25700216419894,-0.7119370072334965,0.6530230806219944,0.2744567923580945,6.024865805364391,-0.3564130700312623,0.9633988195969785,347
top1_short21_riskadj_rocfilter_w2_1_1_trend0_vol14_posscore,2_1_1,21,14,0,0.134047393109487,27.161297606952267,-0.6869965968648812,0.5582603294145639,0.27262369832641786,5.944055638066065,-0.3258064792776363,0.9513290645467021,375
top1_short21_riskadj_rocfilter_w2_1_1_trend0_vol21_posscore,2_1_1,21,21,0,0.1123260846898777,15.85702387915427,-0.7848238106361625,0.49205843475365,0.27216326443755,5.923886219106187,-0.3258064792776363,0.9405236198141705,383
top1_short22_riskadj_rocfilter_w1_1_1_trend0_vol14_posscore,1_1_1,22,14,0,0.15545692919532694,45.257987598504045,-0.6384080963005773,0.6164117322143402,0.27080988914656645,5.864897949046089,-0.29139212395143543,0.9360476626718359,371
top1_short21_riskadj_rocfilter_w1_1_1_trend0_vol10_posscore,1_1_1,21,10,0,0.138557355458099,30.289001510456757,-0.6024700615464536,0.5656562328007494,0.27020812457469057,5.838811058864901,-0.27322645831246517,0.9139784428170638,383
top1_short30_riskadj_rocfilter_w2_1_1_trend0_vol18_posscore,2_1_1,30,18,0,0.07758963069761249,6.263721322646397,-0.8193769865813446,0.39391455659482205,0.2698686980986178,5.824135019089107,-0.3633604674512261,0.9243967969428597,356
top1_short30_riskadj_rocfilter_w1_1_1_trend200_vol18_posscore,1_1_1,30,18,200,0.11731228868236632,17.981231777150622,-0.6432269521591233,0.5097669993752607,0.26864846217189986,5.771602265374371,-0.3633604674512261,0.9286760725242909,343
top1_short30_riskadj_rocfilter_w2_1_1_trend200_vol18_posscore,2_1_1,30,18,200,0.1015661473243803,12.024506043884085,-0.6918344113153958,0.4667147057447163,0.26864846217189986,5.771602265374371,-0.3633604674512261,0.9286760725242909,343
top1_short20_riskadj_rocfilter_w1_1_2_trend200_vol18_posscore,1_1_2,20,18,200,0.18116699359966137,81.9465791172051,-0.5780258591930301,0.6880478497799538,0.26735698884967607,5.71638867858102,-0.3059879087585665,0.925862395267737,353
top1_short20_riskadj_rocfilter_w2_1_1_trend0_vol16_posscore,2_1_1,20,16,0,0.11706091010521535,17.868238073581125,-0.7557261645947005,0.5056499043605028,0.2672540242627506,5.712003710881604,-0.3088425338106292,0.9145346700394115,371
top1_short20_riskadj_rocfilter_w1_1_2_trend0_vol18_posscore,1_1_2,20,18,0,0.15882931344937345,48.97728919470488,-0.6407395019238972,0.6182856081229658,0.26577268137915144,5.649194417429793,-0.3424273195122871,0.9117185924681153,386
