strategy,signal_mode,lookback,skip,top_n,trend_window,vol_window,rebalance,score,weighting,absolute_momentum,max_weight,target_vol,roc_windows,roc_weights,positive_rule,full_start,full_end,full_candles,full_trades,full_exposure,full_avg_positions,full_total_return,full_cagr,full_max_drawdown,full_volatility,full_sharpe,full_turnover,train_end,train_total_return,train_cagr,train_max_drawdown,train_sharpe,test_start,test_total_return,test_cagr,test_max_drawdown,test_sharpe,test_trades,test_exposure
top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip0_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,adjusted,252,0,2,200,63,monthly,roc_combo_risk_adjusted,score_inv_vol,True,1.0,0.0,"252,126,63","1,1,1",score,2000-01-03,2026-07-17,6662,621,0.9118883218252777,1.6639147403182228,34.01775899559921,0.14339850126183729,-0.5894510471512165,0.29725195899516865,0.5995008847341894,147.72874843051827,2018-07-02,23.79922649807918,0.1895939476647488,-0.5642777518739832,0.7277863484258641,2018-07-03,0.28560404271899853,0.03174736980526016,-0.5773672246294657,0.253276502540031,208,0.96996996996997
top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip0_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,adjusted,252,0,2,200,63,monthly,roc_combo_risk_adjusted,score_inv_vol,True,1.0,0.0,"252,126,63","1,1,2",score,2000-01-03,2026-07-17,6662,627,0.9120384268988292,1.6642149504653256,31.7813397119223,0.14055828522768743,-0.6025232567197815,0.2992085001922,0.5892142388841807,155.10677237479766,2018-07-02,22.273340936071925,0.1855162148644851,-0.6025232567197815,0.7127875881193941,2018-07-03,0.28502368917995,0.03168941642154688,-0.564239168351467,0.25310658707279876,215,0.96996996996997
top3_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip21_trend200_vol63_inv_vol_monthly_posscore_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo_risk_adjusted,inv_vol,True,1.0,0.0,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,748,0.8737616331432002,2.076853797658361,8.263560055867144,0.08751115964915046,-0.6205311522550279,0.2684263486378656,0.44715931197913494,140.7555100532386,2018-07-02,5.709602039546033,0.10840983067976584,-0.6110494859877814,0.515931914464773,2018-07-03,0.2646978512880811,0.029645103321206845,-0.5630762040951631,0.24381734869482977,274,0.9594594594594594
top3_roc_combo_roc12_6_3_w1_1_2_skip0_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,adjusted,252,0,3,200,63,monthly,roc_combo,inv_vol,True,1.0,0.0,"252,126,63","1,1,2",all_windows,2000-01-03,2026-07-17,6662,619,0.8009606724707296,1.6113779645752027,23.030451323391848,0.1272883210418163,-0.7236355671097747,0.27887903893045624,0.5688961798750566,178.069583378439,2018-07-02,16.41677213390375,0.1670794860145648,-0.5923745316316039,0.6845116064640513,2018-07-03,0.25971724234210414,0.029139782287899596,-0.6022169847924412,0.24181397005155658,250,0.9269269269269269
top2_roc_combo_roc12_6_3_w2_1_1_skip0_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,adjusted,252,0,2,200,63,monthly,roc_combo,score_inv_vol,True,1.0,0.0,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,594,0.8988291804262984,1.6317922545782046,15.008861985213084,0.11016413096786026,-0.6204822013472364,0.2997349508010817,0.4986777478713201,137.81008590544533,2018-07-02,10.663113552443761,0.1420465059327216,-0.6204822013472364,0.5935836281294922,2018-07-03,0.25599721062752634,0.02876121397467002,-0.561224322546638,0.24555975503120447,205,0.96996996996997
top1_roc_combo_roc12_6_3_w2_1_1_skip21_trend0_vol63_equal_monthly_posscore_adjusted,adjusted,252,21,1,0,63,monthly,roc_combo,equal,True,1.0,0.0,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,190,0.9111377964575202,0.9111377964575202,3.1401348777525016,0.05500042700601271,-0.7413656604684438,0.3582933035818608,0.3288223481944749,182.56027230641334,2018-07-02,2.016744180994285,0.06152237656598358,-0.7413656604684438,0.3454641211502665,2018-07-03,0.2514084951176274,0.028292889463423343,-0.5832124923956641,0.263193198383555,68,0.98998998998999
top1_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip0_trend200_vol63_inv_vol_monthly_target0.35_adjusted,adjusted,252,0,1,200,63,monthly,roc_combo_risk_adjusted,equal,True,1.0,0.35,"252,126,63","1,1,2",score,2000-01-03,2026-07-17,6662,278,0.9120384268988292,0.9120384268988292,15.426059587248016,0.11124098653372294,-0.6079769371178894,0.31251717127960355,0.4935312169193718,180.45606088311084,2018-07-02,10.986127147895068,0.14373472991231329,-0.4825445349602421,0.5930463864061644,2018-07-03,0.24696326871736107,0.02783777340836746,-0.6044278605430449,0.2481934522654577,90,0.96996996996997
top2_roc_combo_roc12_6_3_w1_1_2_skip0_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,adjusted,252,0,2,200,63,monthly,roc_combo,score_inv_vol,True,1.0,0.0,"252,126,63","1,1,2",score,2000-01-03,2026-07-17,6662,630,0.9120384268988292,1.6642149504653256,42.31833520326857,0.15260142953192046,-0.606255701282072,0.3032658211259334,0.6200905984745698,146.80291358713265,2018-07-02,30.721710715685955,0.20553532439961208,-0.606255701282072,0.7614515943547984,2018-07-03,0.24376593511278832,0.027509541296164564,-0.567529201882712,0.24000538633861376,215,0.96996996996997
top3_roc_combo_roc12_6_3_w2_1_1_skip0_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,0,3,200,63,monthly,roc_combo,equal,True,1.0,0.0,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,787,0.8988291804262984,2.1820774542179526,16.333941681325935,0.11349619714359149,-0.6803765940352906,0.2738890364693885,0.529727378658872,130.91821571044406,2018-07-02,11.74893052003845,0.14755665527738904,-0.6803765940352906,0.6354224716748137,2018-07-03,0.2430044031495644,0.027431254961734375,-0.5707063668770518,0.23593645863239085,270,0.96996996996997
top3_roc_combo_roc12_6_3_w1_1_1_skip0_trend200_vol63_inv_vol_monthly_posscore_adjusted,adjusted,252,0,3,200,63,monthly,roc_combo,inv_vol,True,1.0,0.0,"252,126,63","1,1,1",score,2000-01-03,2026-07-17,6662,806,0.9118883218252777,2.2472230561392976,26.59739167971539,0.1331832584734527,-0.6260916416737559,0.27225125246164855,0.5955711269865852,135.68083596158618,2018-07-02,19.362480133992463,0.17698210518207036,-0.6260916416737559,0.7267716372869296,2018-07-03,0.24075922200842337,0.027200203167092818,-0.568149469019675,0.23427264873849113,286,0.96996996996997
top3_roc_combo_roc12_6_3_w1_1_1_skip0_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,adjusted,252,0,3,200,63,monthly,roc_combo,inv_vol,True,1.0,0.0,"252,126,63","1,1,1",all_windows,2000-01-03,2026-07-17,6662,619,0.8009606724707296,1.6113779645752027,22.547988837334433,0.12642704156220552,-0.7257568844430936,0.2788569429001736,0.5661757964269701,178.0216420026774,2018-07-02,16.41718042181816,0.16708096532508687,-0.5923604814824136,0.6845157680395321,2018-07-03,0.2366145776586841,0.02677271409751958,-0.6053247068793954,0.23309671970194093,247,0.9269269269269269
top3_roc_combo_roc12_6_3_w2_1_1_skip0_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,adjusted,252,0,3,200,63,monthly,roc_combo,inv_vol,True,1.0,0.0,"252,126,63","2,1,1",all_windows,2000-01-03,2026-07-17,6662,622,0.8009606724707296,1.6113779645752027,22.42605663072409,0.12620668355079956,-0.7251272340933781,0.27922762418391994,0.5651102261187905,180.4545060712862,2018-07-02,16.324790561848957,0.16674537897665087,-0.5923609199648052,0.6828007537577906,2018-07-03,0.2366145776586841,0.02677271409751958,-0.6053247068793954,0.23309671970194093,247,0.9269269269269269
top1_roc_combo_roc12_6_3_w1_1_1_skip0_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,0,1,200,63,monthly,roc_combo,equal,True,1.0,0.0,"252,126,63","1,1,1",score,2000-01-03,2026-07-17,6662,170,0.9118883218252777,0.9118883218252777,23.770262227636472,0.1285772168488717,-0.5761949488301843,0.35175940683918955,0.5198409816558123,158.9201584156121,2018-07-02,17.31820585450063,0.17026823513763234,-0.5761949488301843,0.6276366160461657,2018-07-03,0.22803715259123813,0.02588401732997836,-0.5623193344486178,0.2531804325493967,69,0.96996996996997
top1_roc_combo_roc12_6_3_w1_1_1_skip0_trend0_vol63_equal_monthly_posscore_adjusted,adjusted,252,0,1,0,63,monthly,roc_combo,equal,True,1.0,0.0,"252,126,63","1,1,1",score,2000-01-03,2026-07-17,6662,171,0.9211948363854698,0.9211948363854698,16.223085143418803,0.11322700059866553,-0.683902085609061,0.3565119726049106,0.4793027659903622,158.91323849887706,2018-07-02,11.737892857057965,0.1475029124785059,-0.683902085609061,0.5664919984040058,2018-07-03,0.22803715259123813,0.02588401732997836,-0.5623193344486178,0.2531804325493967,69,0.96996996996997
top3_roc_combo_roc12_6_3_w2_1_1_skip0_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,adjusted,252,0,3,200,63,monthly,roc_combo,score_inv_vol,True,1.0,0.0,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,782,0.8988291804262984,2.1820774542179526,14.076854012642908,0.10765748972357292,-0.6428382288657877,0.28321270705957685,0.5028733984072088,125.7514764364767,2018-07-02,10.395754705662577,0.14061536490333992,-0.6428382288657877,0.6040076701065985,2018-07-03,0.2047832238016749,0.023447072946590763,-0.5625304622902403,0.22342402419137516,295,0.96996996996997
top1_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip0_trend0_vol63_equal_monthly_posall_windows_adjusted,adjusted,252,0,1,0,63,monthly,roc_combo_risk_adjusted,equal,True,1.0,0.0,"252,126,63","2,1,1",all_windows,2000-01-03,2026-07-17,6662,201,0.8009606724707296,0.8009606724707296,9.289529492202165,0.091824547033027,-0.6618254481712542,0.3255828231474149,0.4323351510061923,190.80071888711868,2018-07-02,6.896093106427345,0.1182116968949376,-0.5640288401588096,0.5083571637187607,2018-07-03,0.18379126693487713,0.021211544890095357,-0.5461687276882332,0.23052785863442773,70,0.9269269269269269
top1_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip0_trend200_vol63_equal_monthly_posall_windows_adjusted,adjusted,252,0,1,200,63,monthly,roc_combo_risk_adjusted,equal,True,1.0,0.0,"252,126,63","2,1,1",all_windows,2000-01-03,2026-07-17,6662,201,0.8009606724707296,0.8009606724707296,9.289529492202165,0.091824547033027,-0.6618254481712542,0.3255828231474149,0.4323351510061923,190.80071888711868,2018-07-02,6.896093106427345,0.1182116968949376,-0.5640288401588096,0.5083571637187607,2018-07-03,0.18379126693487713,0.021211544890095357,-0.5461687276882332,0.23052785863442773,70,0.9269269269269269
top3_roc_combo_roc12_6_3_w1_1_2_skip0_trend200_vol63_equal_monthly_posall_windows_adjusted,adjusted,252,0,3,200,63,monthly,roc_combo,equal,True,1.0,0.0,"252,126,63","1,1,2",all_windows,2000-01-03,2026-07-17,6662,614,0.8009606724707296,1.6113779645752027,21.328805764960638,0.12417252706190784,-0.726557329926185,0.2820123885196915,0.5558702934494286,175.9656083482691,2018-07-02,16.492861250141353,0.1673546074483887,-0.6112679493276928,0.6808250335481674,2018-07-03,0.16536821757538744,0.019220806673812874,-0.6022719143522239,0.20584687102009752,238,0.9269269269269269
top1_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip21_trend0_vol63_equal_monthly_posscore_adjusted,adjusted,252,21,1,0,63,monthly,roc_combo_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,1",score,2000-01-03,2026-07-17,6662,206,0.9237466226358451,0.9237466226358451,5.882191062738265,0.07540074983571099,-0.7515911102356646,0.3678605046985368,0.38359304320026877,194.557350194012,2018-07-02,4.436115821851565,0.09586697275840805,-0.7515911102356646,0.4348210249148324,2018-07-03,0.15249441054231005,0.017813281507513157,-0.5479059536064796,0.22937293174865922,72,0.97997997997998
top3_roc_combo_roc12_6_3_w2_1_1_skip0_trend200_vol63_score_inv_vol_monthly_posall_windows_adjusted,adjusted,252,0,3,200,63,monthly,roc_combo,score_inv_vol,True,1.0,0.0,"252,126,63","2,1,1",all_windows,2000-01-03,2026-07-17,6662,617,0.8009606724707296,1.6113779645752027,17.83163666887345,0.11697917177488315,-0.7194145717346744,0.2865343832328512,0.5292484781161924,164.49560461026127,2018-07-02,13.950012075015426,0.15748164167074985,-0.5763081975007607,0.6494081863291168,2018-07-03,0.14872845221339048,0.017398937476825305,-0.5848797617045809,0.20206633085825787,251,0.9269269269269269
top3_roc_combo_roc12_6_3_w2_1_1_skip21_trend200_vol63_inv_vol_monthly_posscore_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo,inv_vol,True,1.0,0.0,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,757,0.8737616331432002,2.076853797658361,8.704386695630463,0.08941814234652168,-0.6111063764383755,0.26890611920410695,0.4533348374494182,144.44407211743953,2018-07-02,6.740207385034465,0.1170067399803063,-0.6111063764383755,0.5440476222347804,2018-07-03,0.14714191266284593,0.01722402462377759,-0.5630762040951631,0.19776600013572634,276,0.9594594594594594
top3_roc_combo_roc12_6_3_w2_1_1_skip0_trend200_vol63_equal_monthly_posall_windows_adjusted,adjusted,252,0,3,200,63,monthly,roc_combo,equal,True,1.0,0.0,"252,126,63","2,1,1",all_windows,2000-01-03,2026-07-17,6662,623,0.8009606724707296,1.6113779645752027,20.754396107947674,0.12306895750871005,-0.7277656414605043,0.28218845149580596,0.5522387932230672,177.76068196810076,2018-07-02,16.38168337493516,0.16695222956257116,-0.6112845039194043,0.6792896196588672,2018-07-03,0.14599295243925448,0.017097221737081947,-0.6042223654016861,0.1979839505244189,240,0.9269269269269269
top3_roc_combo_roc12_6_3_w1_1_2_skip0_trend200_vol63_score_inv_vol_monthly_posall_windows_adjusted,adjusted,252,0,3,200,63,monthly,roc_combo,score_inv_vol,True,1.0,0.0,"252,126,63","1,1,2",all_windows,2000-01-03,2026-07-17,6662,613,0.8009606724707296,1.6113779645752027,19.527039278764093,0.12061378934259515,-0.728698368592402,0.285416642296418,0.5415572004082179,162.9687364429572,2018-07-02,15.37169436917879,0.16318107499445356,-0.582790031452854,0.666181988129496,2018-07-03,0.14566575840561646,0.01706109120462873,-0.6047631184676487,0.19979874829719402,251,0.9269269269269269
top3_roc_combo_roc12_6_3_w1_1_1_skip0_trend200_vol63_equal_monthly_posall_windows_adjusted,adjusted,252,0,3,200,63,monthly,roc_combo,equal,True,1.0,0.0,"252,126,63","1,1,1",all_windows,2000-01-03,2026-07-17,6662,618,0.8009606724707296,1.6113779645752027,20.89578894230936,0.12334318379666565,-0.7280643977140102,0.28199866994597245,0.553264625292811,175.92681337669092,2018-07-02,16.49490233710538,0.16736197196701186,-0.6112862817176482,0.6808470373129687,2018-07-03,0.14558793487985078,0.01705249618052851,-0.6042223654016861,0.1978130181758219,239,0.9269269269269269
top3_roc_combo_roc12_6_3_w1_1_2_skip0_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,0,3,200,63,monthly,roc_combo,equal,True,1.0,0.0,"252,126,63","1,1,2",score,2000-01-03,2026-07-17,6662,818,0.9120384268988292,2.2544280996697688,21.06788223953265,0.12367466244591174,-0.6605835294191,0.2789606622308224,0.5577612724579238,133.12991907827538,2018-07-02,16.688003624291497,0.16805505796220022,-0.6605835294191,0.6890282802059797,2018-07-03,0.14322842589149265,0.016791663091747955,-0.5730029943998033,0.1966593661493732,265,0.96996996996997
top1_roc_combo_roc12_6_3_w2_1_1_skip0_trend0_vol63_equal_monthly_posall_windows_adjusted,adjusted,252,0,1,0,63,monthly,roc_combo,equal,True,1.0,0.0,"252,126,63","2,1,1",all_windows,2000-01-03,2026-07-17,6662,200,0.8009606724707296,0.8009606724707296,11.908798540251338,0.10119576443237954,-0.7079127700834218,0.33627718076197677,0.4545153226633785,192.61142676317886,2018-07-02,9.323712816897324,0.13453835109851053,-0.5683295075953716,0.5474603349755466,2018-07-03,0.13983034567709796,0.016415191171434085,-0.5628449497901724,0.22289495518975688,74,0.9269269269269269
top1_roc_combo_roc12_6_3_w2_1_1_skip0_trend200_vol63_equal_monthly_posall_windows_adjusted,adjusted,252,0,1,200,63,monthly,roc_combo,equal,True,1.0,0.0,"252,126,63","2,1,1",all_windows,2000-01-03,2026-07-17,6662,200,0.8009606724707296,0.8009606724707296,11.908798540251338,0.10119576443237954,-0.7079127700834218,0.33627718076197677,0.4545153226633785,192.61142676317886,2018-07-02,9.323712816897324,0.13453835109851053,-0.5683295075953716,0.5474603349755466,2018-07-03,0.13983034567709796,0.016415191171434085,-0.5628449497901724,0.22289495518975688,74,0.9269269269269269
top3_roc_combo_roc12_6_3_w1_1_1_skip0_trend200_vol63_score_inv_vol_monthly_posall_windows_adjusted,adjusted,252,0,3,200,63,monthly,roc_combo,score_inv_vol,True,1.0,0.0,"252,126,63","1,1,1",all_windows,2000-01-03,2026-07-17,6662,617,0.8009606724707296,1.6113779645752027,19.023285512262134,0.11956495772172726,-0.7220709737086247,0.28576261657937907,0.5379824460179936,162.25939515221032,2018-07-02,15.056396799799725,0.16195863708777947,-0.5790388078876743,0.6625039790012383,2018-07-03,0.13716778362043258,0.01611951971253478,-0.595966428655756,0.19673424310888027,248,0.9269269269269269
top3_roc_combo_roc12_6_3_w1_1_1_skip0_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,adjusted,252,0,3,200,63,monthly,roc_combo,score_inv_vol,True,1.0,0.0,"252,126,63","1,1,1",score,2000-01-03,2026-07-17,6662,806,0.9118883218252777,2.2472230561392976,26.267804954345163,0.1326702947602687,-0.5935492167631395,0.28554436206956035,0.5792497465537371,125.42192186326942,2018-07-02,21.038326378725667,0.18202616260088322,-0.5935492167631395,0.7213598098934869,2018-07-03,0.13149480238486366,0.01548752097320083,-0.5670028739199469,0.19390523840537832,289,0.96996996996997
top3_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip21_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo_risk_adjusted,equal,True,1.0,0.0,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,743,0.8737616331432002,2.076853797658361,7.250228427284272,0.08277365457012698,-0.6232690716259284,0.272167200701766,0.42876937611736216,132.30693165622594,2018-07-02,5.701118402432282,0.10833400603005505,-0.6232690716259284,0.5119135997102092,2018-07-03,0.13120533242284638,0.015455198219581412,-0.5669643508242159,0.1916757700651078,251,0.9594594594594594
top3_roc_combo_roc12_6_3_w1_1_2_skip0_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,adjusted,252,0,3,200,63,monthly,roc_combo,score_inv_vol,True,1.0,0.0,"252,126,63","1,1,2",score,2000-01-03,2026-07-17,6662,826,0.9120384268988292,2.2544280996697688,25.25119843451283,0.13104961745304577,-0.6125003720934573,0.2872660879880753,0.5725168122181675,135.74229685685776,2018-07-02,20.24887850415233,0.17969696793971024,-0.6125003720934573,0.7107593153399023,2018-07-03,0.12468423256377448,0.014725113949456636,-0.5704664587514948,0.19102602135612418,296,0.96996996996997
top3_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip21_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo_risk_adjusted,score_inv_vol,True,1.0,0.0,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,751,0.8737616331432002,2.076853797658361,10.36374912208174,0.09591808319413575,-0.5998231669537842,0.2809930942452968,0.4668349315088113,140.84768823086492,2018-07-02,8.65584499022865,0.13044295879297474,-0.5763178453429233,0.5759679175633856,2018-07-03,0.0715717738957784,0.008636694865091554,-0.5579478808230818,0.17099230542351318,281,0.9594594594594594
top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip21_trend200_vol63_inv_vol_monthly_posscore_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo_risk_adjusted,inv_vol,True,1.0,0.0,"252,126,63","1,1,1",score,2000-01-03,2026-07-17,6662,767,0.8895226658661063,2.1394476133293305,7.974846728744172,0.08621428598578396,-0.6545225315571466,0.2694725696089206,0.4419091283398947,137.68591631160572,2018-07-02,6.785195206807638,0.11735682378403434,-0.6545225315571466,0.5433579655358752,2018-07-03,0.05436038983893754,0.006606968595439522,-0.5631129313029158,0.15717018557259393,277,0.9594594594594594
top1_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip0_trend200_vol63_inv_vol_monthly_target0.25_adjusted,adjusted,252,0,1,200,63,monthly,roc_combo_risk_adjusted,equal,True,1.0,0.25,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,346,0.8988291804262984,0.8988291804262984,2.977082719727038,0.053404149214697716,-0.4770247225884967,0.24594218376628232,0.3346959153930582,146.80792409790945,2018-07-02,2.5239918761664115,0.07048048877416901,-0.45305259262929376,0.40540715214529627,2018-07-03,0.053102784317639706,0.006457525328180447,-0.40815558220939396,0.1566646095179025,106,0.96996996996997
top3_roc_combo_roc12_6_3_w1_1_1_skip0_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,0,3,200,63,monthly,roc_combo,equal,True,1.0,0.0,"252,126,63","1,1,1",score,2000-01-03,2026-07-17,6662,811,0.9118883218252777,2.2472230561392976,22.589755894995303,0.12650227130551017,-0.6406285015228854,0.27647888798423337,0.5692605822846635,125.91886668767198,2018-07-02,19.541469421871756,0.17753920376841825,-0.6406285015228854,0.7223445465811104,2018-07-03,0.0529880535009537,0.006443883905558501,-0.5708611667104684,0.15793277362178726,258,0.96996996996997
top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip21_trend200_vol63_inv_vol_monthly_posscore_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo_risk_adjusted,inv_vol,True,1.0,0.0,"252,126,63","1,1,2",score,2000-01-03,2026-07-17,6662,767,0.8895226658661063,2.1418492945061542,8.759979942021765,0.08965269000680176,-0.6526421684737129,0.2717139479486183,0.45219798455967236,137.60962095010612,2018-07-02,7.570035016361871,0.12317481457857027,-0.6526421684737129,0.5593729772056819,2018-07-03,0.042294559085222616,0.005166684134148669,-0.5626517584995933,0.15161577675637428,272,0.9594594594594594
top3_roc_combo_roc12_6_3_w1_1_1_skip21_trend200_vol63_inv_vol_monthly_posscore_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo,inv_vol,True,1.0,0.0,"252,126,63","1,1,1",score,2000-01-03,2026-07-17,6662,766,0.8895226658661063,2.1394476133293305,8.492808263875887,0.08851350972513772,-0.6545578500886313,0.2698104343860682,0.4495105320585472,135.7004391385092,2018-07-02,7.51399949987116,0.12277648762145543,-0.6545578500886313,0.5610249842787556,2018-07-03,0.02099269635735057,0.0025878828710923507,-0.5678190268561124,0.14219327668350343,275,0.9594594594594594
top1_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip0_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,0,1,200,63,monthly,roc_combo_risk_adjusted,equal,True,1.0,0.0,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,186,0.8988291804262984,0.8988291804262984,3.7504282165230336,0.06048165807091066,-0.6973845448237759,0.3374997345764362,0.3427931379475827,176.74874410687755,2018-07-02,3.2546185051379313,0.08144181905280545,-0.6606174642991587,0.4014688108279292,2018-07-03,0.016517302989903948,0.002040110508066739,-0.5461687276882332,0.17986262265399228,71,0.96996996996997
top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip21_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo_risk_adjusted,score_inv_vol,True,1.0,0.0,"252,126,63","1,1,1",score,2000-01-03,2026-07-17,6662,768,0.8895226658661063,2.1362954067847495,9.623839064698663,0.09314093275812096,-0.607108572158852,0.2839221167110798,0.4558629384978448,139.6842259633226,2018-07-02,8.72420511806572,0.13087425548439935,-0.606330572608172,0.5719185642370538,2018-07-03,0.004642236795264099,0.0005763422790450168,-0.5627249906469493,0.1407536474765478,280,0.9594594594594594
top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip21_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo_risk_adjusted,score_inv_vol,True,1.0,0.0,"252,126,63","1,1,2",score,2000-01-03,2026-07-17,6662,772,0.8895226658661063,2.13839687781447,11.312642864585332,0.09923531721002687,-0.6236156553000202,0.28551270079352287,0.47433332771187064,147.5681051247601,2018-07-02,10.433426131901431,0.1408189260852395,-0.6157856840639315,0.5994965005774386,2018-07-03,-0.013100809093730126,-0.0016392173916620623,-0.5796922115921374,0.13216239462585466,285,0.9594594594594594
top2_roc_combo_roc12_6_3_w1_1_2_skip21_trend200_vol63_inv_vol_monthly_posscore_adjusted,adjusted,252,21,2,200,63,monthly,roc_combo,inv_vol,True,1.0,0.0,"252,126,63","1,1,2",score,2000-01-03,2026-07-17,6662,597,0.8895226658661063,1.6149804863404382,14.176963151379978,0.10793377745073163,-0.6328979813010416,0.2921666001645901,0.4970353456665493,146.20254258116032,2018-07-02,13.00806782406971,0.153415769062883,-0.6328979813010416,0.6333014403756947,2018-07-03,-0.014883415026191282,-0.0018637337167370926,-0.5647300091664512,0.1387371174516399,204,0.9594594594594594
top1_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip0_trend200_vol63_inv_vol_monthly_target0.35_adjusted,adjusted,252,0,1,200,63,monthly,roc_combo_risk_adjusted,equal,True,1.0,0.35,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,262,0.8988291804262984,0.8988291804262984,3.8968966379211674,0.06169596639712216,-0.6220205653907358,0.3065309780500362,0.34865702142362054,168.58962574225595,2018-07-02,3.5467637335325275,0.08533214063531092,-0.5712602348852449,0.4248248129595273,2018-07-03,-0.020364068640033484,-0.0025562483108345635,-0.5324909858001194,0.1578170314712625,86,0.96996996996997
top3_roc_combo_roc12_6_3_w1_1_2_skip21_trend200_vol63_inv_vol_monthly_posscore_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo,inv_vol,True,1.0,0.0,"252,126,63","1,1,2",score,2000-01-03,2026-07-17,6662,772,0.8895226658661063,2.1418492945061542,8.871679066238958,0.09012008654282222,-0.6526788634496657,0.27219936116885124,0.4534269040483543,137.58501792981818,2018-07-02,8.243616222910036,0.12777923555545523,-0.6526788634496657,0.5744350370012101,2018-07-03,-0.021600294962555222,-0.002712921947790936,-0.5680554750932854,0.12278919884489782,273,0.9594594594594594
top3_roc_combo_roc12_6_3_w2_1_1_skip21_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo,equal,True,1.0,0.0,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,743,0.8737616331432002,2.076853797658361,6.962652789777271,0.08132691075263998,-0.623284011567341,0.2729590012297268,0.4233852467300828,135.56885241778204,2018-07-02,6.478110870394334,0.11492807843810993,-0.623284011567341,0.5328504818438402,2018-07-03,-0.025639848899213558,-0.0032260878523104886,-0.5669643508242159,0.12218708122145505,252,0.9594594594594594
top3_roc_combo_roc12_6_3_w2_1_1_skip21_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,adjusted,252,21,3,200,63,monthly,roc_combo,score_inv_vol,True,1.0,0.0,"252,126,63","2,1,1",score,2000-01-03,2026-07-17,6662,756,0.8737616331432002,2.076853797658361,8.754627914348893,0.08963016582863159,-0.5946105123364498,0.28271052883550046,0.4453476960645165,136.9395462949407,2018-07-02,8.22111954563936,0.12763065367628634,-0.5748262199783449,0.5653347915846658,2018-07-03,-0.029442265678054524,-0.0037108338249760564,-0.5618253518550462,0.1276018644068689,277,0.9594594594594594
