rank,trading_strategy,strategy_params,management_strategy,start,end,candles,trades,exposure,avg_positions,initial_equity,final_equity,total_return,cagr,average_annual_return,max_drawdown,annual_volatility,sharpe,turnover
164,buy_and_hold,,top2_roc_combo_roc12_6_3_w1_1_2_skip21_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,215,0.953117674636662,1.8485700890764183,10000.0,34148.420052174646,2.4148420052174644,0.15398729436042746,0.21412937049903102,-0.6182268941240066,0.31781964099668153,0.611059035785205,56.78313912984491
165,buy_and_hold,,top2_roc_combo_roc12_6_3_w1_1_2_skip0_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,212,0.9714017815283638,1.8851383028598219,10000.0,33309.96995623293,2.3309969956232934,0.15064662319651556,0.20926195062591524,-0.578315347111637,0.31446934921399505,0.6052086255166873,54.246019757222705
166,buy_and_hold,,top2_roc_combo_roc12_6_3_w2_1_1_skip0_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,192,0.9226441631504922,1.6797937177684013,10000.0,33289.592150234756,2.3289592150234757,0.15056451037019847,0.20799773930006196,-0.5784856750085517,0.29765720230278025,0.6216247079867823,61.462829240065055
167,buy_and_hold,,top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_2_short21_trend200_vol21_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,288,0.8823253633380216,1.6704172526957337,10000.0,32994.15854386411,2.299415854386411,0.14936903834711712,0.1844388547259445,-0.4763448284984072,0.26441810959047657,0.6588451588930287,132.13536583707065
168,buy_and_hold,,top2_momentum_lb252_skip0_trend200_vol21_inv_vol_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,828,0.953117674636662,1.8312236286919832,10000.0,32974.6788396523,2.2974678839652296,0.14928988185387682,0.20570619884503166,-0.5759747423532443,0.27622471400360427,0.6427561624303856,154.98430018714905
169,buy_and_hold,,top1_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip0_trend200_vol63_inv_vol_monthly_target0.25_adjusted,2018-01-02,2026-07-31,2133,120,0.9714017815283638,0.9915611814345991,10000.0,32743.063845625955,2.2743063845625957,0.14834552661568368,0.20771772285527942,-0.5499239448651827,0.26770482052697747,0.6509929935524207,56.68009472225079
170,buy_and_hold,,top2_roc_combo_roc12_6_3_w1_1_2_skip0_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,197,0.9226441631504922,1.720112517580872,10000.0,32732.355632475876,2.2732355632475874,0.1483017238544342,0.2073113814317581,-0.5785435040993984,0.29990339305058134,0.6126287345153335,62.28924138985387
171,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip0_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,236,0.9714017815283638,1.9127988748241913,10000.0,32574.310308971435,2.2574310308971435,0.1476537508598006,0.18163020107991495,-0.56000532140547,0.2892194255880987,0.6224108916255563,61.81977991662263
172,buy_and_hold,,top2_roc_combo_roc12_6_3_w1_1_2_skip21_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,218,0.953117674636662,1.8373183309892172,10000.0,32193.27787723754,2.219327787723754,0.1460800555648567,0.19352537760836028,-0.6159037679887713,0.30580322390296205,0.6002643870846955,58.897267517654726
173,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip0_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,244,0.9714017815283638,1.8851383028598219,10000.0,32122.836252066663,2.212283625206666,0.1457873252526507,0.19808811938785212,-0.5947259759926661,0.3002835968817027,0.6049490691619501,63.062772829299455
174,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip0_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,333,0.9714017815283638,2.72948898265354,10000.0,31963.666831370487,2.1963666831370485,0.14512377984091374,0.18188527130108106,-0.5728013157477045,0.27832213069911477,0.6277106702225901,54.5205460216685
175,buy_and_hold,,top1_roc_combo_roc12_6_3_w1_1_2_skip0_trend0_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,88,0.9226441631504922,0.9709329582747305,10000.0,31946.163174603174,2.1946163174603175,0.1450506325634724,0.2716795187478497,-0.7266071392690018,0.38109888144701093,0.547321731176253,82.81737284385778
176,buy_and_hold,,top1_roc_combo_roc12_6_3_w1_1_2_skip0_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,88,0.9226441631504922,0.9709329582747305,10000.0,31946.163174603174,2.1946163174603175,0.1450506325634724,0.2716795187478497,-0.7266071392690018,0.38109888144701093,0.547321731176253,82.81737284385778
177,buy_and_hold,,top1_risk_adjusted_lb126_skip0_trend0_vol63_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,176,0.976558837318331,0.9896858884200657,10000.0,31926.386984126995,2.1926386984126993,0.14496794582325823,0.258240372392183,-0.7191748070092822,0.3696567238349554,0.5528249795692168,168.57755019163818
178,buy_and_hold,,top1_momentum_lb21_skip0_trend200_vol21_equal_monthly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,147,0.9118612283169245,0.9409282700421941,10000.0,31499.34482250865,2.149934482250865,0.14317129921200267,0.17599168061240028,-0.6701918597151941,0.37092986960816904,0.5470401380950052,144.58500331112737
179,buy_and_hold,,top1_momentum_lb21_skip0_trend200_vol63_equal_monthly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,147,0.9118612283169245,0.9409282700421941,10000.0,31499.34482250865,2.149934482250865,0.14317129921200267,0.17599168061240028,-0.6701918597151941,0.37092986960816904,0.5470401380950052,144.58500331112737
180,buy_and_hold,,top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x2_trend0_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,103,0.9132676980778247,0.9521800281293952,10000.0,31482.66408001881,2.148266408001881,0.14310068449146618,0.2422651259780492,-0.6837592107555925,0.36238987225133573,0.5515753372790978,98.83592183480204
181,buy_and_hold,,top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x2_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,103,0.9132676980778247,0.9521800281293952,10000.0,31482.66408001881,2.148266408001881,0.14310068449146618,0.2422651259780492,-0.6837592107555925,0.36238987225133573,0.5515753372790978,98.83592183480204
182,buy_and_hold,,top1_momentum_lb252_skip21_trend0_vol21_equal_monthly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,73,0.9817158931082982,1.0018752930145336,10000.0,31408.173174603184,2.1408173174603182,0.14278493762870736,0.2253910127600115,-0.7406397170693579,0.4148252114877961,0.5292245636783849,68.85957385642719
183,buy_and_hold,,top1_momentum_lb252_skip21_trend0_vol63_equal_monthly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,73,0.9817158931082982,1.0018752930145336,10000.0,31408.173174603184,2.1408173174603182,0.14278493762870736,0.2253910127600115,-0.7406397170693579,0.4148252114877961,0.5292245636783849,68.85957385642719
184,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x1_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,220,0.9226441631504922,1.7107360525082045,10000.0,31211.151791771965,2.1211151791771963,0.1419466172067041,0.17585753367541557,-0.5444646170992771,0.28437731453965626,0.610679143024015,74.88456981696791
185,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip0_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,328,0.9714017815283638,2.699484294421003,10000.0,31025.044953690605,2.1025044953690606,0.14115043327848875,0.17763130653111175,-0.5726876281587876,0.28420221443423405,0.6082957610682789,52.206943968156374
186,buy_and_hold,,top2_roc_combo_roc12_6_3_w1_1_1_skip21_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,209,0.953117674636662,1.817627754336615,10000.0,31021.230374047424,2.102123037404742,0.14113407004135015,0.2116447161062884,-0.6143986645137447,0.31375984139612406,0.5791485842457493,52.98628517819844
187,buy_and_hold,,top2_roc_combo_roc12_6_3_w1_1_1_skip21_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,213,0.953117674636662,1.8195030473511487,10000.0,30967.45990781486,2.096745990781486,0.1409032238796717,0.19699796974417794,-0.6086330258671325,0.3013757926691832,0.5895988098919245,53.14305610547608
188,buy_and_hold,,top1_roc_combo_roc12_6_3_w2_1_1_skip0_trend0_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,71,0.9226441631504922,0.9324894514767933,10000.0,30845.22249271721,2.084522249271721,0.14037711666855301,0.25817356905641126,-0.6401690933934203,0.3734745352692361,0.5398825769638025,68.92156497577761
189,buy_and_hold,,top1_roc_combo_roc12_6_3_w2_1_1_skip0_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,71,0.9226441631504922,0.9324894514767933,10000.0,30845.22249271721,2.084522249271721,0.14037711666855301,0.25817356905641126,-0.6401690933934203,0.3734745352692361,0.5398825769638025,68.92156497577761
190,buy_and_hold,,top1_momentum_lb252_skip21_trend200_vol21_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,150,0.9348335677449602,0.9418659165494608,10000.0,30835.613968253972,2.0835613968253974,0.14033568375056915,0.28569802764538565,-0.8227746990453693,0.3748999727751607,0.5386264793800142,144.86362105881616
191,buy_and_hold,,top1_momentum_lb252_skip21_trend200_vol63_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,150,0.9348335677449602,0.9418659165494608,10000.0,30835.613968253972,2.0835613968253974,0.14033568375056915,0.28569802764538565,-0.8227746990453693,0.3748999727751607,0.5386264793800142,144.86362105881616
192,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip0_trend200_vol63_inv_vol_monthly_target0.35_adjusted,2018-01-02,2026-07-31,2133,235,0.9714017815283638,1.8851383028598219,10000.0,30728.09332484444,2.0728093324844443,0.13987126444856313,0.1763079434557898,-0.56000532140547,0.2867754062167111,0.601536122180717,61.271013423302634
193,buy_and_hold,,top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_2_short21_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,293,0.8823253633380216,1.7088607594936709,10000.0,30655.20697129066,2.065520697129066,0.13955562568863034,0.17026246741701065,-0.4872822246322964,0.26838593686128054,0.6212439198244345,135.53084209689877
194,buy_and_hold,,top3_roc_combo_roc12_6_3_w1_1_1_skip0_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,334,0.9714017815283638,2.7698077824660103,10000.0,30602.912793134732,2.060291279313473,0.13932875387315558,0.18584128311980302,-0.5980178429816545,0.2953139828788538,0.5909647419241998,53.991366451909855
195,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x1_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,213,0.9226441631504922,1.6788560712611345,10000.0,30510.639644421015,2.0510639644421014,0.1389276016544505,0.177840429057958,-0.5597470937697802,0.29357750159193163,0.5916091965131786,75.23629607903221
196,buy_and_hold,,top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_2_short21_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,294,0.8823253633380216,1.707923112986404,10000.0,30321.548838627765,2.0321548838627765,0.13810218061670954,0.1623215741351905,-0.4619869521411927,0.25866800431444753,0.6297432831887138,136.64414315442613
197,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip0_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,324,0.9714017815283638,2.709329582747304,10000.0,30251.008593415103,2.02510085934151,0.13779309272417062,0.16527336147308663,-0.5390250205234177,0.26399232004136286,0.6225113641652716,60.60590416354525
198,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x1_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,258,0.9615564932020628,1.8551336146272854,10000.0,30218.821951206817,2.0218821951206816,0.13765184815321185,0.18224328217778715,-0.5947976637156087,0.2993630150797921,0.5819365241477874,78.73904682553652
199,buy_and_hold,,top2_momentum_lb252_skip0_trend200_vol63_inv_vol_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,774,0.953117674636662,1.8349742147210502,10000.0,30163.074460408556,2.0163074460408557,0.13740689683336393,0.19343228135657073,-0.5846544696973239,0.2755806530054992,0.6058089253233253,140.2348616435505
200,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip0_trend200_vol63_inv_vol_monthly_target0.25_adjusted,2018-01-02,2026-07-31,2133,235,0.9714017815283638,1.8832630098452883,10000.0,30081.04358243809,2.008104358243809,0.13704572960156547,0.17068231369849737,-0.5213571114680087,0.2677526752715213,0.6147692991531164,57.98109925198009
201,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip0_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,209,0.9226441631504922,1.716361931551805,10000.0,29925.553839077686,1.9925553839077685,0.136358742022195,0.17539966340830493,-0.559848809792542,0.28136219698299736,0.5966472391407031,68.41660126854318
202,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip0_trend200_vol63_score_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,218,0.9226441631504922,1.6976090014064698,10000.0,29706.569718728544,1.9706569718728546,0.13538585536192604,0.19215960589924752,-0.5947134899345519,0.292230346667928,0.5822347749609876,69.51075307802867
203,buy_and_hold,,top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_1_short21_trend200_vol21_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,287,0.8912330051570558,1.6863572433192686,10000.0,29632.80402324195,1.963280402324195,0.1350567077605762,0.149158443280832,-0.3914328596565879,0.26297076088824983,0.6135271228580867,133.45377713095633
204,buy_and_hold,,top3_momentum_lb252_skip0_trend200_vol63_inv_vol_monthly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,296,0.9714017815283638,2.554617909048289,10000.0,29606.82990757635,1.9606829907576349,0.13494063715456894,0.1532713622131315,-0.5297009427028514,0.2673593732819216,0.6087347674584743,55.76466150174439
205,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip0_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,224,0.9714017815283638,1.8837318330989217,10000.0,29600.720378920687,1.9600720378920689,0.13491332241888632,0.17718715694379,-0.5743786115258671,0.302087287731259,0.571672011790744,59.40380506107089
206,buy_and_hold,,top3_momentum_lb252_skip0_trend200_vol21_inv_vol_monthly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,300,0.9714017815283638,2.602906704172527,10000.0,29473.74393915543,1.9473743939155428,0.13434450049620072,0.15022573303775613,-0.5351539487500409,0.2679904896094911,0.605956873324314,59.928848347272044
207,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip21_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,221,0.953117674636662,1.827473042662916,10000.0,29419.90303620622,1.9419903036206216,0.13410265325213033,0.19680660573854844,-0.5784426801862654,0.30727398353014884,0.5647448947065092,54.06441894187169
208,buy_and_hold,,top2_roc_combo_roc12_6_3_w2_1_1_skip21_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,216,0.953117674636662,1.8195030473511487,10000.0,29377.17698412699,1.937717698412699,0.1339104542566132,0.21369613120008712,-0.6261393974998634,0.32182543509230327,0.5529044129510906,53.97994300569438
209,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip0_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,336,0.9714017815283638,2.7491795593061417,10000.0,29251.233886135153,1.9251233886135153,0.13334247123943976,0.16888760172934436,-0.5717393946300726,0.28035167268718175,0.5882744328008688,53.1676857377371
210,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x1_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,265,0.9714017815283638,1.8654477262072198,10000.0,29238.62938600342,1.923862938600342,0.13328550812262918,0.1799031333012022,-0.6043984937656075,0.30043204690392744,0.5681835941981339,85.98569911390723
211,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip21_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,180,0.8846694796061885,1.5935302390998594,10000.0,29224.78289649744,1.922478289649744,0.13322290711320628,0.19908916284191078,-0.5529284220146369,0.2876205424583285,0.5802033310158865,57.15000122676929
212,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x1_trend200_vol63_score_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,232,0.9226441631504922,1.7097984060009377,10000.0,29107.392744857596,1.9107392744857594,0.13269112225569812,0.18699666953065883,-0.5947976637156087,0.29348777580825913,0.5728183944571545,77.67693933470647
213,buy_and_hold,,top3_roc_combo_roc12_6_3_w1_1_2_skip0_trend200_vol63_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,330,0.9714017815283638,2.720112517580872,10000.0,28989.872946151427,1.8989872946151425,0.13215684897371216,0.15825226515130023,-0.5597347508363204,0.2701316496930106,0.5960992860837867,62.43430979304592
214,buy_and_hold,,top3_roc_combo_roc12_6_3_w1_1_2_skip0_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,335,0.9714017815283638,2.690576652601969,10000.0,28955.748091053283,1.8955748091053284,0.13200135073180563,0.1782260068394895,-0.5972835078018707,0.2929700006449831,0.5713365184944438,55.9709798432557
215,buy_and_hold,,top3_momentum_lb252_skip0_trend200_vol21_equal_monthly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,298,0.9714017815283638,2.5541490857946556,10000.0,28818.036664698935,1.8818036664698936,0.13137218555993724,0.15520505981366062,-0.545797612540823,0.27633246456247934,0.5864624163225486,56.24955155101948
216,buy_and_hold,,top3_momentum_lb252_skip0_trend200_vol63_equal_monthly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,298,0.9714017815283638,2.5541490857946556,10000.0,28818.036664698935,1.8818036664698936,0.13137218555993724,0.15520505981366062,-0.545797612540823,0.27633246456247934,0.5864624163225486,56.24955155101948
217,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip0_trend200_vol63_equal_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,202,0.9226441631504922,1.7004219409282701,10000.0,28812.746639281067,1.8812746639281066,0.13134796397526505,0.17417335784441837,-0.574022510987479,0.2903977528608141,0.5718202289366636,67.62219985345897
218,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip0_trend200_vol63_inv_vol_monthly_target0.35_adjusted,2018-01-02,2026-07-31,2133,329,0.9714017815283638,2.737458977965307,10000.0,28792.41778533429,1.8792417785334292,0.13125484712303104,0.1604553969142907,-0.5390250205234177,0.26162278238116715,0.6037391593984818,59.62908033913334
219,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip21_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,182,0.8846694796061885,1.5916549460853258,10000.0,28787.703452708913,1.8787703452708913,0.1312332447022746,0.1863828075467835,-0.5130595819224755,0.2806292868891409,0.5812860937745933,55.749548312627866
220,buy_and_hold,,top1_risk_adjusted_lb126_skip0_trend200_vol21_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,191,0.9582747304266291,0.9620253164556962,10000.0,28657.840425983573,1.8657840425983574,0.13063694299519257,0.29417410587197257,-0.7077902791822693,0.35725287106900405,0.5239649225374122,186.82392868102104
221,buy_and_hold,,top1_roc_combo_roc12_6_3_w2_1_1_skip21_trend0_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,65,0.9817158931082982,1.0014064697609002,10000.0,28609.135079365093,1.8609135079365093,0.13041268338624468,0.2062551980434254,-0.7338269065073191,0.4200143555483729,0.5028932443286909,60.8359775006665
222,buy_and_hold,,top1_roc_combo_roc12_6_3_w1_1_2_skip0_trend0_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,87,0.9714017815283638,1.0004688232536334,10000.0,28574.7153968254,1.8574715396825399,0.1302539974196557,0.2578872135115596,-0.7554616870741181,0.4000457033476409,0.5076586339905668,82.82970341739444
223,buy_and_hold,,top1_roc_combo_roc12_6_3_w1_1_2_skip0_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,87,0.9714017815283638,1.0004688232536334,10000.0,28574.7153968254,1.8574715396825399,0.1302539974196557,0.2578872135115596,-0.7554616870741181,0.4000457033476409,0.5076586339905668,82.82970341739444
224,buy_and_hold,,top3_roc_combo_roc12_6_3_w2_1_1_skip0_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,327,0.9714017815283638,2.6924519456165026,10000.0,28500.48997065752,1.8500489970657519,0.12991121849145504,0.1740982478040866,-0.5963711756730427,0.29616825181650874,0.5620037888150154,51.62510678440175
225,buy_and_hold,,top1_roc_combo_roc12_6_3_w2_1_1_skip0_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,59,0.9714017815283638,0.9812470698546648,10000.0,28490.517095891846,1.8490517095891845,0.1298651028808513,0.2584187355771031,-0.6676153928420387,0.3864905975586415,0.5105589699325341,56.91955100484477
226,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x2_trend200_vol63_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,234,0.9132676980778247,1.723863103609939,10000.0,28414.02328545734,1.8414023285457342,0.12951091261711856,0.17636350106067417,-0.5679158724354874,0.2779857911065072,0.5786914630317912,85.72172863473237
227,buy_and_hold,,top2_roc_combo_risk_adjusted_roc12_6_3_w1_1_1_skip21_trend200_vol63_score_inv_vol_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,222,0.953117674636662,1.8180965775902485,10000.0,28290.211052973646,1.8290211052973646,0.1289358341977136,0.19345050564521568,-0.5948104376371132,0.3092690789750867,0.5482992595122043,55.74662676735914
228,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w2_1_1_skip0_trend200_vol63_score_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,290,0.9226441631504922,2.2695733708391934,10000.0,28239.314181505935,1.8239314181505937,0.12869878527118628,0.16830475637007716,-0.5726112730680675,0.2801905191373203,0.5737083923536255,61.13224989115254
229,buy_and_hold,,top3_roc_combo_risk_adjusted_roc12_6_3_w1_1_2_skip0_trend200_vol63_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,312,0.9714017815283638,2.719643694327239,10000.0,28216.14022715077,1.8216140227150768,0.12859072899440482,0.1660937476620479,-0.5575289075717635,0.27551397045077053,0.5783597146376807,56.7360130869512
230,buy_and_hold,,top2_short_risk_adjusted_roc_filter_roc12_6_3_w1_1_1_short21_trend200_vol21_equal_monthly_posscore_adjusted,2018-01-02,2026-07-31,2133,285,0.8912330051570558,1.6985466479137366,10000.0,28109.215167538874,1.8109215167538872,0.12809113767308133,0.14904069463783462,-0.4253261854550192,0.2700891158665485,0.5815098573506576,130.17177451751834
231,buy_and_hold,,top2_momentum_lb252_skip0_trend200_vol21_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,740,0.953117674636662,1.8330989217065166,10000.0,28005.89200308874,1.800589200308874,0.12760677820268462,0.19447155290649237,-0.6089633368730492,0.28684099484937475,0.5630754462712431,134.23147501701143
232,buy_and_hold,,top2_momentum_lb252_skip0_trend200_vol63_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,740,0.953117674636662,1.8330989217065166,10000.0,28005.89200308874,1.800589200308874,0.12760677820268462,0.19447155290649237,-0.6089633368730492,0.28684099484937475,0.5630754462712431,134.23147501701143
233,buy_and_hold,,top1_momentum_lb126_skip21_trend0_vol21_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,190,0.96671354899203,0.9845288326300985,10000.0,27969.56000000001,1.7969560000000007,0.12743608545636143,0.30115872405451394,-0.7955327590987267,0.39955850089635714,0.5014327582459961,172.67220292512937
234,buy_and_hold,,top1_momentum_lb126_skip21_trend0_vol63_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,190,0.96671354899203,0.9845288326300985,10000.0,27969.56000000001,1.7969560000000007,0.12743608545636143,0.30115872405451394,-0.7955327590987267,0.39955850089635714,0.5014327582459961,172.67220292512937
235,buy_and_hold,,top1_risk_adjusted_lb252_skip21_trend200_vol63_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,137,0.9348335677449602,0.9418659165494608,10000.0,27964.433809523784,1.7964433809523785,0.127411986143106,0.2349511339660083,-0.7744999220145061,0.3596443075704151,0.5145012884684104,132.81780221961682
236,buy_and_hold,,top2_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x2_trend200_vol63_score_inv_vol_monthly_posall_windows_adjusted,2018-01-02,2026-07-31,2133,231,0.9132676980778247,1.6601031411157994,10000.0,27925.12443303919,1.7925124433039188,0.12722705457892802,0.18115104799425072,-0.5997810010748592,0.2970660144727526,0.5532806366862968,85.44703160328336
237,buy_and_hold,,top1_momentum_lb252_skip21_trend200_vol21_equal_monthly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,78,0.943272386310361,0.953117674636662,10000.0,27708.298253968256,1.7708298253968255,0.12620284076475885,0.2157820786094683,-0.7057429391166212,0.3876189320820548,0.5013694248105744,76.8114369032746
238,buy_and_hold,,top1_momentum_lb252_skip21_trend200_vol63_equal_monthly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,78,0.943272386310361,0.953117674636662,10000.0,27708.298253968256,1.7708298253968255,0.12620284076475885,0.2157820786094683,-0.7057429391166212,0.3876189320820548,0.5013694248105744,76.8114369032746
239,buy_and_hold,,top1_risk_adjusted_lb252_skip21_trend0_vol21_equal_monthly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,79,0.9817158931082982,1.021097046413502,10000.0,27669.103492063503,1.7669103492063503,0.12601694274347053,0.1869365630269192,-0.6881962273786607,0.39524218640603054,0.49775955164230934,72.90652428804619
240,buy_and_hold,,top1_risk_adjusted_lb252_skip21_trend200_vol21_equal_weekly_abs_cap1_adjusted,2018-01-02,2026-07-31,2133,174,0.9348335677449602,0.9418659165494608,10000.0,27587.58555555555,1.7587585555555552,0.12562956263983405,0.1977559300536793,-0.7208230456705853,0.3593429096252957,0.5100662522250654,168.85139365257282
