ticker,label,strategy,params,full_return,full_cagr,full_mdd,benchmark_return,excess_full_return,years,positive_years,positive_gt5_years,negative_years,beat_bh_years,avg_year_return,median_year_return,std_year_return,avg_excess_year_return,median_excess_year_return,worst_year,worst_year_return,best_year,best_year_return
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=10;atr_mult=2;trend_window=50;volume_window=0;volume_mult=0;max_hold=5,1.597964063401384,0.0366347149836365,-0.6792836528341364,103.70928235908642,-102.11131829568504,26,12,10,11,8,0.05798168458935626,0.0,0.24333688894446137,-0.23861947425093183,-0.2035153660567836,2024,-0.2817114713032166,2016,0.8429549343679086
GGBR3,atr_breakout_20_14x1.5,atr_breakout,lookback=20;atr_period=14;atr_mult=1.5,6.671467890756551,0.0798098442788659,-0.6298625317527957,103.70928235908642,-97.03781446832988,26,12,10,14,8,0.11527844703403677,-0.01152886114386481,0.46291061763844926,-0.1813227118062513,-0.13225799455087572,2002,-0.2855708737804752,2000,2.1955439838639275
GGBR3,breakout_200_20,breakout,lookback=200;exit_lookback=20,0.6294807754732965,0.0185708153225165,-0.5614602085322431,103.70928235908642,-103.07980158361312,26,12,10,9,8,0.029385883279054524,0.0,0.17719569871926638,-0.2672152755612336,-0.1637858588795737,2012,-0.31429060523703456,2008,0.3440649020639046
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=10;atr_mult=1.5;trend_window=50;volume_window=0;volume_mult=0;max_hold=20,0.4971286149351568,0.0153242659642207,-0.7400452050933398,103.70928235908642,-103.21215374415128,26,12,10,11,7,0.013575146717738325,0.0,0.1739044757179806,-0.28302601212254974,-0.16674684360844183,2015,-0.33403600252798105,2003,0.31400279967754563
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=14;atr_mult=2;trend_window=50;volume_window=0;volume_mult=0;max_hold=20,1.3236203063692131,0.0322840044732521,-0.7908900487631212,103.70928235908642,-102.3856620527172,26,12,10,11,8,0.04144489913459949,0.0,0.24175097293170283,-0.2551562597056886,-0.20795748589040136,2015,-0.3419505966535573,2020,0.5551276838906609
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=10;atr_mult=2;trend_window=0;volume_window=0;volume_mult=0;max_hold=5,0.6073382378785013,0.0180457639074678,-0.7436101349390873,103.70928235908642,-103.10194412120792,26,12,10,11,9,0.04893911864151917,0.0,0.24267534975712263,-0.24766204019876895,-0.11749092372765585,2015,-0.38833470483492516,2003,0.797042333217653
GGBR3,chandelier_breakout,chandelier_breakout,lookback=5;atr_period=14;atr_mult=1.5;volume_window=0;volume_mult=0,1.956226763951052,0.0416938278315899,-0.8572521522404843,103.70928235908642,-101.75305559513536,26,12,10,14,8,0.10531966010473548,-0.03268361478614751,0.5490694127118367,-0.1912814987355526,-0.15543787077209864,2015,-0.49326199277085225,2000,2.117552972719569
GGBR3,atr_breakout_5_14x1.5,atr_breakout,lookback=5;atr_period=14;atr_mult=1.5,4.057830301528969,0.0629905407869289,-0.8998459794941773,103.70928235908642,-99.65145205755744,26,12,10,14,9,0.1249873597079921,-0.008819645453759406,0.5364025573408885,-0.171613799132296,-0.12561427272256354,2015,-0.5337880715524762,2000,2.117552972719569
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=10;atr_mult=1.5;trend_window=0;volume_window=0;volume_mult=0;max_hold=5,-0.5308102422781902,-0.0281157763258503,-0.930186582786941,103.70928235908642,-104.2400926013646,26,12,10,11,3,0.02552996831253149,0.0,0.36226315455076735,-0.27107119052775663,-0.21177853687232584,2015,-0.6795660930995131,2016,1.0261310028550623
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=1.5;trend_window=200;volume_window=20;volume_mult=1;max_hold=10,2.9445788931020123,0.0530784210375436,-0.4912056788384797,103.70928235908642,-100.7647034659844,26,12,9,10,7,0.05260016817170638,0.0,0.149258058251362,-0.24400099066858172,-0.14080039292633972,2020,-0.14460469588865477,2004,0.4532845386996378
GGBR3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=10;atr_mult=1.5;volume_window=0;volume_mult=0,1.578961487990858,0.036347957352572,-0.4712684212306407,103.70928235908642,-102.13032087109556,26,12,9,12,9,0.038069171265610165,0.0,0.15832492794997763,-0.25853198757467794,-0.21330405397215135,2020,-0.17084761038193463,2016,0.6325920840623949
GGBR3,breakout_100_10,breakout,lookback=100;exit_lookback=10,1.5579140883447082,0.0360279594117471,-0.4281678135273836,103.70928235908642,-102.15136827074171,26,12,9,11,9,0.03888295920700205,0.0,0.15549651044855534,-0.25771819963328607,-0.15373698790784462,2018,-0.19440201353747066,2004,0.4238062736289636
GGBR3,keltner_w10_atr10x1.5_exit0_tw200,keltner_breakout,window=10;atr_period=10;atr_mult=1.5;exit_z=0;trend_window=200,1.493145414562962,0.0350270961371712,-0.572581575659108,103.70928235908642,-102.21613694452346,26,12,9,11,10,0.03264103439507308,0.0,0.13968717378916096,-0.26396012444521505,-0.11364358073340086,2007,-0.20892187686813113,2016,0.3911219197743594
GGBR3,keltner_w10_atr14x1.5_exit0_tw0,keltner_breakout,window=10;atr_period=14;atr_mult=1.5;exit_z=0;trend_window=0,6.047700149852164,0.076364281945541,-0.6401751391464914,103.70928235908642,-97.66158220923424,26,12,9,14,9,0.10785202083708532,-0.00532418373289445,0.42813012408768736,-0.18874913800320275,-0.12000514351745556,2007,-0.23277555232694214,2000,2.09291431202321
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=10;atr_mult=2;trend_window=200;volume_window=0;volume_mult=0;max_hold=5,1.1849587959097416,0.0298931353084164,-0.5824578647690829,103.70928235908642,-102.52432356317668,26,12,9,10,7,0.0368343213111286,0.0,0.16835058648633416,-0.2597668375291595,-0.18259897856581825,2013,-0.23722608392171607,2016,0.5001931729675477
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=10;atr_mult=1.5;trend_window=200;volume_window=0;volume_mult=0;max_hold=5,0.235324941911696,0.0079960749420633,-0.6619296204612759,103.70928235908642,-103.47395741717472,26,12,9,10,7,0.021883468016092464,0.0,0.1840051813581961,-0.2747176908241956,-0.2012972684657291,2023,-0.24032430914438174,2017,0.48275194590575277
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=14;atr_mult=1.5;trend_window=50;volume_window=0;volume_mult=0;max_hold=5,0.7313894463620421,0.0209020559962405,-0.6692222833838749,103.70928235908642,-102.97789291272436,26,12,9,11,7,0.03212696423759277,0.0,0.1960709141289081,-0.26447419460269533,-0.23234992741241528,2024,-0.24664767252115294,2009,0.47601559288552653
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=10;atr_mult=1.5;trend_window=50;volume_window=0;volume_mult=0;max_hold=5,0.753827497685291,0.0213975718904868,-0.6639768056854842,103.70928235908642,-102.95545486140112,26,12,9,11,7,0.03351939333692408,0.0,0.19552081767604612,-0.26308176550336404,-0.2323765577212052,2024,-0.24669273457419705,2009,0.47601559288552653
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=14;atr_mult=1.5;trend_window=0;volume_window=20;volume_mult=1;max_hold=5,3.253899796688005,0.0560787416367654,-0.4669038435525278,103.70928235908642,-100.4553825623984,26,12,9,11,9,0.06177133119643188,0.0,0.2010278022066264,-0.2348298276438562,-0.20881124653967786,2015,-0.254123517352534,2016,0.6099514574156994
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=10;atr_mult=2;trend_window=50;volume_window=20;volume_mult=1;max_hold=10,0.8142641005394249,0.0227024937312383,-0.6426405210635963,103.70928235908642,-102.895018258547,26,12,9,11,7,0.031233460812660933,0.0,0.17092869196660296,-0.26536769802762716,-0.14584926115463215,2012,-0.2644275975245879,2009,0.44709760051765346
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=14;atr_mult=2;trend_window=50;volume_window=0;volume_mult=0;max_hold=10,0.8857007213456025,0.0241920245271194,-0.622422546030234,103.70928235908642,-102.82358163774082,26,12,9,11,10,0.039323174440338254,0.0,0.20289927512445738,-0.25727798439994987,-0.15171582342825352,2014,-0.269822133262432,2003,0.5974803073926143
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=14;atr_mult=2;trend_window=50;volume_window=0;volume_mult=0;max_hold=5,1.6117192644928462,0.0368410307440931,-0.6782874396134189,103.70928235908642,-102.09756309459355,26,12,9,11,8,0.05813307462396244,0.0,0.2430476245109619,-0.23846808421632565,-0.20407849851270232,2024,-0.28171618583383684,2016,0.8429901376779738
GGBR3,atr_breakout_20_10x1.5,atr_breakout,lookback=20;atr_period=10;atr_mult=1.5,5.651928954138881,0.0740224837777314,-0.6392514335565476,103.70928235908642,-98.05735340494752,26,12,9,14,7,0.1092002800665121,-0.011525726474557574,0.4617112894750277,-0.187400878773776,-0.13226956896688313,2002,-0.3005488372447429,2000,2.1796065133149884
GGBR3,atr_breakout_10_14x1.5,atr_breakout,lookback=10;atr_period=14;atr_mult=1.5,7.246776035937431,0.0827565758231778,-0.7553161770225569,103.70928235908642,-96.462506323149,26,12,9,14,11,0.11761420695370806,-0.020213244929984164,0.46976023486214263,-0.17898695188658004,-0.11675454451518819,2015,-0.32740263608557707,2000,2.154205382443711
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=2;trend_window=0;volume_window=20;volume_mult=1;max_hold=10,0.6147496465993048,0.0182222765884314,-0.8638693870851933,103.70928235908642,-103.09453271248712,26,12,9,11,8,0.045228512343649045,0.0,0.36115507477861153,-0.25137264649663904,-0.1215159743918558,2015,-0.4366085018197341,2016,1.4180095875329193
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=14;atr_mult=2;trend_window=0;volume_window=20;volume_mult=1;max_hold=10,0.3965514956170561,0.0126668088596546,-0.7681792153840783,103.70928235908642,-103.31273086346935,26,12,9,11,9,0.02781095367103139,0.0,0.23239588242373807,-0.2687902051692567,-0.19571799381233046,2015,-0.4467182805327726,2016,0.6485755919089493
GGBR3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=10;upper=50;trend_window=0;sma_window=3;max_hold=10,-0.173613467748802,-0.0071606298007212,-0.3991316753608332,103.70928235908642,-103.88289582683522,26,12,8,14,8,-0.003182524742505184,-0.02610771517924515,0.07884095177970583,-0.2997836835827933,-0.17505910106236994,2020,-0.1141272734863652,2003,0.19524879225492975
GGBR3,chandelier_breakout,chandelier_breakout,lookback=55;atr_period=14;atr_mult=1.5;volume_window=0;volume_mult=0,1.7080290689058089,0.0382569622030934,-0.4931463930950599,103.70928235908642,-102.0012532901806,26,12,8,12,9,0.04058797951770318,0.0,0.15456121644094478,-0.25601317932258494,-0.19710218226846443,2002,-0.12330675911416755,2016,0.6500436764924447
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=14;atr_mult=3;trend_window=200;volume_window=0;volume_mult=0;max_hold=5,1.3663933893426612,0.0329938498772208,-0.5208919914691955,103.70928235908642,-102.34288896974375,26,12,8,10,7,0.04077270852132487,0.0,0.17688222436485088,-0.25582845031896323,-0.22041881045693723,2013,-0.21551784978670852,2016,0.5910136206634031
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=10;atr_mult=3;trend_window=200;volume_window=0;volume_mult=0;max_hold=5,1.3229166503047565,0.0322722220511608,-0.5208919914691955,103.70928235908642,-102.38636570878164,26,12,8,10,7,0.04008101809269768,0.0,0.17711603880875243,-0.25652014074759044,-0.22039828133449774,2013,-0.21551784978670852,2016,0.5910136206634031
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=14;atr_mult=2;trend_window=200;volume_window=0;volume_mult=0;max_hold=5,1.0941094279394503,0.0282461510222327,-0.581146389471243,103.70928235908642,-102.61517293114696,26,12,8,10,7,0.035407580533955554,0.0,0.1698836556858706,-0.26119357830633255,-0.20091188557885714,2013,-0.23722059529921535,2016,0.5002228229916514
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=14;atr_mult=1.5;trend_window=0;volume_window=0;volume_mult=0;max_hold=5,0.1081031937230669,0.0038759206189371,-0.7621363503564847,103.70928235908642,-103.60117916536336,26,12,8,11,9,0.03296954756469969,0.0,0.24156832940842515,-0.26363161127558843,-0.13462762682427526,2015,-0.47611979385183667,2003,0.797042333217653
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=10;atr_mult=1.5;trend_window=0;volume_window=0;volume_mult=0;max_hold=5,0.1800047573667067,0.0062571776066477,-0.7583199135035126,103.70928235908642,-103.52927760171973,26,12,8,11,9,0.036424565684620054,0.0,0.2419024023422917,-0.26017659315566805,-0.11708391777415023,2015,-0.4761576249586734,2003,0.797042333217653
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=1.5;trend_window=0;volume_window=0;volume_mult=0;max_hold=20,-0.3822138518944256,-0.0179862117532159,-0.9465447882661912,103.70928235908642,-104.09149621098084,26,12,8,11,2,0.00869222182945866,0.0,0.3231365630162443,-0.2879089370108294,-0.15055366577441215,2015,-0.5883889971315135,2009,0.7120114219472697
GGBR3,keltner_w20_atr20x3_exit0.5_tw0,keltner_breakout,window=20;atr_period=20;atr_mult=3;exit_z=0.5;trend_window=0,4.5953326625072926,0.0670440736050297,-0.5184775833957894,103.70928235908642,-99.11394969657913,26,12,7,7,8,0.09479743781417274,0.0,0.34483150167129184,-0.20180372102611535,-0.14744084159410453,2017,-0.1348789337889844,2000,1.6736812427502485
GGBR3,keltner_w20_atr14x3_exit0.5_tw0,keltner_breakout,window=20;atr_period=14;atr_mult=3;exit_z=0.5;trend_window=0,4.13693082350273,0.06361237444009,-0.5773842890916179,103.70928235908642,-99.57235153558368,26,12,7,7,8,0.08556236084630255,0.0,0.2999376468303922,-0.21103879799398556,-0.14743208875794944,2017,-0.1348844849168772,2000,1.4332515832551915
GGBR3,keltner_w20_atr10x3_exit0.5_tw0,keltner_breakout,window=20;atr_period=10;atr_mult=3;exit_z=0.5;trend_window=0,4.836781735338058,0.0687442677108598,-0.5207468404850029,103.70928235908642,-98.87250062374837,26,12,7,7,8,0.09491991940027623,0.0,0.32543241131687484,-0.20168123944001187,-0.15260744534842313,2017,-0.1687618956738759,2000,1.5431327268519892
GGBR3,keltner_w20_atr14x3_exit0.5_tw50,keltner_breakout,window=20;atr_period=14;atr_mult=3;exit_z=0.5;trend_window=50,3.4704892140695263,0.0580570820994776,-0.6340809650610895,103.70928235908642,-100.23879314501688,26,12,7,7,8,0.08125403756826022,0.0,0.3056752440038704,-0.2153471212720279,-0.14744033346959096,2002,-0.20845455081975772,2000,1.4454481070839238
GGBR3,keltner_w20_atr20x3_exit0.5_tw50,keltner_breakout,window=20;atr_period=20;atr_mult=3;exit_z=0.5;trend_window=50,3.868973305628431,0.0614671865962062,-0.5830807828669149,103.70928235908642,-99.840309053458,26,12,7,7,8,0.09053241218285796,0.0,0.3505031581560763,-0.20606874665743014,-0.14744168696778287,2002,-0.20846232127365405,2000,1.687080294622155
GGBR3,keltner_w20_atr10x3_exit0.5_tw50,keltner_breakout,window=20;atr_period=10;atr_mult=3;exit_z=0.5;trend_window=50,4.078877989892209,0.0631569120366695,-0.5850534390674889,103.70928235908642,-99.6304043691942,26,12,7,7,8,0.09062755644842548,0.0,0.33111493933213787,-0.20597360239186263,-0.1526112853449963,2002,-0.20846848333101342,2000,1.5558852438555064
GGBR3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=20;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=0;max_hold=10,-0.5839530852838486,-0.0325086217709581,-0.761978967955903,103.70928235908642,-104.29323544437028,26,12,7,11,7,-0.027027378881977742,0.0,0.14473388404365406,-0.32362853772226585,-0.22000669702199027,2014,-0.3752716703303576,2013,0.3024479900178545
GGBR3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=5;upper=50;ibs_lower=0.2;ibs_upper=0.8;trend_window=0;max_hold=5,0.3752862943167159,0.0120814016882795,-0.3576548175917309,103.70928235908642,-103.3339960647697,26,12,6,11,8,0.011030204499369768,0.0,0.09157907177438787,-0.28557095434091834,-0.16455513746367229,2009,-0.1237105464895113,2015,0.24173339033505448
GGBR3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=5;upper=70;ibs_lower=0.2;ibs_upper=0.8;trend_window=0;max_hold=10,0.2965287539678936,0.0098346692719337,-0.5034465352828553,103.70928235908642,-103.41275360511852,26,12,6,11,8,0.01050503019526682,0.0,0.10466536408146697,-0.2860961286450213,-0.21543613832121217,2016,-0.16388166743706167,2012,0.2701536855019466
GGBR3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=10;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=0;max_hold=10,0.038124485649263,0.0014110323945877,-0.4392170948143121,103.70928235908642,-103.67115787343717,26,12,6,11,7,0.0007414571551259045,0.0,0.07214226502045631,-0.2958597016851622,-0.17013531774883073,2020,-0.18186340937636192,2008,0.15107085732587766
GGBR3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=50;ibs_lower=0.2;ibs_upper=0.8;trend_window=0;max_hold=3,0.2868947480590165,0.0095508712435803,-0.1783193606827864,103.70928235908642,-103.4223876110274,26,12,5,8,8,0.010541314679608779,0.0,0.049587562047859926,-0.2860598441606793,-0.1635481188938424,2018,-0.0878136250630771,2020,0.15767549214697452
GGBR3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=50;ibs_lower=0.2;ibs_upper=0.8;trend_window=0;max_hold=5,0.2706645356385351,0.0090681065652145,-0.1623099486520632,103.70928235908642,-103.43861782344788,26,12,5,8,9,0.010384628531748537,0.0,0.05235767769228975,-0.28621653030853955,-0.16752501992994856,2022,-0.12269843112272028,2020,0.15766465714733102
GGBR3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=70;ibs_lower=0.2;ibs_upper=0.8;trend_window=0;max_hold=5,0.2786957939878396,0.0093077318629495,-0.162315580819673,103.70928235908642,-103.43058656509858,26,12,5,8,9,0.010696545099027618,0.0,0.05364914612527476,-0.28590461374126047,-0.16751210198516592,2022,-0.12272999255951655,2020,0.15768814622830818
GGBR3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=5;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=0;max_hold=5,-0.0054456038750746,-0.0002057611465439,-0.4466251574144599,103.70928235908642,-103.71472796296148,26,12,5,11,7,0.00046765188967286156,0.0,0.0737854354214116,-0.29613350695061524,-0.17651056606238985,2020,-0.22480915739220808,2007,0.14109205885712828
GGBR3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=10;upper=50;ibs_lower=0.2;ibs_upper=0.8;trend_window=200;max_hold=10,0.0165659782641496,0.0006193778888163,-0.3784694487085717,103.70928235908642,-103.69271638082226,26,12,5,8,7,0.0018802599982958217,0.0,0.06903285322540909,-0.2947208988419923,-0.18154242920104768,2020,-0.24622884893174246,2013,0.14141486495856204
GGBR3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=20;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=0;max_hold=5,-0.6438248674319766,-0.038157152798776,-0.7556954063364757,103.70928235908642,-104.3531072265184,26,12,5,11,7,-0.034399067859203894,0.0,0.13205402783762202,-0.331000226699492,-0.13873961145378005,2015,-0.3552874549561429,2013,0.2289788618818831
GGBR3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=20;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=0;max_hold=5,-0.4827406918083428,-0.024536796261793,-0.6560651869630024,103.70928235908642,-104.19202305089476,26,12,4,11,7,-0.024009990451277816,0.0,0.09293381631228516,-0.3206111492915659,-0.16027722845363385,2010,-0.19966603554952622,2013,0.13028401279622503
GGBR3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=20;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=0;max_hold=3,-0.471766817167364,-0.02376474783584,-0.6295291673160492,103.70928235908642,-104.18104917625378,26,12,3,11,7,-0.023535352603132238,0.0,0.08866809870078346,-0.32013651144342037,-0.18170729860585955,2020,-0.2098728912842015,2013,0.15689282387574588
GGBR3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=20;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=10,0.186804552813266,0.0064750973618825,-0.208861072406964,103.70928235908642,-103.52247780627314,26,12,2,8,7,0.007360773844603908,0.0,0.04808539572557303,-0.2892403849956842,-0.11683367014818014,2010,-0.09879600708731384,2013,0.13592765516491023
GGBR3,keltner_w10_atr14x2_exit0.5_tw0,keltner_breakout,window=10;atr_period=14;atr_mult=2;exit_z=0.5;trend_window=0,16.664075874988832,0.1142881692732309,-0.4833636492246406,103.70928235908642,-87.04520648409758,26,11,11,11,10,0.1446441534353155,0.0,0.36751261444547345,-0.15195700540497262,-0.10888123149467915,2007,-0.11953050533155696,2000,1.7070293911193617
GGBR3,keltner_w40_atr14x3_exit0_tw0,keltner_breakout,window=40;atr_period=14;atr_mult=3;exit_z=0;trend_window=0,17.946152049246155,0.1172344008342063,-0.5094231079465528,103.70928235908642,-85.76313030984026,26,11,11,11,9,0.16967299911550288,0.0,0.49522157657001464,-0.12692815972478522,-0.07871156880978225,2002,-0.16314812799100442,2000,2.4363282738040493
GGBR3,keltner_w40_atr14x3_exit0_tw50,keltner_breakout,window=40;atr_period=14;atr_mult=3;exit_z=0;trend_window=50,19.129845106460056,0.1197889193996819,-0.5094275015873477,103.70928235908642,-84.57943725262636,26,11,11,11,9,0.17792597439197524,0.0,0.5347182389242013,-0.11867518444831285,-0.07239359324802092,2002,-0.16314840304709033,2000,2.650897328394426
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=10;atr_mult=1.5;trend_window=200;volume_window=0;volume_mult=0;max_hold=20,2.2362451379559305,0.045252651483344,-0.6453030569647367,103.70928235908642,-101.47303722113048,26,11,11,11,8,0.046910249815247954,0.0,0.18138637572780367,-0.24969090902504015,-0.18458160461656958,2022,-0.1957126187095517,2004,0.4873498285392903
GGBR3,keltner_w10_atr20x1.5_exit0.5_tw50,keltner_breakout,window=10;atr_period=20;atr_mult=1.5;exit_z=0.5;trend_window=50,9.371799702393188,0.092152273476818,-0.5529799865672277,103.70928235908642,-94.33748265669324,26,11,11,15,11,0.13024759614784107,-0.016217251609591754,0.43323351964828094,-0.16635356269244703,-0.15433989957583777,2007,-0.2214289717493837,2000,1.972673885976627
GGBR3,ema_cross_10_200,ema_cross,fast=10;slow=200,8.712858593951726,0.0894539686255968,-0.526005181254605,103.70928235908642,-94.9964237651347,26,11,11,14,7,0.10618936535713137,-0.010949574390670569,0.2704529869485551,-0.19041179348315673,-0.07966109502296292,2010,-0.2260206505453468,2003,0.7586685141123042
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=14;atr_mult=2;trend_window=50;volume_window=0;volume_mult=0;max_hold=10,1.731209651703601,0.0385905193725166,-0.7041212598408881,103.70928235908642,-101.9780727073828,26,11,11,12,8,0.046646854069835306,0.0,0.2358879075681114,-0.2499543047704528,-0.17749198358250634,2014,-0.26986299575941886,2009,0.5871696851589652
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=10;atr_mult=3;trend_window=50;volume_window=0;volume_mult=0;max_hold=5,0.398608151183444,0.0127229705872866,-0.7711502219312536,103.70928235908642,-103.31067420790298,26,11,11,12,9,0.029848285761672685,0.0,0.22057773695039568,-0.2667528730786154,-0.2232519487271799,2015,-0.33247963880478126,2017,0.46813360815158167
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=3;trend_window=50;volume_window=0;volume_mult=0;max_hold=5,0.398608151183444,0.0127229705872866,-0.7711502219312536,103.70928235908642,-103.31067420790298,26,11,11,12,9,0.029848285761672685,0.0,0.22057773695039568,-0.2667528730786154,-0.2232519487271799,2015,-0.33247963880478126,2017,0.46813360815158167
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=3;trend_window=0;volume_window=20;volume_mult=1;max_hold=10,1.4535088411873387,0.034402180725559,-0.8158275639035415,103.70928235908642,-102.25577351789909,26,11,11,12,8,0.06203403933408336,0.0,0.3874171068399691,-0.23456711950620474,-0.16221573350709056,2014,-0.3363262284954356,2016,1.6664647367617462
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=2;trend_window=50;volume_window=0;volume_mult=0;max_hold=5,-0.0090514371423882,-0.0003426043718804,-0.8297766680308218,103.70928235908642,-103.7183337962288,26,11,11,12,9,0.02131197527759104,0.0,0.22197048676902054,-0.27528918356269705,-0.1884373502037585,2015,-0.34454674365675864,2017,0.4940806475706043
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=10;atr_mult=2;trend_window=50;volume_window=0;volume_mult=0;max_hold=5,-0.0619953332762656,-0.0024089931701536,-0.8303269991448228,103.70928235908642,-103.77127769236267,26,11,11,12,9,0.019673187341971314,0.0,0.22095087502793825,-0.27692797149831677,-0.1885231845087219,2015,-0.3445540715459269,2017,0.49411960108792785
GGBR3,breakout_200_55,breakout,lookback=200;exit_lookback=55,2.6862089042187507,0.0503933733054142,-0.5534583586011829,103.70928235908642,-101.02307345486768,26,11,11,11,5,0.08124178586302361,0.0,0.2688656924057898,-0.21535937297726448,-0.12515677249904367,2010,-0.35329140529201064,2003,0.834367847236319
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=10;atr_mult=3;trend_window=0;volume_window=20;volume_mult=1;max_hold=10,1.516404253740287,0.0353893616531013,-0.8203933580655627,103.70928235908642,-102.19287810534613,26,11,11,12,8,0.06397216929095352,0.0,0.3896951059267852,-0.23262898954933456,-0.14825869222880766,2015,-0.3582763998417813,2016,1.6665340153208796
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=10;atr_mult=1.5;trend_window=0;volume_window=20;volume_mult=1;max_hold=10,1.6450495777000662,0.0373366510625174,-0.7815319640763736,103.70928235908642,-102.06423278138637,26,11,11,12,7,0.052308352229797614,0.0,0.3017570871091246,-0.24429280661049046,-0.17129813321839737,2014,-0.37730107385360445,2016,0.98535795118741
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=14;atr_mult=2;trend_window=0;volume_window=20;volume_mult=1;max_hold=20,1.1367162590495157,0.0290269469322428,-0.8474334903464348,103.70928235908642,-102.5725661000369,26,11,11,12,9,0.05805793927086581,0.0,0.3176820947639039,-0.2385432195694223,-0.13105718628281615,2015,-0.5348882840119381,2016,0.9706561386186003
GGBR3,keltner_w10_atr20x1_exit0_tw50,keltner_breakout,window=10;atr_period=20;atr_mult=1;exit_z=0;trend_window=50,10.648325663614235,0.0969400876550949,-0.5130408207757907,103.70928235908642,-93.0609566954722,26,11,10,15,10,0.12682702890883585,-0.020084851502708334,0.43534805431578166,-0.16977412993145227,-0.17697836092435676,2014,-0.1262488816011914,2000,2.1161840000669927
