date,strategy_equity,benchmark_equity,strategy_position,benchmark_position,strategy_trade,benchmark_trade,strategy_trade_price,benchmark_trade_price
2021-11-26,17290.23702869461,15126.645269145067,0,1,,,0.0,0.0
2021-11-29,17290.23702869461,14748.636132625288,0,1,,,0.0,0.0
2021-11-30,17290.23702869461,14101.541549928927,0,1,,,0.0,0.0
2021-12-01,17290.23702869461,14146.388301982823,0,1,,,0.0,0.0
2021-12-02,17290.23702869461,14607.68186730257,0,1,,,0.0,0.0
2021-12-03,17290.23702869461,14863.960017340545,0,1,,,0.0,0.0
2021-12-06,17290.23702869461,15652.006891818346,0,1,,,0.0,0.0
2021-12-07,17290.23702869461,14921.623933239454,0,1,,,0.0,0.0
2021-12-08,17290.23702869461,15824.991732120592,0,1,,,0.0,0.0
2021-12-09,17290.23702869461,15414.953007391927,0,1,,,0.0,0.0
2021-12-10,17290.23702869461,16235.032430390535,0,1,,,0.0,0.0
2021-12-13,17058.011495813684,16030.011094484924,1,1,BUY,,15.671931079699432,0.0
2021-12-14,16635.308870193912,15632.78262620679,1,1,,,0.0,0.0
2021-12-15,16123.979757177267,15152.268742358046,1,1,,,0.0,0.0
2021-12-16,16526.227370184886,15530.274918565905,1,1,,,0.0,0.0
2021-12-17,16908.023120736296,15889.061763015405,1,1,,,0.0,0.0
2021-12-20,16123.979757177267,15152.268742358046,1,1,,,0.0,0.0
2021-12-21,15851.270756894794,14895.994539402633,1,1,,,0.0,0.0
2021-12-22,16314.876057374999,15331.660684426837,1,1,,,0.0,0.0
2021-12-23,15755.822081769937,14806.298074982917,1,1,,,0.0,0.0
2021-12-27,16403.509895135747,15414.953007391927,1,1,,,0.0,0.0
2021-12-28,16730.75964542273,15722.481064167785,1,1,,,0.0,0.0
2021-12-29,16464.868632660317,15472.613962978916,1,1,,,0.0,0.0
2021-12-30,17242.092958647303,16202.998895099088,1,1,,,0.0,0.0
2022-01-03,16560.31730778517,15562.310427398632,1,1,,,0.0,0.0
2022-01-04,16226.246419822182,15248.372308544307,1,1,,,0.0,0.0
2022-01-05,15817.181869346488,14863.960017340545,1,1,,,0.0,0.0
2022-01-06,16055.804082184623,15088.201671775154,1,1,,,0.0,0.0
2022-01-07,15987.627357139994,15024.13361442162,1,1,,,0.0,0.0
2022-01-10,15701.280281713442,14755.043234391835,1,1,,,0.0,0.0
2022-01-11,16198.975519793934,15222.744888248766,1,1,,,0.0,0.0
2022-01-12,16226.246419822182,15248.372308544307,1,1,,,0.0,0.0
2022-01-13,16396.690857563706,15408.544918854743,1,1,,,0.0,0.0
2022-01-14,17017.104620745322,15991.569470656292,1,1,,,0.0,0.0
