ticker,strategy,family,params,start,end,candles,trades,exposure,total_return,cagr,max_drawdown,sharpe,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return,train_cagr,train_total_return,train_trades,train_max_drawdown,train_ratio,fast,slow,signal_window,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,window,num_std,exit_z,atr_period,atr_mult,max_hold,streak_rsi_period,rank_period,ibs_lower,ibs_upper,range_mult,volume_window,volume_mult,streak_length
PETR4,chandelier_breakout,chandelier_breakout,lookback=10;atr_period=14;atr_mult=2;volume_window=20;volume_mult=1,2018-07-02,2026-07-17,1999,103,0.34667333666833416,2.1208687204372496,0.15204352897741202,-0.351739036375303,0.8202308505419271,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.7778334675878091,,,,,0.7,,,,10,,,,,,,,,,,14,2.0,,,,,,,20,1.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=10;atr_mult=3;trend_window=200;volume_window=20;volume_mult=1;max_hold=20,2018-07-02,2026-07-17,1999,69,0.2941470735367684,1.8378466393469872,0.1385036417959622,-0.3103171536391719,0.8561966731105144,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-2.0608555486780715,,,,,0.7,,,,,,,,,200,,,,,,10,3.0,20,,,,,1.0,20,1.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=10;atr_mult=1.5;trend_window=200;volume_window=20;volume_mult=1;max_hold=10,2018-07-02,2026-07-17,1999,91,0.1805902951475738,2.0442246238741153,0.14848659924712093,-0.1613889964780737,1.0827361050951736,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.8544775641509434,,,,,0.7,,,,,,,,,200,,,,,,10,1.5,10,,,,,1.0,20,1.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=10;atr_mult=2;trend_window=200;volume_window=20;volume_mult=1;max_hold=10,2018-07-02,2026-07-17,1999,87,0.19309654827413708,2.2259464659808423,0.15679769464297877,-0.1716277904099308,1.1026116309762304,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.6727557220442164,,,,,0.7,,,,,,,,,200,,,,,,10,2.0,10,,,,,1.0,20,1.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=14;atr_mult=1.5;trend_window=200;volume_window=20;volume_mult=1;max_hold=20,2018-07-02,2026-07-17,1999,79,0.23561780890445222,1.7010290131793218,0.13152893765929985,-0.2018047078623464,0.8709982154759094,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-2.197673174845737,,,,,0.7,,,,,,,,,200,,,,,,14,1.5,20,,,,,1.0,20,1.0,
PETR4,chandelier_breakout,chandelier_breakout,lookback=20;atr_period=10;atr_mult=2;volume_window=0;volume_mult=0,2018-07-02,2026-07-17,1999,81,0.2816408204102051,2.1434423028244756,0.15307654927843117,-0.3762039942492572,0.879720207298876,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.7552598852005832,,,,,0.7,,,,20,,,,,,,,,,,10,2.0,,,,,,,0,0.0,
PETR4,chandelier_breakout,chandelier_breakout,lookback=20;atr_period=10;atr_mult=2;volume_window=0;volume_mult=1,2018-07-02,2026-07-17,1999,81,0.2816408204102051,2.1434423028244756,0.15307654927843117,-0.3762039942492572,0.879720207298876,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.7552598852005832,,,,,0.7,,,,20,,,,,,,,,,,10,2.0,,,,,,,0,1.0,
PETR4,chandelier_breakout,chandelier_breakout,lookback=20;atr_period=10;atr_mult=2;volume_window=20;volume_mult=0,2018-07-02,2026-07-17,1999,81,0.2816408204102051,2.1434423028244756,0.15307654927843117,-0.3762039942492572,0.879720207298876,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-1.7552598852005832,,,,,0.7,,,,20,,,,,,,,,,,10,2.0,,,,,,,20,0.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=14;atr_mult=3;trend_window=200;volume_window=20;volume_mult=1;max_hold=20,2018-07-02,2026-07-17,1999,69,0.29314657328664334,1.752570467889866,0.13419198481245243,-0.3102699229189717,0.8335991187803686,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-2.146131720135193,,,,,0.7,,,,,,,,,200,,,,,,14,3.0,20,,,,,1.0,20,1.0,
PETR4,range_expansion_breakout,range_expansion_breakout,range_mult=1;atr_period=10;atr_mult=1.5;trend_window=200;volume_window=20;volume_mult=1;max_hold=20,2018-07-02,2026-07-17,1999,79,0.23261630815407705,1.7367749826332735,0.1333805361403726,-0.2018911646193724,0.8852753102318143,3.8987021880250587,0.21848328922685778,-0.5983653896843235,-2.1619272053917853,,,,,0.7,,,,,,,,,200,,,,,,10,1.5,20,,,,,1.0,20,1.0,
