date,side,ticker,shares,raw_open,execution_price,fee,slippage_cost
2022-12-12,BUY,BRAP4,153,29.82,29.849819999999998,1.4614471871999999,4.562459999999586
2022-12-19,SELL,BRAP4,153.0,28.77,28.741229999999998,1.4071706208,4.401810000000232
2022-12-19,BUY,VALE3,51,85.0,85.085,1.3885872000000001,4.334999999999681
2023-01-02,SELL,VALE3,51.0,88.68,88.59132000000001,1.4458103424000002,4.5226799999998235
2023-01-02,BUY,BRAP4,154,29.5,29.529499999999995,1.45521376,4.54299999999926
2023-01-04,SELL,BRAP4,154.0,29.68,29.65032,1.4611677696000003,4.570719999999852
2023-01-09,BUY,GOAU4,458,10.005250131253282,10.015255381384534,1.4678358286957176,4.582404560113506
2023-01-16,SELL,GOAU4,458.0,10.470261756543914,10.459791494787371,1.5329870414760371,4.795379884496835
2023-01-16,BUY,VALE3,52,92.0,92.09199999999998,1.53241088,4.783999999999196
2023-01-23,SELL,VALE3,52.0,94.35,94.25564999999999,1.568414016,4.906200000000297
2023-01-23,BUY,CSNA3,274,17.84,17.85784,1.5657754112000002,4.8881599999999
2023-02-13,SELL,CSNA3,274.0,16.91,16.89309,1.4811861312,4.633339999999812
2023-02-13,BUY,BBSE3,128,36.1,36.1361,1.4801346560000002,4.62079999999969
2023-02-22,SELL,BBSE3,128.0,34.9,34.8651,1.428074496,4.467200000000048
2023-02-22,BUY,CSNA3,257,17.3,17.3173,1.4241747519999999,4.4460999999996815
2023-02-24,SELL,CSNA3,257.0,17.26,17.24274,1.4180429376,4.435820000000071
2023-02-27,BUY,BBAS3,219,20.245,20.265245,1.4201883696000002,4.4336549999998205
2023-03-16,SELL,BBAS3,219.0,18.835,18.816165,1.3186368432000002,4.12486499999984
2023-03-20,BUY,MGLU3,112,36.666666666666664,36.703333333333326,1.3154474666666665,4.106666666666115
2023-04-24,SELL,MGLU3,112.0,31.428571428571427,31.397142857142857,1.1252736,3.519999999999868
2023-04-24,BUY,MULT3,141,24.95,24.974949999999996,1.126869744,3.5179499999995656
2023-05-08,SELL,MULT3,141.0,27.4,27.3726,1.235051712,3.863400000000013
2023-05-08,BUY,UGPA3,236,16.31,16.326309999999996,1.2329629312,3.84915999999933
2023-05-29,SELL,UGPA3,236.0,16.89,16.87311,1.2742572672,3.986040000000017
2023-05-29,BUY,IRBR3,109,36.4,36.43639999999999,1.2709016319999997,3.9675999999992726
2023-06-12,SELL,IRBR3,109.0,38.06,38.02194,1.3262052672,4.1485400000001675
2023-06-12,BUY,MRVE3,357,11.63,11.64163,1.3299398111999998,4.1519099999994555
2023-06-19,SELL,MRVE3,357.0,11.71,11.69829,1.3364126496000002,4.180470000000277
2023-06-19,BUY,IRBR3,108,38.5,38.5385,1.33189056,4.157999999999902
2023-07-24,SELL,IRBR3,108.0,45.94,45.894059999999996,1.5860987136,4.961520000000178
2023-07-24,BUY,MRVE3,359,13.8,13.813799999999999,1.586929344,4.954199999999295
2023-08-03,SELL,MRVE3,359.0,14.2,14.185799999999999,1.629664704,5.097800000000236
2023-08-04,BUY,MRVE3,367,13.87,13.883869999999998,1.6305216928,5.0902899999996105
2023-08-09,SELL,MRVE3,367.0,14.02,14.00598,1.6448622912000002,5.145340000000134
2023-08-14,BUY,BBSE3,157,32.6,32.6326,1.639461824,5.118199999999227
2023-08-18,SELL,BBSE3,157.0,29.66,29.63034,1.4886282816000003,4.656619999999968
2023-08-21,BUY,PETR4,147,31.7,31.731699999999996,1.4926591679999999,4.659899999999585
2023-08-28,SELL,PETR4,147.0,32.1,32.0679,1.5084740160000003,4.71869999999997
2023-08-28,BUY,IRBR3,103,45.6,45.645599999999995,1.5044789760000001,4.6967999999993
2023-09-04,SELL,IRBR3,103.0,42.0,41.958,1.3829356800000001,4.326000000000164
2023-09-04,BUY,PETR4,132,32.68,32.71268,1.3817836032000002,4.313759999999888
2023-10-09,SELL,PETR4,132.0,34.15,34.11585,1.441053504,4.507799999999577
2023-10-09,BUY,SUZB3,80,56.03,56.086029999999994,1.435802368,4.482399999999416
2023-10-23,SELL,SUZB3,80.0,54.54,54.485459999999996,1.394827776,4.363200000000234
2023-10-23,BUY,PETR4,119,36.59,36.62659,1.3947405472000003,4.354209999999618
2023-10-24,SELL,PETR4,119.0,35.65,35.61435,1.356194448,4.242349999999625
2023-10-30,BUY,UGPA3,206,20.6,20.6206,1.3593099520000003,4.243599999999624
2023-11-27,SELL,UGPA3,206.0,24.52,24.49548,1.6147420416,5.051119999999791
2023-11-27,BUY,CVCB3,1498,3.37,3.3733699999999995,1.6170586431999998,5.048259999999145
2023-12-04,SELL,CVCB3,1498.0,3.46,3.45654,1.6569270144000001,5.183080000000028
2023-12-04,BUY,UGPA3,202,25.49,25.515489999999996,1.6493212736,5.148979999999554
2023-12-11,SELL,UGPA3,202.0,25.7,25.6743,1.659586752,5.191400000000101
2023-12-11,BUY,CVCB3,1464,3.55,3.5535499999999995,1.664767104,5.19719999999959
2024-01-02,SELL,CVCB3,1464.0,3.5,3.4965,1.6380403200000002,5.123999999999761
2024-01-02,BUY,CSNA3,261,19.56,19.579559999999997,1.6352848511999998,5.1051599999996
2024-01-10,SELL,CSNA3,261.0,18.3,18.2817,1.526887584,4.7762999999999955
2024-01-15,BUY,CVCB3,1458,3.27,3.2732699999999997,1.5271768512,4.767659999999507
2024-01-19,SELL,CVCB3,1458.0,3.29,3.2867100000000002,1.5334474176000001,4.796819999999698
2024-01-22,BUY,MGLU3,245,19.523809523809522,19.54333333333333,1.5321973333333332,4.783333333332838
2024-01-23,SELL,MGLU3,245.0,18.761904761904763,18.743142857142857,1.4694624,4.596666666666938
2024-01-25,BUY,MGLU3,248,18.476190476190474,18.494666666666664,1.4677367466666664,4.582095238094922
2024-02-14,SELL,MGLU3,248.0,19.61904761904762,19.59942857142857,1.5554106514285715,4.865523809524092
2024-02-14,BUY,CSNA3,274,17.7,17.717699999999997,1.5534879359999998,4.849799999999405
2024-02-21,SELL,CSNA3,274.0,17.77,17.75223,1.5565155264000001,4.868979999999652
2024-02-26,BUY,USIM5,459,10.58,10.59058,1.5555443904000001,4.856219999999608
2024-02-28,SELL,USIM5,459.0,10.78,10.769219999999999,1.5817830336,4.948020000000209
2024-03-04,BUY,UGPA3,167,29.5,29.529499999999995,1.57805648,4.926499999999198
2024-03-12,SELL,UGPA3,167.0,28.67,28.64133,1.5305926752,4.787890000000292
2024-03-13,BUY,UGPA3,167,28.56,28.588559999999994,1.5277726463999999,4.769519999999208
2024-03-18,SELL,UGPA3,167.0,28.5,28.4715,1.52151696,4.75950000000018
2024-03-18,BUY,BRKM5,219,21.71,21.73171,1.5229582368,4.754489999999734
2024-04-05,SELL,BRKM5,219.0,26.27,26.24373,1.8391605984000001,5.753130000000052
2024-04-08,BUY,IRBR3,135,42.36,42.402359999999994,1.831781952,5.718599999999334
2024-04-15,SELL,IRBR3,135.0,40.2,40.159800000000004,1.7349033600000003,5.426999999999822
2024-04-15,BUY,SBSP3,347,15.673353444165775,15.68902679760994,1.7421095356066079,5.43865364512498
2024-04-17,SELL,SBSP3,347.0,15.556995957572118,15.541438961614546,1.7257213822976791,5.398277597277671
2024-04-19,BUY,SBSP3,336,16.0398795269358,16.05591940646273,1.7263324545828729,5.389399521049256
2024-04-22,SELL,SBSP3,336.0,16.288108831668936,16.271820722837266,1.749546164119463,5.472804567441187
2024-04-22,BUY,GOAU4,663,8.235205880147005,8.24344108602715,1.7489284608115205,5.459941498536674
2024-05-13,SELL,GOAU4,663.0,8.332708317707942,8.324375609390234,1.7660995292882322,5.524585614640289
2024-05-13,BUY,CMIG4,544,10.13,10.14013,1.7651938304,5.510719999999139
2024-06-27,SELL,CMIG4,544.0,10.4,10.3896,1.8086215680000002,5.657600000000343
2024-07-01,BUY,WEGE3,134,41.85,41.89185,1.796322528,5.607899999999546
2024-08-26,SELL,WEGE3,134.0,53.81,53.756190000000004,2.3050654272000006,7.21053999999981
2024-08-26,BUY,IRBR3,150,48.13,48.178129999999996,2.3125502399999998,7.219499999999002
2024-09-13,SELL,IRBR3,150.0,47.2,47.152800000000006,2.2633344000000006,7.079999999999487
2024-09-16,BUY,WEGE3,131,53.62,53.67361999999999,2.2499981503999997,7.02421999999936
2024-09-17,SELL,WEGE3,131.0,53.0,52.947,2.2195382400000003,6.942999999999643
2024-09-23,BUY,SBSP3,380,18.295275475409543,18.31357075088495,2.22693020330761,6.952204680654361
2024-09-24,SELL,SBSP3,380.0,18.130435702735195,18.11230526703246,2.2024563204711476,6.889565567038787
2024-09-27,BUY,SBSP3,389,17.699913002338658,17.717612915340993,2.205488455701647,6.885266157908479
2024-09-30,SELL,SBSP3,389.0,17.482712360697164,17.465229648336468,2.1740717866249235,6.800775108310738
2024-09-30,BUY,LREN3,420,16.136363636363637,16.1525,2.1708960000000004,6.777272727272532
2024-10-07,SELL,LREN3,420.0,16.618181818181817,16.601563636363636,2.231250152727273,6.979636363636104
2024-10-07,BUY,MRVE3,894,7.79,7.797789999999999,2.2307917632,6.9642599999991734
2024-10-14,SELL,MRVE3,894.0,7.3,7.2927,2.086295616,6.526199999999877
2024-10-14,BUY,LREN3,381,17.081818181818182,17.098899999999997,2.0846978879999996,6.5081727272714645
2024-10-23,SELL,LREN3,381.0,16.454545454545457,16.43809090909091,2.004132043636364,6.269181818182343
2024-10-24,BUY,LREN3,382,16.363636363636363,16.38,2.0022912,6.250909090908834
2024-10-28,SELL,LREN3,382.0,17.081818181818182,17.064736363636364,2.0859933730909095,6.5252545454546365
2024-10-28,BUY,QUAL3,3045,2.14,2.14214,2.087301216,6.516299999999418
2024-10-29,SELL,QUAL3,3045.0,2.2,2.1978,2.14153632,6.6990000000006145
2024-11-01,BUY,QUAL3,2943,2.27,2.27227,2.1399329951999997,6.68060999999933
2024-11-11,SELL,QUAL3,2943.0,2.28,2.27772,2.1450655872000004,6.710039999999522
2024-11-11,BUY,IRBR3,164,40.75,40.790749999999996,2.1406985599999997,6.682999999999282
2024-11-18,SELL,IRBR3,164.0,40.2,40.159800000000004,2.1075863040000002,6.592799999999784
2024-11-18,BUY,SUZB3,109,60.3,60.36029999999999,2.105367264,6.57269999999901
2024-12-30,SELL,SUZB3,109.0,61.9,61.8381,2.156912928,6.747100000000152
2024-12-30,BUY,KLBN11,292,23.06930693069307,23.09237623762376,2.157751635643564,6.736237623761539
2025-01-06,SELL,KLBN11,292.0,22.44554455445545,22.423099009900994,2.095214371485149,6.554099009900639
2025-01-06,BUY,SUZB3,105,62.31,62.37231,2.095709616,6.542549999999636
2025-01-07,SELL,SUZB3,105.0,62.44,62.377559999999995,2.095886016,6.5562000000002385
2025-01-13,BUY,IRBR3,141,46.08,46.126079999999995,2.0812087296,6.497279999999485
2025-01-21,SELL,IRBR3,141.0,51.6,51.5484,2.3258638080000003,7.275600000000075
2025-01-24,BUY,IRBR3,143,50.78,50.83078,2.3260164928,7.261539999999435
2025-01-28,SELL,IRBR3,143.0,50.8,50.749199999999995,2.322283392,7.264400000000343
2025-01-29,BUY,IRBR3,137,52.9,52.95289999999999,2.321455136,7.247299999999171
2025-01-31,SELL,IRBR3,137.0,54.3,54.2457,2.378131488,7.439099999999698
2025-02-03,BUY,IRBR3,143,52.11,52.16210999999999,2.3869381535999996,7.45172999999884
2025-02-04,SELL,IRBR3,143.0,52.6,52.5474,2.4045690240000006,7.521799999999743
2025-02-05,BUY,IRBR3,144,52.0,52.05199999999999,2.39855616,7.4879999999989195
2025-02-07,SELL,IRBR3,144.0,53.0,52.947,2.4397977600000003,7.631999999999607
2025-02-10,BUY,BBSE3,193,39.4,39.43939999999999,2.435777344,7.604199999998734
2025-02-24,SELL,BBSE3,193.0,37.3,37.262699999999995,2.301344352,7.198900000000364
2025-02-24,BUY,SANB11,274,26.22,26.246219999999997,2.3012685696,7.18427999999961
2025-03-05,SELL,SANB11,274.0,25.19,25.164810000000003,2.2064505408000006,6.902059999999587
2025-03-10,BUY,IRBR3,147,46.76,46.80675999999999,2.2017899904,6.873719999998812
2025-03-11,SELL,IRBR3,147.0,45.48,45.43452,2.1372398208,6.685559999999668
2025-03-24,BUY,IRBR3,130,51.48,51.53147999999999,2.143709568,6.692399999998813
2025-03-25,SELL,IRBR3,130.0,52.14,52.08786,2.166854976,6.778200000000183
2025-03-31,BUY,SBSP3,340,19.844769338548428,19.864614107886975,2.1612700149381032,6.747221575106153
2025-04-07,SELL,SBSP3,340.0,20.009609111222776,19.989599502111552,2.174868425829737,6.803267097816033
2025-04-07,BUY,CVCB3,3471,1.96,1.9619599999999997,2.1791882112,6.803159999999097
2025-04-22,SELL,CVCB3,3471.0,2.21,2.20779,2.4522365088000004,7.670909999999386
2025-04-22,BUY,MGLU3,788,9.704761904761904,9.714466666666665,2.4495999146666665,7.647352380951489
2025-04-28,SELL,MGLU3,788.0,9.77142857142857,9.761657142857143,2.461499465142857,7.699885714285166
2025-04-28,BUY,JHSF3,1512,5.08,5.08508,2.4603651072,7.680959999999288
2025-04-30,SELL,JHSF3,1512.0,5.06,5.054939999999999,2.4457821695999997,7.650720000000433
2025-05-05,BUY,MGLU3,859,8.885714285714286,8.894599999999999,2.444947648,7.632828571427131
2025-05-06,SELL,MGLU3,859.0,8.571428571428571,8.562857142857142,2.3537581714285714,7.362857142857422
2025-05-07,BUY,MGLU3,873,8.40952380952381,8.417933333333332,2.351633856,7.341514285712979
2025-05-12,SELL,MGLU3,873.0,8.18095238095238,8.172771428571428,2.2831454262857145,7.141971428571251
2025-05-12,BUY,RENT3,179,39.63557788812591,39.67521346601403,2.272596227333284,7.0947684419735
2025-05-26,SELL,RENT3,179.0,39.1540961353547,39.11494203921934,2.2405038800064845,7.00858320822865
2025-05-26,BUY,LREN3,396,17.69,17.70769,2.2439184768000002,7.00523999999929
2025-06-09,SELL,LREN3,396.0,17.55,17.53245,2.221712064,6.949799999999982
2025-06-09,BUY,RENT3,165,42.00446811176026,42.04647257987202,2.2200537522172428,6.9307372384397326
2025-06-23,SELL,RENT3,165.0,41.5422456290999,41.5007033834708,2.191237138647258,6.854470528801926
2025-06-23,BUY,LREN3,369,18.57,18.588569999999997,2.1949383456,6.852329999998844
2025-06-26,SELL,LREN3,369.0,19.22,19.200779999999998,2.2672281024000003,7.092180000000251
2025-06-27,BUY,LREN3,364,19.39,19.40939,2.2608057472,7.057959999999198
2025-06-30,SELL,LREN3,364.0,19.52,19.50048,2.2714159104,7.105279999999993
2025-06-30,BUY,HYPE3,266,26.66,26.686659999999996,2.2715684992,7.091559999998971
2025-07-07,SELL,HYPE3,266.0,27.8,27.7722,2.3639696640000003,7.394799999999776
2025-07-07,BUY,JHSF3,1406,5.25,5.255249999999999,2.36444208,7.381499999999031
2025-07-11,SELL,JHSF3,1406.0,5.14,5.13486,2.3102762112,7.226839999999891
2025-07-14,BUY,MRVE3,1178,6.12,6.126119999999999,2.3093021952,7.209359999999101
2025-07-24,SELL,MRVE3,1178.0,6.18,6.17382,2.3272831872000004,7.280039999999564
2025-07-28,BUY,FLRY3,501,14.48,14.49448,2.3237550336000004,7.254479999999468
2025-08-11,SELL,FLRY3,501.0,14.26,14.24574,2.2838770368000003,7.144260000000081
2025-08-11,BUY,MRVE3,1102,6.47,6.476469999999999,2.2838623808,7.129939999999239
2025-08-12,SELL,MRVE3,1102.0,6.65,6.643350000000001,2.3427109440000007,7.32829999999956
2025-08-18,BUY,RADL3,426,17.166666666666668,17.183833333333332,2.3425001599999997,7.3129999999991
2025-09-01,SELL,RADL3,426.0,17.15686274509804,17.139705882352942,2.336484705882353,7.308823529411171
2025-09-01,BUY,CSMG3,242,30.05,30.080049999999996,2.3293990719999997,7.272099999998957
2025-09-15,SELL,CSMG3,242.0,32.6,32.5674,2.522019456,7.889200000000528
2025-09-15,BUY,MRVE3,1037,7.6,7.607599999999999,2.5245059839999997,7.881199999999132
2025-09-29,SELL,MRVE3,1037.0,7.41,7.40259,2.4564754656,7.684170000000144
2025-09-29,BUY,CSMG3,226,33.86,33.89386,2.4512039552,7.652359999999348
2025-10-15,SELL,CSMG3,226.0,34.52,34.48548,2.4939899136000006,7.801520000000124
2025-10-16,BUY,CSMG3,216,35.97,36.00597,2.4887326464,7.769519999999773
2025-10-20,SELL,CSMG3,216.0,35.75,35.71425,2.4685689600000003,7.722000000000037
2025-10-20,BUY,QUAL3,3104,2.49,2.49249,2.4757404672000005,7.728959999999631
2025-10-23,SELL,QUAL3,3104.0,2.45,2.44755,2.4311024640000003,7.604800000000196
2025-10-27,BUY,QUAL3,2820,2.69,2.69269,2.4298834559999998,7.585799999999603
2025-11-10,SELL,QUAL3,2820.0,2.52,2.51748,2.271773952,7.106400000000219
2025-11-10,BUY,CSMG3,187,37.79,37.82778999999999,2.2636149536,7.066729999998877
2025-12-08,SELL,CSMG3,187.0,41.8,41.758199999999995,2.498810688,7.816600000000385
2025-12-08,BUY,RADL3,343,22.76470588235294,22.78747058823529,2.5011527717647057,7.808294117646781
2025-12-10,SELL,RADL3,343.0,23.245098039215687,23.221852941176472,2.5488305788235297,7.973068627450797
2025-12-15,BUY,RADL3,321,24.72549019607843,24.750215686274505,2.5423421552941172,7.936882352940344
2025-12-17,SELL,RADL3,321.0,23.019607843137255,22.99658823529412,2.362209543529412,7.389294117646497
2025-12-22,BUY,USIM5,1261,5.86,5.86586,2.3669918272,7.38945999999913
2025-12-26,SELL,USIM5,1261.0,5.88,5.87412,2.3703249024,7.414680000000415
2025-12-29,BUY,USIM5,1247,5.93,5.935929999999999,2.3686735071999996,7.394709999999158
2025-12-30,SELL,USIM5,1247.0,5.94,5.934060000000001,2.3679273024000005,7.407179999999793
2026-01-02,BUY,USIM5,1234,5.99,5.99599,2.3676965312,7.391659999999652
2026-01-08,SELL,USIM5,1234.0,6.45,6.44355,2.5444290240000003,7.959300000000082
2026-01-12,BUY,USIM5,1210,6.56,6.566559999999999,2.542572032,7.937599999999341
2026-01-14,SELL,USIM5,1210.0,6.69,6.6833100000000005,2.5877776320000003,8.094899999999834
2026-01-19,BUY,JHSF3,947,8.52,8.528519999999999,2.5844827007999998,8.068439999999027
2026-02-09,SELL,JHSF3,947.0,9.75,9.74025,2.95168536,9.23325000000035
2026-02-09,BUY,CSMG3,172,53.5,53.55349999999999,2.94758464,9.20199999999872
2026-02-23,SELL,CSMG3,172.0,58.55,58.49145,3.219369408,10.070599999999445
2026-02-23,BUY,CVCB3,4138,2.43,2.43243,3.2209265088000008,10.05533999999972
2026-02-24,SELL,CVCB3,4138.0,2.42,2.41758,3.2012627328000005,10.013959999999448
2026-03-02,BUY,USIM5,1447,6.9,6.906899999999999,3.198170976,9.98429999999858
2026-03-03,SELL,USIM5,1447.0,6.67,6.66333,3.0853883232,9.651489999999612
2026-03-09,BUY,PETR4,222,43.25,43.29324999999999,3.07555248,9.601499999998524
2026-03-26,SELL,PETR4,222.0,47.6,47.5524,3.378122496,10.56720000000061
2026-03-27,BUY,PETR4,217,48.5,48.5485,3.3712078400000003,10.524499999999371
2026-03-31,SELL,PETR4,217.0,50.07,50.01993,3.4733839392,10.86518999999958
2026-04-06,BUY,JHSF3,1093,9.95,9.959949999999997,3.4835921119999993,10.875349999997953
2026-05-11,SELL,JHSF3,1093.0,11.4,11.3886,3.9832767360000005,12.460200000000084
2026-05-11,BUY,USIM5,1384,8.98,8.98898,3.9810394624,12.428319999999061
2026-06-05,SELL,USIM5,1384.0,11.38,11.36862,5.0349344256,15.749920000001154
2026-06-08,BUY,ABEV3,975,16.11,16.126109999999997,5.03134632,15.707249999997686
2026-06-11,SELL,ABEV3,975.0,16.22,16.20378,5.055579359999999,15.814500000000553
2026-06-15,BUY,BBSE3,415,38.01,38.04800999999999,5.0527757279999985,15.774149999997
2026-06-19,SELL,BBSE3,415.0,39.4,39.3606,5.22708768,16.351000000000226
2026-06-22,BUY,JHSF3,1536,10.62,10.630619999999999,5.225162342399999,16.31231999999909
2026-06-23,SELL,JHSF3,1536.0,10.71,10.699290000000001,5.258915020800001,16.450559999999314
2026-07-13,BUY,TUPY3,1029,15.94,15.955939999999998,5.2539719232,16.402259999998698
2026-07-20,SELL,TUPY3,1029.0,16.15,16.13385,5.3125541279999995,16.618349999999655
2026-07-20,BUY,CSMG3,260,63.55,63.61354999999999,5.292647359999999,16.522999999997978
2026-07-27,SELL,CSMG3,260.0,62.52,62.457480000000004,5.196462336000001,16.255199999999803
2026-07-27,BUY,UGPA3,496,32.77,32.80277,5.206455654400001,16.253919999999653
2026-08-03,SELL,UGPA3,496.0,33.11,33.07689,5.2499639808,16.422560000000317
2026-08-03,BUY,CSMG3,254,64.44,64.50443999999999,5.242920883199999,16.36775999999759
2026-08-17,SELL,CSMG3,254.0,55.62,55.56438,4.516272806400001,14.12747999999938
2026-08-17,BUY,FLRY3,777,18.15,18.168149999999997,4.517328815999999,14.102549999998878
