strategy,signal_mode,lookback,skip,top_n,trend_window,vol_window,rebalance,score,weighting,absolute_momentum,max_weight,target_vol,roc_windows,roc_weights,positive_rule,short_window,short_weight,full_start,full_end,full_candles,full_trades,full_exposure,full_avg_positions,full_total_return,full_cagr,full_max_drawdown,full_volatility,full_sharpe,full_turnover,train_end,train_total_return,train_cagr,train_max_drawdown,train_sharpe,test_start,test_total_return,test_cagr,test_max_drawdown,test_sharpe,test_trades,test_exposure
top1_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x1_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,0,1,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,"252,126,63","2,1,1",score,21,1.0,2000-01-03,2026-07-17,6662,239,0.8895226658661063,0.8895226658661063,9.652844317997195,0.09325325823838093,-0.6133173077090934,0.34103908556517626,0.4317268073133133,230.56240986931996,2018-07-02,5.83069290773945,0.10948233762047255,-0.6133173077090934,0.47657796866443686,2018-07-03,0.4162726022374055,0.044247070997442295,-0.5630023426470068,0.2992288576064244,79,0.96996996996997
top1_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x2_trend0_vol63_equal_monthly_posall_windows_adjusted,adjusted,252,0,1,0,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,"252,126,63","2,1,1",all_windows,21,2.0,2000-01-03,2026-07-17,6662,262,0.7979585709996998,0.7979585709996998,9.008707787879171,0.0906865705146025,-0.7263435825510886,0.31575420775129337,0.4325668047572379,250.62277015604604,2018-07-02,5.448098521342617,0.10602979604211726,-0.6232664741795024,0.4754723051081811,2018-07-03,0.41217311046293026,0.043870565253665283,-0.5057201393336987,0.2942837766867857,86,0.9269269269269269
top1_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x2_trend200_vol63_equal_monthly_posall_windows_adjusted,adjusted,252,0,1,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,"252,126,63","2,1,1",all_windows,21,2.0,2000-01-03,2026-07-17,6662,262,0.7979585709996998,0.7979585709996998,9.008707787879171,0.0906865705146025,-0.7263435825510886,0.31575420775129337,0.4325668047572379,250.62277015604604,2018-07-02,5.448098521342617,0.10602979604211726,-0.6232664741795024,0.4754723051081811,2018-07-03,0.41217311046293026,0.043870565253665283,-0.5057201393336987,0.2942837766867857,86,0.9269269269269269
top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x2_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,0,1,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,1",score,21,2.0,2000-01-03,2026-07-17,6662,288,0.8965776043230261,0.8965776043230261,19.969988345162186,0.12151575664365799,-0.5612750322085092,0.33697896317454257,0.5084407584554574,280.4941565931702,2018-07-02,13.151708245622425,0.1540522007321572,-0.5612750322085092,0.5896052045075083,2018-07-03,0.34914045102585245,0.03795762832208638,-0.4940882941823992,0.2777773741952293,100,0.96996996996997
top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x2_trend0_vol63_equal_monthly_posscore_adjusted,adjusted,252,0,1,0,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,1",score,21,2.0,2000-01-03,2026-07-17,6662,296,0.9031822275592915,0.9031822275592915,12.185502913637727,0.10207626886143495,-0.575976806239487,0.339055811662835,0.45592385057043533,288.4636660481252,2018-07-02,7.89909194815988,0.12546534412653743,-0.575976806239487,0.5147595470871716,2018-07-03,0.34914045102585245,0.03795762832208638,-0.4940882941823992,0.2777773741952293,100,0.96996996996997
top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x1_trend0_vol63_equal_monthly_posall_windows_adjusted,adjusted,252,0,1,0,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,1",all_windows,21,1.0,2000-01-03,2026-07-17,6662,237,0.8009606724707296,0.8009606724707296,16.182727280033166,0.11312858410322613,-0.7056324617598949,0.31834530284273843,0.4954873702703789,226.71404421326943,2018-07-02,10.703502460745856,0.14226000007906703,-0.5665840978989283,0.5737874571954101,2018-07-03,0.3353718766147431,0.03663391451410969,-0.5387928090912015,0.2717723881763519,82,0.9269269269269269
top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x1_trend200_vol63_equal_monthly_posall_windows_adjusted,adjusted,252,0,1,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,1",all_windows,21,1.0,2000-01-03,2026-07-17,6662,237,0.8009606724707296,0.8009606724707296,16.182727280033166,0.11312858410322613,-0.7056324617598949,0.31834530284273843,0.4954873702703789,226.71404421326943,2018-07-02,10.703502460745856,0.14226000007906703,-0.5665840978989283,0.5737874571954101,2018-07-03,0.3353718766147431,0.03663391451410969,-0.5387928090912015,0.2717723881763519,82,0.9269269269269269
top1_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x1_trend0_vol63_equal_monthly_posall_windows_adjusted,adjusted,252,0,1,0,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,"252,126,63","2,1,1",all_windows,21,1.0,2000-01-03,2026-07-17,6662,241,0.8009606724707296,0.8009606724707296,9.88109134110501,0.09412703213482021,-0.7716743737148665,0.32769983710788575,0.4379911176529665,230.69044678103478,2018-07-02,6.55885641933414,0.11557571347455231,-0.6092391315677369,0.5013993605523046,2018-07-03,0.30926761710422035,0.034091095864122956,-0.6018752717510947,0.26981460764103415,80,0.9269269269269269
top1_roc_short_blend_risk_adjusted_roc12_6_3_w2_1_1_short21x1_trend200_vol63_equal_monthly_posall_windows_adjusted,adjusted,252,0,1,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,"252,126,63","2,1,1",all_windows,21,1.0,2000-01-03,2026-07-17,6662,241,0.8009606724707296,0.8009606724707296,9.88109134110501,0.09412703213482021,-0.7716743737148665,0.32769983710788575,0.4379911176529665,230.69044678103478,2018-07-02,6.55885641933414,0.11557571347455231,-0.6092391315677369,0.5013993605523046,2018-07-03,0.30926761710422035,0.034091095864122956,-0.6018752717510947,0.26981460764103415,80,0.9269269269269269
top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x1_trend0_vol63_equal_monthly_posall_windows_adjusted,adjusted,252,0,1,0,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,2",all_windows,21,1.0,2000-01-03,2026-07-17,6662,224,0.8009606724707296,0.8009606724707296,17.712737565360328,0.11671258707470722,-0.7119900557848591,0.31952271558662904,0.5048970362002765,214.74644451204455,2018-07-02,12.528432877940132,0.15124497941109416,-0.5908517041530613,0.597151591457515,2018-07-03,0.2588138315391024,0.02904793694493968,-0.5387928090912015,0.2481978627081692,82,0.9269269269269269
top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x1_trend200_vol63_equal_monthly_posall_windows_adjusted,adjusted,252,0,1,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,2",all_windows,21,1.0,2000-01-03,2026-07-17,6662,224,0.8009606724707296,0.8009606724707296,17.712737565360328,0.11671258707470722,-0.7119900557848591,0.31952271558662904,0.5048970362002765,214.74644451204455,2018-07-02,12.528432877940132,0.15124497941109416,-0.5908517041530613,0.597151591457515,2018-07-03,0.2588138315391024,0.02904793694493968,-0.5387928090912015,0.2481978627081692,82,0.9269269269269269
top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x1_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,0,1,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,2",score,21,1.0,2000-01-03,2026-07-17,6662,242,0.8994296007205044,0.8994296007205044,30.85190102250919,0.13932266872415977,-0.4964007187541446,0.33627499021985696,0.5553602900472494,232.6870766129386,2018-07-02,22.07056924835974,0.18495540320210813,-0.4666976051718439,0.6632463417979024,2018-07-03,0.256538625333917,0.028816371933180207,-0.4916961811292675,0.24795736202347277,80,0.96996996996997
top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x1_trend0_vol63_equal_monthly_posscore_adjusted,adjusted,252,0,1,0,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,2",score,21,1.0,2000-01-03,2026-07-17,6662,254,0.9148904232963074,0.9148904232963074,29.489149831920198,0.13744677851688047,-0.5566298268933795,0.3444553280931328,0.545367580461215,244.6532492156137,2018-07-02,21.085383531241277,0.18216249553709574,-0.5566298268933795,0.6464850480601282,2018-07-03,0.256538625333917,0.028816371933180207,-0.4916961811292675,0.24795736202347277,80,0.96996996996997
top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x1_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,0,1,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,1",score,21,1.0,2000-01-03,2026-07-17,6662,242,0.902731912338637,0.902731912338637,20.706176861398642,0.12297504569460371,-0.517029382019612,0.33336566868159717,0.5142979779452405,232.6762506144115,2018-07-02,15.103775599662082,0.1621437710656053,-0.517029382019612,0.6116874686763518,2018-07-03,0.22949635471492646,0.026035586394227872,-0.4916961811292675,0.24051630068126337,84,0.96996996996997
top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_1_short21x1_trend0_vol63_equal_monthly_posscore_adjusted,adjusted,252,0,1,0,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,1",score,21,1.0,2000-01-03,2026-07-17,6662,246,0.9120384268988292,0.9120384268988292,20.566281287563616,0.12270144453738951,-0.5331812892898056,0.3367097885600003,0.5118828559910005,236.66268984934516,2018-07-02,14.99662248478522,0.16172432865956532,-0.5331812892898056,0.6070713211594281,2018-07-03,0.22949635471492646,0.026035586394227872,-0.4916961811292675,0.24051630068126337,84,0.96996996996997
top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x2_trend0_vol63_equal_monthly_posall_windows_adjusted,adjusted,252,0,1,0,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,2",all_windows,21,2.0,2000-01-03,2026-07-17,6662,254,0.7889522665866107,0.7889522665866107,14.191019365148334,0.1079724302220082,-0.6523065164428747,0.317175069226124,0.4815587539027507,246.59417643614884,2018-07-02,10.693924728996713,0.1422094356844319,-0.537351868307517,0.5781389335505742,2018-07-03,0.18524368266626912,0.02136733236562538,-0.5382642062404358,0.22591225222760503,96,0.9269269269269269
top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x2_trend200_vol63_equal_monthly_posall_windows_adjusted,adjusted,252,0,1,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,2",all_windows,21,2.0,2000-01-03,2026-07-17,6662,254,0.7889522665866107,0.7889522665866107,14.191019365148334,0.1079724302220082,-0.6523065164428747,0.317175069226124,0.4815587539027507,246.59417643614884,2018-07-02,10.693924728996713,0.1422094356844319,-0.537351868307517,0.5781389335505742,2018-07-03,0.18524368266626912,0.02136733236562538,-0.5382642062404358,0.22591225222760503,96,0.9269269269269269
top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x2_trend200_vol63_equal_monthly_posscore_adjusted,adjusted,252,0,1,200,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,2",score,21,2.0,2000-01-03,2026-07-17,6662,286,0.887271089762834,0.887271089762834,28.375267768083805,0.13585253762310812,-0.49854886815765853,0.3341310934917303,0.5476378372992964,278.50104089753296,2018-07-02,21.764950311467796,0.18410127150075595,-0.46050922447107256,0.6668916362582036,2018-07-03,0.17338293702213936,0.020090214655954508,-0.4940882941823992,0.2227147482128978,100,0.96996996996997
top1_roc_short_blend_risk_adjusted_roc12_6_3_w1_1_2_short21x2_trend0_vol63_equal_monthly_posscore_adjusted,adjusted,252,0,1,0,63,monthly,roc_short_blend_risk_adjusted,equal,True,1.0,0.0,"252,126,63","1,1,2",score,21,2.0,2000-01-03,2026-07-17,6662,306,0.902731912338637,0.902731912338637,15.135769371675948,0.11049453042966384,-0.5369400349072604,0.34066613847439375,0.4772269525816648,298.4358974681593,2018-07-02,13.418676324851324,0.15521899870164102,-0.5369400349072604,0.5868006753142125,2018-07-03,0.017173840764413306,0.002120600420254748,-0.4940882941823992,0.1664534553743864,105,0.96996996996997
