ticker,strategy,family,params,start,end,candles,trades,exposure,total_return,cagr,max_drawdown,sharpe,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return,train_cagr,train_total_return,train_trades,train_max_drawdown,train_ratio,fast,slow,signal_window,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,window,num_std,exit_z,atr_period,atr_mult,max_hold,streak_rsi_period,rank_period,ibs_lower,ibs_upper,range_mult,volume_window,volume_mult,streak_length,source,label,final_equity,benchmark_final_equity
MLAS3,down_streak_reversion,down_streak_reversion,streak_length=3;ibs_lower=0.2;ibs_upper=0.8;trend_window=200;max_hold=3,2025-01-17,2026-07-17,374,8,0.0320855614973262,-0.0032093346700712,-0.0021480459200261,-0.0689903393252402,0.0247579826850084,0.5008811842721252,0.3121030106576579,-0.3503408357073504,-0.5040905189421965,,,,,0.7,,,,,,,,,200.0,,,,,,,,3.0,,,0.2,0.8,,,,3.0,new_aggressive_screen,,,
VALE3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=3;trend_window=50;volume_window=20;volume_mult=1;max_hold=10,2018-07-02,2026-07-17,1999,160,0.375687843921961,-0.0172518366061611,-0.0021618479786238,-0.4925511140888354,0.0823468372268911,1.438434766531,0.1172278635789838,-0.4190077426006278,-1.4556866031371611,,,,,0.7,,,,,,,,,50.0,,,,,,14.0,3.0,10.0,,,,,0.25,20.0,1.0,,new_aggressive_screen,,,
PETR4,down_streak_reversion,down_streak_reversion,streak_length=2;ibs_lower=0.3;ibs_upper=0.8;trend_window=200;max_hold=5,2018-07-02,2026-07-17,1999,185,0.1415707853926963,-0.0175369632356685,-0.0021978558207212,-0.2362679480497063,0.0529116521696674,3.8987021880250574,0.2184832892268577,-0.5983653896843235,-3.916239151260728,,,,,0.7,,,,,,,,,200.0,,,,,,,,5.0,,,0.3,0.8,,,,2.0,new_aggressive_screen,,,
VALE3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=5;upper=50;trend_window=200;sma_window=5;max_hold=5,2018-07-02,2026-07-17,1999,8,0.0080040020010005,-0.0178499161503603,-0.0022373883014078,-0.0601563157668691,-0.0915756399418215,1.438434766531,0.1172278635789838,-0.4190077426006278,-1.4562846826813605,,,,,0.7,,,,,,3.0,5.0,50.0,200.0,5.0,,,,,,,5.0,,,,,,,,,new_aggressive_screen,,,
VALE3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=5;upper=70;trend_window=200;sma_window=5;max_hold=5,2018-07-02,2026-07-17,1999,8,0.0080040020010005,-0.0178499161503603,-0.0022373883014078,-0.0601563157668691,-0.0915756399418215,1.438434766531,0.1172278635789838,-0.4190077426006278,-1.4562846826813605,,,,,0.7,,,,,,3.0,5.0,70.0,200.0,5.0,,,,,,,5.0,,,,,,,,,new_aggressive_screen,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=10;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=10,2024-04-15,2026-07-17,565,4,0.0123893805309734,-0.0050633663975093,-0.0022503105681254,-0.0368080142071041,-0.0749540255995533,0.594424209953542,0.2300315243270643,-0.2626071846561389,-0.5994875763510513,,,,,0.7,,,,,,3.0,10.0,70.0,200.0,,,,,,,,10.0,,,0.1,0.8,,,,,new_aggressive_screen,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=5;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=5,2024-04-15,2026-07-17,565,4,0.0123893805309734,-0.0050633663975093,-0.0022503105681254,-0.0368080142071041,-0.0749540255995533,0.594424209953542,0.2300315243270643,-0.2626071846561389,-0.5994875763510513,,,,,0.7,,,,,,2.0,5.0,70.0,200.0,,,,,,,,5.0,,,0.1,0.8,,,,,new_aggressive_screen,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=5;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=10,2024-04-15,2026-07-17,565,4,0.0123893805309734,-0.0050633663975093,-0.0022503105681254,-0.0368080142071041,-0.0749540255995533,0.594424209953542,0.2300315243270643,-0.2626071846561389,-0.5994875763510513,,,,,0.7,,,,,,2.0,5.0,70.0,200.0,,,,,,,,10.0,,,0.1,0.8,,,,,new_aggressive_screen,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=10;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=5,2024-04-15,2026-07-17,565,4,0.0123893805309734,-0.0050633663975093,-0.0022503105681254,-0.0368080142071041,-0.0749540255995533,0.594424209953542,0.2300315243270643,-0.2626071846561389,-0.5994875763510513,,,,,0.7,,,,,,3.0,10.0,50.0,200.0,,,,,,,,5.0,,,0.1,0.8,,,,,new_aggressive_screen,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=10;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=5,2024-04-15,2026-07-17,565,4,0.0123893805309734,-0.0050633663975093,-0.0022503105681254,-0.0368080142071041,-0.0749540255995533,0.594424209953542,0.2300315243270643,-0.2626071846561389,-0.5994875763510513,,,,,0.7,,,,,,3.0,10.0,70.0,200.0,,,,,,,,5.0,,,0.1,0.8,,,,,new_aggressive_screen,,,
LOGG3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=10;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=10,2024-04-15,2026-07-17,565,4,0.0123893805309734,-0.0050633663975093,-0.0022503105681254,-0.0368080142071041,-0.0749540255995533,0.594424209953542,0.2300315243270643,-0.2626071846561389,-0.5994875763510513,,,,,0.7,,,,,,3.0,10.0,50.0,200.0,,,,,,,,10.0,,,0.1,0.8,,,,,new_aggressive_screen,,,
VALE3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=5;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=3,2018-07-02,2026-07-17,1999,12,0.0070035017508754,-0.0181371422302166,-0.0022736806547012,-0.047975369979658,-0.0915636715198858,1.438434766531,0.1172278635789838,-0.4190077426006278,-1.4565719087612168,,,,,0.7,,,,,,2.0,5.0,50.0,200.0,,,,,,,,3.0,,,0.1,0.8,,,,,new_aggressive_screen,,,
VALE3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=2;lower=20;upper=70;trend_window=0;sma_window=5;max_hold=5,2018-07-02,2026-07-17,1999,360,0.2896448224112056,-0.0183095786369728,-0.002295473264113,-0.4256438734282294,0.0927148427261024,1.438434766531,0.1172278635789838,-0.4190077426006278,-1.456744345167973,,,,,0.7,,,,,,2.0,20.0,70.0,0.0,5.0,,,,,,,5.0,,,,,,,,,new_aggressive_screen,,,
GGBR3,range_expansion_breakout,range_expansion_breakout,range_mult=0.5;atr_period=14;atr_mult=2;trend_window=0;volume_window=20;volume_mult=1;max_hold=10,2018-07-02,2026-07-17,1999,209,0.4792396198099049,-0.018434707903568,-0.0023112892694836,-0.4190598017004406,0.1024573856994254,2.508794543975277,0.1689520851657286,-0.5900160630784312,-2.527229251878845,,,,,0.7,,,,,,,,,0.0,,,,,,14.0,2.0,10.0,,,,,0.5,20.0,1.0,,new_aggressive_screen,,,
TUPY3,down_streak_reversion,down_streak_reversion,streak_length=2;ibs_lower=0.3;ibs_upper=0.8;trend_window=0;max_hold=5,2018-07-02,2026-07-17,1999,354,0.3176588294147073,-0.0186026192975683,-0.0023325155959145,-0.4790077596456666,0.0891115914809226,0.204899148255617,0.0234512428191451,-0.5707748680991283,-0.2235017675531854,,,,,0.7,,,,,,,,,0.0,,,,,,,,5.0,,,0.3,0.8,,,,2.0,new_aggressive_screen,,,
PETR4,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=2;lower=10;upper=50;ibs_lower=0.2;ibs_upper=0.8;trend_window=200;max_hold=5,2018-07-02,2026-07-17,1999,58,0.0435217608804402,-0.0188612375943409,-0.0023652147532249,-0.101214885460691,0.0020587851000852,3.8987021880250574,0.2184832892268577,-0.5983653896843235,-3.9175634256194,,,,,0.7,,,,,,2.0,10.0,50.0,200.0,,,,,,,,5.0,,,0.2,0.8,,,,,new_aggressive_screen,,,
GGBR3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=10;upper=50;trend_window=200;sma_window=5;max_hold=5,2018-07-02,2026-07-17,1999,20,0.0200100050025012,-0.0189796960894145,-0.0023801949182186,-0.1701830954948323,-0.0148436571983771,2.508794543975277,0.1689520851657286,-0.5900160630784312,-2.527774240064691,,,,,0.7,,,,,,3.0,10.0,50.0,200.0,5.0,,,,,,,5.0,,,,,,,,,new_aggressive_screen,,,
GGBR3,rsi2_trend_reversion,rsi2_trend_reversion,rsi_period=3;lower=10;upper=70;trend_window=200;sma_window=5;max_hold=5,2018-07-02,2026-07-17,1999,20,0.0200100050025012,-0.0189796960894145,-0.0023801949182186,-0.1701830954948323,-0.0148436571983771,2.508794543975277,0.1689520851657286,-0.5900160630784312,-2.527774240064691,,,,,0.7,,,,,,3.0,10.0,70.0,200.0,5.0,,,,,,,5.0,,,,,,,,,new_aggressive_screen,,,
VALE3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=50;ibs_lower=0.2;ibs_upper=0.8;trend_window=200;max_hold=3,2018-07-02,2026-07-17,1999,6,0.0045022511255627,-0.0191216831131593,-0.0023981525690131,-0.0466513842685193,-0.12756393096788,1.438434766531,0.1172278635789838,-0.4190077426006278,-1.457556449644159,,,,,0.7,,,,,,3.0,5.0,50.0,200.0,,,,,,,,3.0,,,0.2,0.8,,,,,new_aggressive_screen,,,
VALE3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=70;ibs_lower=0.2;ibs_upper=0.8;trend_window=200;max_hold=3,2018-07-02,2026-07-17,1999,6,0.0045022511255627,-0.0191216831131593,-0.0023981525690131,-0.0466513842685193,-0.12756393096788,1.438434766531,0.1172278635789838,-0.4190077426006278,-1.457556449644159,,,,,0.7,,,,,,3.0,5.0,70.0,200.0,,,,,,,,3.0,,,0.2,0.8,,,,,new_aggressive_screen,,,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=1.5;trend_window=50;volume_window=0;volume_mult=1;max_hold=10,2024-04-15,2026-07-17,565,72,0.5079646017699115,-0.0055239044808886,-0.0024553030970037,-0.3034965422741972,0.0971391048565761,0.594424209953542,0.2300315243270643,-0.2626071846561389,-0.5999481144344306,,,,,0.7,,,,,,,,,50.0,,,,,,14.0,1.5,10.0,,,,,0.25,0.0,1.0,,new_aggressive_screen,,,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=1.5;trend_window=50;volume_window=20;volume_mult=0;max_hold=10,2024-04-15,2026-07-17,565,72,0.5079646017699115,-0.0055239044808886,-0.0024553030970037,-0.3034965422741972,0.0971391048565761,0.594424209953542,0.2300315243270643,-0.2626071846561389,-0.5999481144344306,,,,,0.7,,,,,,,,,50.0,,,,,,14.0,1.5,10.0,,,,,0.25,20.0,0.0,,new_aggressive_screen,,,
LOGG3,range_expansion_breakout,range_expansion_breakout,range_mult=0.25;atr_period=14;atr_mult=1.5;trend_window=50;volume_window=0;volume_mult=0;max_hold=10,2024-04-15,2026-07-17,565,72,0.5079646017699115,-0.0055239044808886,-0.0024553030970037,-0.3034965422741972,0.0971391048565761,0.594424209953542,0.2300315243270643,-0.2626071846561389,-0.5999481144344306,,,,,0.7,,,,,,,,,50.0,,,,,,14.0,1.5,10.0,,,,,0.25,0.0,0.0,,new_aggressive_screen,,,
BBSE3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=3,2022-08-03,2026-07-17,987,2,0.0020263424518743,-0.0097193250501901,-0.002467413384971,-0.014667593718466,-0.2517838411937075,0.8821820176484423,0.1734748675431132,-0.1784039687509931,-0.8919013426986324,,,,,0.7,,,,,,3.0,5.0,50.0,200.0,,,,,,,,3.0,,,0.1,0.8,,,,,new_aggressive_screen,,,
BBSE3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=70;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=3,2022-08-03,2026-07-17,987,2,0.0020263424518743,-0.0097193250501901,-0.002467413384971,-0.014667593718466,-0.2517838411937075,0.8821820176484423,0.1734748675431132,-0.1784039687509931,-0.8919013426986324,,,,,0.7,,,,,,3.0,5.0,70.0,200.0,,,,,,,,3.0,,,0.1,0.8,,,,,new_aggressive_screen,,,
BBSE3,rsi_ibs_reversion,rsi_ibs_reversion,rsi_period=3;lower=5;upper=50;ibs_lower=0.1;ibs_upper=0.8;trend_window=200;max_hold=5,2022-08-03,2026-07-17,987,2,0.0020263424518743,-0.0097193250501901,-0.002467413384971,-0.014667593718466,-0.2517838411937075,0.8821820176484423,0.1734748675431132,-0.1784039687509931,-0.8919013426986324,,,,,0.7,,,,,,3.0,5.0,50.0,200.0,,,,,,,,5.0,,,0.1,0.8,,,,,new_aggressive_screen,,,
