date,strategy_equity,benchmark_equity,strategy_position,benchmark_position,strategy_trade,benchmark_trade,strategy_trade_price,benchmark_trade_price,strategy_dividend_cash,benchmark_dividend_cash,strategy_split_ratio,benchmark_split_ratio
2000-03-14,8550.052525000001,8550.052525000001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-03-15,8550.052525000001,8550.052525000001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-03-16,8692.55238910141,8692.55238910141,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-03-17,8618.925930456544,8618.925930456544,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-03-20,8075.0516190094,8075.0516190094,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-03-21,8326.800359682466,8326.800359682466,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-03-22,8478.80225320282,8478.80225320282,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-03-23,8668.8007130188,8668.8007130188,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-03-24,9143.8016190094,9143.8016190094,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-03-27,9381.3007130188,9381.3007130188,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-03-28,9096.30030532303,9096.30030532303,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-03-29,9267.300821737672,9267.300821737672,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-03-30,9257.801510290528,9257.801510290528,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-03-31,9500.0516190094,9500.0516190094,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-04-03,9737.5507130188,9737.5507130188,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-04-04,9262.552525000001,9262.552525000001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-04-05,9618.802525000001,9618.802525000001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-04-06,9737.5507130188,9737.5507130188,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-04-07,9618.802525000001,9618.802525000001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-04-10,9492.926455931092,9492.926455931092,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-04-11,9490.552307562257,9490.552307562257,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-04-12,9490.552307562257,9490.552307562257,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-04-13,9262.552525000001,9262.552525000001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-04-14,8787.5516190094,8787.5516190094,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-04-17,8550.052525000001,8550.052525000001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-04-18,8550.052525000001,8550.052525000001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-04-19,8336.30238910141,8336.30238910141,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-04-20,8751.92648311081,8751.92648311081,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-04-21,8751.92648311081,8751.92648311081,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-04-24,8668.8007130188,8668.8007130188,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-04-25,9022.676564649964,9022.676564649964,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-04-26,9476.302660898591,9476.302660898591,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-04-27,9215.05189080658,9215.05189080658,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-04-28,9500.0516190094,9500.0516190094,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-05-01,9500.0516190094,9500.0516190094,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-05-02,9526.177443460847,9526.177443460847,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-05-03,9452.55030532303,9452.55030532303,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-05-04,9381.3007130188,9381.3007130188,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-05-05,9500.0516190094,9500.0516190094,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-05-08,9381.3007130188,9381.3007130188,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-05-09,9262.552525000001,9262.552525000001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-05-10,9500.0516190094,9500.0516190094,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-05-11,9215.05189080658,9215.05189080658,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-05-12,9096.30030532303,9096.30030532303,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-05-15,9238.80084891739,9238.80084891739,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-05-16,9476.302660898591,9476.302660898591,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-05-17,9661.5528239769,9661.5528239769,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-05-18,9856.3016190094,9856.3016190094,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-05-19,10093.8007130188,10093.8007130188,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-05-22,9856.3016190094,9856.3016190094,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-05-23,9381.3007130188,9381.3007130188,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-05-24,9262.552525000001,9262.552525000001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-05-25,9262.552525000001,9262.552525000001,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-05-26,9428.80134721222,9428.80134721222,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
