ticker,strategy,fast,slow,lookback,exit_lookback,rsi_period,lower,upper,trend_window,sma_window,stop_pct,start,end,candles,trades,exposure,final_equity,total_return,cagr,max_drawdown,annual_volatility,sharpe,benchmark_final_equity,benchmark_total_return,benchmark_cagr,benchmark_max_drawdown,excess_total_return
BBSE3,trend_pullback,,,,,14,30.0,70.0,200,,,2013-04-29,2026-07-17,3289,8,0.02918820310124658,11166.030157564408,0.11660301575644083,0.008380437314793543,-0.14875760581233777,0.046311288436408304,0.20332499939061274,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.521430861222858
BBSE3,trend_pullback,,,,,14,30.0,60.0,100,,,2013-04-29,2026-07-17,3289,2,0.0003040437823046519,10000.000457899332,4.578993317849722e-08,3.4648379720891853e-09,-0.00029537140277402507,0.0001149486274389056,8.759931928241233e-05,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.638033831189366
BBSE3,trend_pullback,,,,,14,30.0,70.0,100,,,2013-04-29,2026-07-17,3289,2,0.0003040437823046519,10000.000457899332,4.578993317849722e-08,3.4648379720891853e-09,-0.00029537140277402507,0.0001149486274389056,8.759931928241233e-05,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.638033831189366
BBSE3,trend_pullback,,,,,14,30.0,80.0,100,,,2013-04-29,2026-07-17,3289,2,0.0003040437823046519,10000.000457899332,4.578993317849722e-08,3.4648379720891853e-09,-0.00029537140277402507,0.0001149486274389056,8.759931928241233e-05,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.638033831189366
BBSE3,trend_pullback,,,,,14,30.0,60.0,50,,,2013-04-29,2026-07-17,3289,0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.638033876979299
BBSE3,trend_pullback,,,,,14,30.0,70.0,50,,,2013-04-29,2026-07-17,3289,0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.638033876979299
BBSE3,trend_pullback,,,,,14,30.0,80.0,50,,,2013-04-29,2026-07-17,3289,0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.638033876979299
BBSE3,trend_pullback,,,,,14,40.0,60.0,50,,,2013-04-29,2026-07-17,3289,0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.638033876979299
BBSE3,trend_pullback,,,,,14,40.0,70.0,50,,,2013-04-29,2026-07-17,3289,0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.638033876979299
BBSE3,trend_pullback,,,,,14,40.0,80.0,50,,,2013-04-29,2026-07-17,3289,0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,66380.33876979299,5.638033876979299,0.15399035294626073,-0.440436497205311,-5.638033876979299
