date,strategy_equity,benchmark_equity,strategy_position,benchmark_position,strategy_trade,benchmark_trade,strategy_trade_price,benchmark_trade_price,strategy_dividend_cash,benchmark_dividend_cash,strategy_split_ratio,benchmark_split_ratio
2000-07-06,11952.91686348643,11952.91686348643,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-07-07,11241.455890462063,11241.455890462063,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-07-10,11383.747886941097,11383.747886941097,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-07-11,11383.747886941097,11383.747886941097,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-07-12,11028.021858260296,11028.021858260296,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-07-13,10814.57990102496,10814.57990102496,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-07-14,10672.287904545925,10672.287904545925,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-07-17,10814.57990102496,10814.57990102496,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-07-19,10707.862389609478,10707.862389609478,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-07-20,11028.021858260296,11028.021858260296,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-07-21,10672.287904545925,10672.287904545925,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-07-25,10601.145868823192,10601.145868823192,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-07-27,10316.561875865124,10316.561875865124,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
2000-07-31,10672.287904545925,10672.287904545925,1,1,,,0.0,0.0,0.0,0.0,1.0,1.0
