date,strategy_equity,benchmark_equity,strategy_position,benchmark_position,strategy_trade,benchmark_trade,strategy_trade_price,benchmark_trade_price
2022-05-17,87959.52053354924,226394.44132128108,1,1,,,0.0,0.0
2022-05-18,83601.17315501093,215176.7173743673,1,1,,,0.0,0.0
2022-05-19,84393.59359603553,217216.28718954042,1,1,,,0.0,0.0
2022-05-20,87325.58926478816,224762.79855473698,1,1,,,0.0,0.0
2022-05-23,88870.81262007644,228739.96869067074,1,1,,,0.0,0.0
2022-05-24,89227.40213629117,229657.7759253483,1,1,,,0.0,0.0
2022-05-25,90257.56586832099,232309.2608489545,1,1,,,0.0,0.0
2022-05-26,90931.10830876972,234042.8567529181,1,1,,,0.0,0.0
2022-05-27,92436.73955759015,237918.1228224114,1,1,,,0.0,0.0
2022-05-30,90376.42480367706,232615.18568918502,1,1,,,0.0,0.0
2022-05-31,90733.02067496505,233533.0092808556,1,1,,,0.0,0.0
2022-06-01,91168.8579548482,234654.78821834418,1,1,,,0.0,0.0
2022-06-02,94021.59314978588,241997.2951667437,1,1,,,0.0,0.0
2022-06-03,93387.64281580501,240365.60332922055,1,1,,,0.0,0.0
2022-06-06,94140.43937499542,242303.18729298818,1,1,,,0.0,0.0
2022-06-07,94932.89794645963,244342.85525011938,1,1,,,0.0,0.0
2022-06-08,91168.8579548482,234654.78821834418,1,1,,,0.0,0.0
2022-06-09,87285.95902788069,224660.79634633847,1,1,,,0.0,0.0
2022-06-10,86335.03670444601,222213.26676855027,1,1,,,0.0,0.0
2022-06-13,81025.7924227661,208548.07867182035,1,1,,,0.0,0.0
2022-06-14,79916.38092706788,205692.6220454031,1,1,,,0.0,0.0
2022-06-15,79678.64399113595,205080.72329396306,1,1,,,0.0,0.0
2022-06-17,74884.46568778777,192741.23676655372,1,1,,,0.0,0.0
2022-06-20,75280.6600206169,193760.98078165774,1,1,,,0.0,0.0
2022-06-21,74607.11758016817,192027.38487769416,1,1,,,0.0,0.0
2022-06-22,72586.42670808928,186826.4335958733,1,1,,,0.0,0.0
2022-06-23,70961.9365239128,182645.24268614946,1,1,,,0.0,0.0
2022-06-24,73458.08855770901,189069.95875686442,1,1,,,0.0,0.0
2022-06-27,74171.27394521175,190905.58958321257,1,1,,,0.0,0.0
2022-06-28,74567.46827804089,191925.33359831662,1,1,,,0.0,0.0
2022-06-29,73299.59938544547,188662.0317082354,1,1,,,0.0,0.0
2022-06-30,70684.59477136645,181931.40715428293,1,1,,,0.0,0.0
2022-07-01,69733.6660928585,179483.86121950173,1,1,,,0.0,0.0
2022-07-04,69694.05794289436,179993.7904765293,0,1,SELL,,10.45864150570115,0.0
2022-07-05,69694.05794289436,178362.11499599917,0,1,,,0.0,0.0
2022-07-06,69694.05794289436,181523.4637486609,0,1,,,0.0,0.0
2022-07-07,69694.05794289436,188050.18202777437,0,1,,,0.0,0.0
2022-07-08,69694.05794289436,188458.0927194104,0,1,,,0.0,0.0
2022-07-11,69694.05794289436,184072.94646386857,0,1,,,0.0,0.0
2022-07-12,69694.05794289436,186418.47383325823,0,1,,,0.0,0.0
2022-07-13,69694.05794289436,189579.888013892,0,1,,,0.0,0.0
2022-07-14,69694.05794289436,181421.4942542484,0,1,,,0.0,0.0
2022-07-15,69694.05794289436,189375.88359709494,0,1,,,0.0,0.0
2022-07-18,69694.05794289436,189681.84115131147,0,1,,,0.0,0.0
2022-07-19,69694.05794289436,193047.1452497912,0,1,,,0.0,0.0
