strategy,short_window,vol_window,trend_window,positive_rule,weights,full_cagr,full_return,full_mdd,full_sharpe,test_cagr,test_return,test_mdd,test_sharpe,trades
top1_short10_riskadj_rocfilter_w2_1_1_trend0_vol63_posall_windows,10,63,0,all_windows,2_1_1,0.14048419444726967,31.724880292350228,-0.5444185849248528,0.5951995892581619,0.14030401807067672,1.8731006060766124,-0.32360467116144165,0.6199487095474229,300
top1_short10_riskadj_rocfilter_w1_1_2_trend0_vol63_posall_windows,10,63,0,all_windows,1_1_2,0.14048419444726967,31.724880292350228,-0.5444185849248528,0.5951995892581619,0.14030401807067672,1.8731006060766124,-0.32360467116144165,0.6199487095474229,300
top1_short14_riskadj_rocfilter_w1_1_1_trend200_vol14_posall_windows,14,14,200,all_windows,1_1_1,0.15212721550817787,41.84788839691936,-0.6472074369118632,0.6337014903881998,0.14005074112369353,1.867974917461678,-0.4011078994842162,0.6171560644501112,279
top1_short14_riskadj_rocfilter_w2_1_1_trend200_vol14_posall_windows,14,14,200,all_windows,2_1_1,0.15212721550817787,41.84788839691936,-0.6472074369118632,0.6337014903881998,0.14005074112369353,1.867974917461678,-0.4011078994842162,0.6171560644501112,279
top1_short14_riskadj_rocfilter_w1_1_2_trend200_vol14_posall_windows,14,14,200,all_windows,1_1_2,0.15212721550817787,41.84788839691936,-0.6472074369118632,0.6337014903881998,0.14005074112369353,1.867974917461678,-0.4011078994842162,0.6171560644501112,279
top1_short30_riskadj_rocfilter_w1_1_1_trend0_vol14_posscore,30,14,0,score,1_1_1,0.059305953159525915,3.612638761085597,-0.67231098202517,0.34100913272967764,0.13976956928778828,1.8622940861301438,-0.4852777223062583,0.5899465528083357,352
top1_short10_riskadj_rocfilter_w1_1_2_trend0_vol10_posscore,10,10,0,score,1_1_2,0.1060812978743757,13.517782583616203,-0.9145455102335779,0.4726502196410731,0.13931176119841648,1.853065553387692,-0.5032539176664408,0.564752099687833,356
top1_short10_riskadj_rocfilter_w1_1_2_trend200_vol10_posscore,10,10,200,score,1_1_2,0.139504100355053,30.986768755250075,-0.831197821201176,0.568934776569544,0.13837803085257616,1.8343240615709009,-0.47873687029350853,0.5706137333296529,338
top1_short10_riskadj_rocfilter_w1_1_2_trend200_vol42_posscore,10,42,200,score,1_1_2,0.12806278733967802,23.472394837339824,-0.7756590052937066,0.5339813935552726,0.13740434189648343,1.8148954348191424,-0.4624377715373137,0.564037892729299,363
top1_short10_riskadj_rocfilter_w1_1_2_trend0_vol42_posscore,10,42,0,score,1_1_2,0.08829756020138713,8.44296153568072,-0.8791369138152471,0.42184584053489105,0.13518337449585105,1.771014839022865,-0.5249557633180025,0.5511833142172358,381
top1_short10_riskadj_rocfilter_w1_1_1_trend200_vol14_posall_windows,10,14,200,all_windows,1_1_1,0.13729554372417874,29.38176274753586,-0.5443954223028113,0.591830926858505,0.1336288636756353,1.740659141449005,-0.3648616787846082,0.5978309101798445,294
top1_short10_riskadj_rocfilter_w2_1_1_trend200_vol14_posall_windows,10,14,200,all_windows,2_1_1,0.13729554372417874,29.38176274753586,-0.5443954223028113,0.591830926858505,0.1336288636756353,1.740659141449005,-0.3648616787846082,0.5978309101798445,294
top1_short10_riskadj_rocfilter_w1_1_2_trend200_vol14_posall_windows,10,14,200,all_windows,1_1_2,0.13729554372417874,29.38176274753586,-0.5443954223028113,0.591830926858505,0.1336288636756353,1.740659141449005,-0.3648616787846082,0.5978309101798445,294
top1_short10_riskadj_rocfilter_w1_1_1_trend200_vol10_posall_windows,10,10,200,all_windows,1_1_1,0.12591756889257266,22.267000075451854,-0.6599263150442645,0.5571676146796238,0.1280566143736619,1.6342258637318703,-0.334947906462017,0.5827023792889056,298
top1_short10_riskadj_rocfilter_w2_1_1_trend200_vol10_posall_windows,10,10,200,all_windows,2_1_1,0.12591756889257266,22.267000075451854,-0.6599263150442645,0.5571676146796238,0.1280566143736619,1.6342258637318703,-0.334947906462017,0.5827023792889056,298
top1_short10_riskadj_rocfilter_w1_1_2_trend200_vol10_posall_windows,10,10,200,all_windows,1_1_2,0.12591756889257266,22.267000075451854,-0.6599263150442645,0.5571676146796238,0.1280566143736619,1.6342258637318703,-0.334947906462017,0.5827023792889056,298
top1_short10_riskadj_rocfilter_w1_1_1_trend200_vol42_posall_windows,10,42,200,all_windows,1_1_1,0.13925827765731658,30.804167435547885,-0.5444286134506073,0.5984024316903668,0.12595520833450413,1.595037948414805,-0.3405167489951718,0.5741181926525929,298
top1_short10_riskadj_rocfilter_w2_1_1_trend200_vol42_posall_windows,10,42,200,all_windows,2_1_1,0.13925827765731658,30.804167435547885,-0.5444286134506073,0.5984024316903668,0.12595520833450413,1.595037948414805,-0.3405167489951718,0.5741181926525929,298
top1_short10_riskadj_rocfilter_w1_1_2_trend200_vol42_posall_windows,10,42,200,all_windows,1_1_2,0.13925827765731658,30.804167435547885,-0.5444286134506073,0.5984024316903668,0.12595520833450413,1.595037948414805,-0.3405167489951718,0.5741181926525929,298
top1_short10_riskadj_rocfilter_w1_1_1_trend200_vol63_posall_windows,10,63,200,all_windows,1_1_1,0.13611460103452444,28.555639842936515,-0.5444185849248528,0.5823038135570254,0.12595520833450413,1.595037948414805,-0.3405167489951718,0.5741181926525929,298
top1_short10_riskadj_rocfilter_w2_1_1_trend200_vol63_posall_windows,10,63,200,all_windows,2_1_1,0.13611460103452444,28.555639842936515,-0.5444185849248528,0.5823038135570254,0.12595520833450413,1.595037948414805,-0.3405167489951718,0.5741181926525929,298
top1_short10_riskadj_rocfilter_w1_1_2_trend200_vol63_posall_windows,10,63,200,all_windows,1_1_2,0.13611460103452444,28.555639842936515,-0.5444185849248528,0.5823038135570254,0.12595520833450413,1.595037948414805,-0.3405167489951718,0.5741181926525929,298
top1_short30_riskadj_rocfilter_w1_1_2_trend200_vol14_posscore,30,14,200,score,1_1_2,0.08041631894692736,6.786623333122979,-0.6589584289511874,0.4058696816321415,0.12493863101970115,1.5762642745316136,-0.48500377496325897,0.5441467391844909,339
top1_short10_riskadj_rocfilter_w1_1_1_trend0_vol21_posall_windows,10,21,0,all_windows,1_1_1,0.1288506358191901,23.929995390729616,-0.5444144254827835,0.5668449949012324,0.11643484887071764,1.4238208868224942,-0.4333985166537201,0.5413144503143089,293
top1_short10_riskadj_rocfilter_w2_1_1_trend0_vol21_posall_windows,10,21,0,all_windows,2_1_1,0.1288506358191901,23.929995390729616,-0.5444144254827835,0.5668449949012324,0.11643484887071764,1.4238208868224942,-0.4333985166537201,0.5413144503143089,293
top1_short10_riskadj_rocfilter_w1_1_2_trend0_vol21_posall_windows,10,21,0,all_windows,1_1_2,0.1288506358191901,23.929995390729616,-0.5444144254827835,0.5668449949012324,0.11643484887071764,1.4238208868224942,-0.4333985166537201,0.5413144503143089,293
top1_short30_riskadj_rocfilter_w1_1_2_trend0_vol14_posscore,30,14,0,score,1_1_2,0.052394001241427235,2.8771127133386116,-0.6618365953061276,0.3198323686599215,0.10668442416955926,1.2588001555131498,-0.48477957464371935,0.48971507922307694,356
top1_short10_riskadj_rocfilter_w1_1_1_trend200_vol21_posall_windows,10,21,200,all_windows,1_1_1,0.12453283447700603,21.51948663469687,-0.5444144254827835,0.5536468457450019,0.10244890505949877,1.1902382548014918,-0.48792590976951233,0.4955723966654922,291
top1_short10_riskadj_rocfilter_w2_1_1_trend200_vol21_posall_windows,10,21,200,all_windows,2_1_1,0.12453283447700603,21.51948663469687,-0.5444144254827835,0.5536468457450019,0.10244890505949877,1.1902382548014918,-0.48792590976951233,0.4955723966654922,291
top1_short10_riskadj_rocfilter_w1_1_2_trend200_vol21_posall_windows,10,21,200,all_windows,1_1_2,0.12453283447700603,21.51948663469687,-0.5444144254827835,0.5536468457450019,0.10244890505949877,1.1902382548014918,-0.48792590976951233,0.4955723966654922,291
top1_short42_riskadj_rocfilter_w1_1_1_trend0_vol42_posall_windows,42,42,0,all_windows,1_1_1,0.12598100541669122,22.301810458164024,-0.6416854834955029,0.5389905615496278,0.09805855411587006,1.121100117953103,-0.3415345307509431,0.4693141447819484,257
top1_short42_riskadj_rocfilter_w2_1_1_trend0_vol42_posall_windows,42,42,0,all_windows,2_1_1,0.12598100541669122,22.301810458164024,-0.6416854834955029,0.5389905615496278,0.09805855411587006,1.121100117953103,-0.3415345307509431,0.4693141447819484,257
top1_short42_riskadj_rocfilter_w1_1_2_trend0_vol42_posall_windows,42,42,0,all_windows,1_1_2,0.12598100541669122,22.301810458164024,-0.6416854834955029,0.5389905615496278,0.09805855411587006,1.121100117953103,-0.3415345307509431,0.4693141447819484,257
top1_short42_riskadj_rocfilter_w1_1_1_trend0_vol14_posall_windows,42,14,0,all_windows,1_1_1,0.1080349064524253,14.213765554996527,-0.6361390950558528,0.4919786489541821,0.0964724969522599,1.0965974397654992,-0.37860967693995695,0.46571477963587254,256
top1_short42_riskadj_rocfilter_w2_1_1_trend0_vol14_posall_windows,42,14,0,all_windows,2_1_1,0.1080349064524253,14.213765554996527,-0.6361390950558528,0.4919786489541821,0.0964724969522599,1.0965974397654992,-0.37860967693995695,0.46571477963587254,256
top1_short42_riskadj_rocfilter_w1_1_2_trend0_vol14_posall_windows,42,14,0,all_windows,1_1_2,0.1080349064524253,14.213765554996527,-0.6361390950558528,0.4919786489541821,0.0964724969522599,1.0965974397654992,-0.37860967693995695,0.46571477963587254,256
top1_short42_riskadj_rocfilter_w1_1_1_trend0_vol63_posall_windows,42,63,0,all_windows,1_1_1,0.13314725522876514,26.57413452676165,-0.6361924783961368,0.5608516040823331,0.09308720402211956,1.0451262276085296,-0.3933505527533807,0.45507503641206704,249
top1_short42_riskadj_rocfilter_w2_1_1_trend0_vol63_posall_windows,42,63,0,all_windows,2_1_1,0.13314725522876514,26.57413452676165,-0.6361924783961368,0.5608516040823331,0.09308720402211956,1.0451262276085296,-0.3933505527533807,0.45507503641206704,249
top1_short42_riskadj_rocfilter_w1_1_2_trend0_vol63_posall_windows,42,63,0,all_windows,1_1_2,0.13314725522876514,26.57413452676165,-0.6361924783961368,0.5608516040823331,0.09308720402211956,1.0451262276085296,-0.3933505527533807,0.45507503641206704,249
top1_short42_riskadj_rocfilter_w1_1_1_trend200_vol42_posall_windows,42,42,200,all_windows,1_1_1,0.12431035504739563,21.401562482074755,-0.6416854834955029,0.5341114237360381,0.092585274775832,1.037589689129379,-0.3433299074152467,0.4518456720134278,254
top1_short42_riskadj_rocfilter_w2_1_1_trend200_vol42_posall_windows,42,42,200,all_windows,2_1_1,0.12431035504739563,21.401562482074755,-0.6416854834955029,0.5341114237360381,0.092585274775832,1.037589689129379,-0.3433299074152467,0.4518456720134278,254
top1_short42_riskadj_rocfilter_w1_1_2_trend200_vol42_posall_windows,42,42,200,all_windows,1_1_2,0.12431035504739563,21.401562482074755,-0.6416854834955029,0.5341114237360381,0.092585274775832,1.037589689129379,-0.3433299074152467,0.4518456720134278,254
top1_short42_riskadj_rocfilter_w1_1_1_trend200_vol14_posall_windows,42,14,200,all_windows,1_1_1,0.10638415294487302,13.623632437085963,-0.6361390950558528,0.4869566416252094,0.09114239471139274,1.0160599004885,-0.4024150573770725,0.4485421988036302,253
top1_short42_riskadj_rocfilter_w2_1_1_trend200_vol14_posall_windows,42,14,200,all_windows,2_1_1,0.10638415294487302,13.623632437085963,-0.6361390950558528,0.4869566416252094,0.09114239471139274,1.0160599004885,-0.4024150573770725,0.4485421988036302,253
top1_short42_riskadj_rocfilter_w1_1_2_trend200_vol14_posall_windows,42,14,200,all_windows,1_1_2,0.10638415294487302,13.623632437085963,-0.6361390950558528,0.4869566416252094,0.09114239471139274,1.0160599004885,-0.4024150573770725,0.4485421988036302,253
top1_short42_riskadj_rocfilter_w1_1_1_trend200_vol63_posall_windows,42,63,200,all_windows,1_1_1,0.13146626670064543,25.509011670729205,-0.6361924783961368,0.5559423904047334,0.08774267121022938,0.9661170601558982,-0.4167994097401886,0.43777531247236834,246
top1_short42_riskadj_rocfilter_w2_1_1_trend200_vol63_posall_windows,42,63,200,all_windows,2_1_1,0.13146626670064543,25.509011670729205,-0.6361924783961368,0.5559423904047334,0.08774267121022938,0.9661170601558982,-0.4167994097401886,0.43777531247236834,246
top1_short42_riskadj_rocfilter_w1_1_2_trend200_vol63_posall_windows,42,63,200,all_windows,1_1_2,0.13146626670064543,25.509011670729205,-0.6361924783961368,0.5559423904047334,0.08774267121022938,0.9661170601558982,-0.4167994097401886,0.43777531247236834,246
top1_short42_riskadj_rocfilter_w1_1_1_trend200_vol21_posscore,42,21,200,score,1_1_1,0.16834750434899926,61.092741631047346,-0.6407027104231678,0.6432245045914556,0.07990872229830659,0.8551375413811133,-0.4134870853554775,0.4076494708030985,283
top1_short42_riskadj_rocfilter_w2_1_1_trend200_vol21_posscore,42,21,200,score,2_1_1,0.14918896965480033,39.04074800184297,-0.6671802082804479,0.5929049391022955,0.07990872229830659,0.8551375413811133,-0.4134870853554775,0.4076494708030985,283
top1_short42_riskadj_rocfilter_w1_1_1_trend0_vol21_posscore,42,21,0,score,1_1_1,0.16124706355700158,51.81913022095453,-0.6606030385169773,0.623167240276765,0.07900185033110052,0.8426517038089252,-0.41309378347860803,0.4056299420079054,300
top1_short42_riskadj_rocfilter_w2_1_1_trend0_vol21_posscore,42,21,0,score,2_1_1,0.13466035287441747,27.567999852466734,-0.65860446783684,0.5492490855067186,0.07900185033110052,0.8426517038089252,-0.41309378347860803,0.4056299420079054,300
top1_short42_riskadj_rocfilter_w1_1_1_trend200_vol10_posscore,42,10,200,score,1_1_1,0.15157614508198503,41.30737136479953,-0.6406816542354807,0.6090398425776822,0.07866590626778325,0.8380451298299005,-0.44743239738019314,0.4062988006664837,297
top1_short42_riskadj_rocfilter_w1_1_2_trend200_vol10_posscore,42,10,200,score,1_1_2,0.1512065524552635,40.94853927315738,-0.6341208770519617,0.6056957137035482,0.07866590626778325,0.8380451298299005,-0.44743239738019314,0.4062988006664837,299
top1_short42_riskadj_rocfilter_w2_1_1_trend200_vol10_posscore,42,10,200,score,2_1_1,0.14122444880916518,32.29320452783349,-0.6671895227868494,0.58126943961472,0.07866590626778325,0.8380451298299005,-0.44743239738019314,0.4062988006664837,300
top1_short42_riskadj_rocfilter_w1_1_1_trend200_vol14_posscore,42,14,200,score,1_1_1,0.18045844037303183,80.63631102367009,-0.6407006046841848,0.6825278727607154,0.07851993101305843,0.8360466145980316,-0.42756333788870404,0.4029001328455401,287
top1_short42_riskadj_rocfilter_w2_1_1_trend200_vol14_posscore,42,14,200,score,2_1_1,0.1647151344068769,56.168497872302645,-0.6671966240508137,0.6410163022026093,0.07851993101305843,0.8360466145980316,-0.42756333788870404,0.4029001328455401,289
top1_short42_riskadj_rocfilter_w1_1_1_trend0_vol10_posscore,42,10,0,score,1_1_1,0.1410952849328413,32.19336067376719,-0.6605812230187404,0.5773735396053493,0.0759290107892896,0.8008900779969095,-0.4641129880695044,0.39700945627031253,316
top1_short42_riskadj_rocfilter_w2_1_1_trend0_vol10_posscore,42,10,0,score,2_1_1,0.11847485720307316,18.512326298287228,-0.658644270748783,0.5118824403454917,0.0759290107892896,0.8008900779969095,-0.4641129880695044,0.39700945627031253,321
top1_short42_riskadj_rocfilter_w1_1_1_trend0_vol10_posall_windows,42,10,0,all_windows,1_1_1,0.09501292199993538,10.117304303918253,-0.6901606732885137,0.4533476066034876,0.07588728798629507,0.8003287927529203,-0.4719394609449439,0.401952210417893,260
top1_short42_riskadj_rocfilter_w1_1_1_trend200_vol10_posall_windows,42,10,200,all_windows,1_1_1,0.09501292199993538,10.117304303918253,-0.6901606732885137,0.4533476066034876,0.07588728798629507,0.8003287927529203,-0.4719394609449439,0.401952210417893,260
top1_short42_riskadj_rocfilter_w2_1_1_trend0_vol10_posall_windows,42,10,0,all_windows,2_1_1,0.09501292199993538,10.117304303918253,-0.6901606732885137,0.4533476066034876,0.07588728798629507,0.8003287927529203,-0.4719394609449439,0.401952210417893,260
top1_short42_riskadj_rocfilter_w2_1_1_trend200_vol10_posall_windows,42,10,200,all_windows,2_1_1,0.09501292199993538,10.117304303918253,-0.6901606732885137,0.4533476066034876,0.07588728798629507,0.8003287927529203,-0.4719394609449439,0.401952210417893,260
top1_short42_riskadj_rocfilter_w1_1_2_trend0_vol10_posall_windows,42,10,0,all_windows,1_1_2,0.09501292199993538,10.117304303918253,-0.6901606732885137,0.4533476066034876,0.07588728798629507,0.8003287927529203,-0.4719394609449439,0.401952210417893,260
top1_short42_riskadj_rocfilter_w1_1_2_trend200_vol10_posall_windows,42,10,200,all_windows,1_1_2,0.09501292199993538,10.117304303918253,-0.6901606732885137,0.4533476066034876,0.07588728798629507,0.8003287927529203,-0.4719394609449439,0.401952210417893,260
top1_short42_riskadj_rocfilter_w1_1_1_trend0_vol14_posscore,42,14,0,score,1_1_1,0.17243502510982212,67.1221182217135,-0.6606028748829392,0.6584963729800225,0.07555282339587444,0.7958348665460078,-0.4279133057195209,0.39324126217702515,307
top1_short42_riskadj_rocfilter_w2_1_1_trend0_vol14_posscore,42,14,0,score,2_1_1,0.14916681122186382,39.020266299736306,-0.6586282699654211,0.5923522112514792,0.07555282339587444,0.7958348665460078,-0.4279133057195209,0.39324126217702515,308
top1_short42_riskadj_rocfilter_w1_1_1_trend0_vol21_posall_windows,42,21,0,all_windows,1_1_1,0.10310764340869816,12.51688004200356,-0.6631240882167491,0.4729642580854398,0.06964526251526237,0.7180624022344622,-0.394438312497682,0.3780585932255471,253
top1_short42_riskadj_rocfilter_w2_1_1_trend0_vol21_posall_windows,42,21,0,all_windows,2_1_1,0.10310764340869816,12.51688004200356,-0.6631240882167491,0.4729642580854398,0.06964526251526237,0.7180624022344622,-0.394438312497682,0.3780585932255471,253
top1_short42_riskadj_rocfilter_w1_1_2_trend0_vol21_posall_windows,42,21,0,all_windows,1_1_2,0.10310764340869816,12.51688004200356,-0.6631240882167491,0.4729642580854398,0.06964526251526237,0.7180624022344622,-0.394438312497682,0.3780585932255471,253
top1_short42_riskadj_rocfilter_w1_1_2_trend0_vol10_posscore,42,10,0,score,1_1_2,0.13984802224769122,31.24393379975121,-0.654392546566851,0.5700978531777878,0.06760278711887646,0.6918682188682785,-0.4641129880695044,0.3700678015798885,327
top1_short42_riskadj_rocfilter_w1_1_1_trend200_vol21_posall_windows,42,21,200,all_windows,1_1_1,0.1014733477240275,11.995422125555024,-0.6631240882167491,0.46808916300541104,0.06443245327567326,0.6519020504469859,-0.41785634311785025,0.3611528359320419,250
top1_short42_riskadj_rocfilter_w2_1_1_trend200_vol21_posall_windows,42,21,200,all_windows,2_1_1,0.1014733477240275,11.995422125555024,-0.6631240882167491,0.46808916300541104,0.06443245327567326,0.6519020504469859,-0.41785634311785025,0.3611528359320419,250
top1_short42_riskadj_rocfilter_w1_1_2_trend200_vol21_posall_windows,42,21,200,all_windows,1_1_2,0.1014733477240275,11.995422125555024,-0.6631240882167491,0.46808916300541104,0.06443245327567326,0.6519020504469859,-0.41785634311785025,0.3611528359320419,250
top1_short42_riskadj_rocfilter_w1_1_2_trend200_vol21_posscore,42,21,200,score,1_1_2,0.16114977552565501,51.70183380665286,-0.6341396668591195,0.6215236829152149,0.05922291040574157,0.5880226390032086,-0.4840531452229381,0.3424997165840327,290
top1_short42_riskadj_rocfilter_w1_1_2_trend200_vol14_posscore,42,14,200,score,1_1_2,0.17318600903014736,68.28948937845986,-0.6341519280451466,0.6599510402037326,0.05770253315196694,0.5697923497692703,-0.4964557281088504,0.3374885395758392,293
top1_short42_riskadj_rocfilter_w1_1_1_trend0_vol42_posscore,42,42,0,score,1_1_1,0.15456106986632068,44.315657998421884,-0.6605941377735662,0.6016983237561009,0.05551740788022075,0.5439123042595986,-0.5241058573327304,0.3302932204089061,303
top1_short42_riskadj_rocfilter_w2_1_1_trend0_vol42_posscore,42,42,0,score,2_1_1,0.13286825739551777,26.394547519181327,-0.6586366853345973,0.5415592766004029,0.05551740788022075,0.5439123042595986,-0.5241058573327304,0.3302932204089061,307
top1_short42_riskadj_rocfilter_w1_1_1_trend200_vol42_posscore,42,42,200,score,1_1_1,0.1660222207373614,57.89552728711512,-0.6407032419451035,0.633746206754517,0.05159223354374265,0.4983606798795144,-0.530470801116588,0.3182546675719919,284
top1_short42_riskadj_rocfilter_w1_1_2_trend200_vol42_posscore,42,42,200,score,1_1_2,0.16564943221276374,57.39791687360386,-0.6341521346175338,0.6305795524852176,0.05159223354374265,0.4983606798795144,-0.530470801116588,0.3182546675719919,285
top1_short42_riskadj_rocfilter_w2_1_1_trend200_vol42_posscore,42,42,200,score,2_1_1,0.15171481818796928,41.442767625456845,-0.6671988220491685,0.5966637639321178,0.05159223354374265,0.4983606798795144,-0.530470801116588,0.3182546675719919,285
top1_short42_riskadj_rocfilter_w1_1_2_trend0_vol21_posscore,42,21,0,score,1_1_2,0.1686537161677173,61.52602086753939,-0.6544216615495182,0.63757400963069,0.05006192203923776,0.48092289248822184,-0.473874894075746,0.31356587315756956,303
top1_short42_riskadj_rocfilter_w1_1_2_trend0_vol42_posscore,42,42,0,score,1_1_2,0.16375137949471918,54.92642957175882,-0.6544299224307678,0.6196202083621861,0.047129315127471205,0.4480019794841761,-0.5239143234612498,0.3043409292053476,305
top1_short42_riskadj_rocfilter_w1_1_2_trend0_vol14_posscore,42,14,0,score,1_1_2,0.1755811181680016,72.14259152758802,-0.6379064375594276,0.6616692120087833,0.04673315616537943,0.443604275584504,-0.487397528980858,0.30265725882762595,311
top1_short42_riskadj_rocfilter_w1_1_1_trend0_vol63_posscore,42,63,0,score,1_1_1,0.18392790026124883,87.24781587285376,-0.6606078629210322,0.6832457888432973,0.03891075787784559,0.3591312236666333,-0.5593733909738461,0.2785279532639856,291
top1_short42_riskadj_rocfilter_w2_1_1_trend0_vol63_posscore,42,63,0,score,2_1_1,0.16464493667409097,56.07713932784422,-0.6586609148567781,0.6269981713730011,0.03891075787784559,0.3591312236666333,-0.5593733909738461,0.2785279532639856,295
top1_short42_riskadj_rocfilter_w1_1_1_trend200_vol63_posscore,42,63,200,score,1_1_1,0.19556726827440807,113.40523849156003,-0.6407085773537462,0.7165604213545291,0.03479872325532751,0.31648676803535025,-0.5753603920170485,0.26521257265756676,273
top1_short42_riskadj_rocfilter_w1_1_2_trend200_vol63_posscore,42,63,200,score,1_1_2,0.19518575586623177,112.44044282620324,-0.6341602856361332,0.7126772623546065,0.03479872325532751,0.31648676803535025,-0.5753603920170485,0.26521257265756676,274
top1_short42_riskadj_rocfilter_w2_1_1_trend200_vol63_posscore,42,63,200,score,2_1_1,0.18393699312190503,87.265802304589,-0.6672008990317018,0.6845947030681622,0.03479872325532751,0.31648676803535025,-0.5753603920170485,0.26521257265756676,277
top1_short42_riskadj_rocfilter_w1_1_2_trend0_vol63_posscore,42,63,0,score,1_1_2,0.18963917628530425,99.26808058322106,-0.65443279178223,0.6900341197234029,0.03069235804179682,0.2750748620689769,-0.5595443992208788,0.25272961524514764,293
top1_short63_riskadj_rocfilter_w1_1_1_trend0_vol42_posall_windows,63,42,0,all_windows,1_1_1,0.12453152022060188,21.51878826860021,-0.7842252368665892,0.5214714523940827,-0.003498260165701539,-0.02777641006003817,-0.6952245521936213,0.15000236143222515,209
top1_short63_riskadj_rocfilter_w1_1_1_trend200_vol42_posall_windows,63,42,200,all_windows,1_1_1,0.12453152022060188,21.51878826860021,-0.7842252368665892,0.5214714523940827,-0.003498260165701539,-0.02777641006003817,-0.6952245521936213,0.15000236143222515,209
top1_short63_riskadj_rocfilter_w2_1_1_trend0_vol42_posall_windows,63,42,0,all_windows,2_1_1,0.12453152022060188,21.51878826860021,-0.7842252368665892,0.5214714523940827,-0.003498260165701539,-0.02777641006003817,-0.6952245521936213,0.15000236143222515,209
top1_short63_riskadj_rocfilter_w2_1_1_trend200_vol42_posall_windows,63,42,200,all_windows,2_1_1,0.12453152022060188,21.51878826860021,-0.7842252368665892,0.5214714523940827,-0.003498260165701539,-0.02777641006003817,-0.6952245521936213,0.15000236143222515,209
top1_short63_riskadj_rocfilter_w1_1_2_trend0_vol42_posall_windows,63,42,0,all_windows,1_1_2,0.12453152022060188,21.51878826860021,-0.7842252368665892,0.5214714523940827,-0.003498260165701539,-0.02777641006003817,-0.6952245521936213,0.15000236143222515,209
top1_short63_riskadj_rocfilter_w1_1_2_trend200_vol42_posall_windows,63,42,200,all_windows,1_1_2,0.12453152022060188,21.51878826860021,-0.7842252368665892,0.5214714523940827,-0.003498260165701539,-0.02777641006003817,-0.6952245521936213,0.15000236143222515,209
top1_short63_riskadj_rocfilter_w1_1_1_trend0_vol63_posall_windows,63,63,0,all_windows,1_1_1,0.13742273433624952,29.472052427506302,-0.8007563604892306,0.557420677525,-0.006632323461049361,-0.052084943461330524,-0.6952245521936213,0.13733207867280697,200
top1_short63_riskadj_rocfilter_w1_1_1_trend200_vol63_posall_windows,63,63,200,all_windows,1_1_1,0.13742273433624952,29.472052427506302,-0.8007563604892306,0.557420677525,-0.006632323461049361,-0.052084943461330524,-0.6952245521936213,0.13733207867280697,200
top1_short63_riskadj_rocfilter_w2_1_1_trend0_vol63_posall_windows,63,63,0,all_windows,2_1_1,0.13742273433624952,29.472052427506302,-0.8007563604892306,0.557420677525,-0.006632323461049361,-0.052084943461330524,-0.6952245521936213,0.13733207867280697,200
top1_short63_riskadj_rocfilter_w2_1_1_trend200_vol63_posall_windows,63,63,200,all_windows,2_1_1,0.13742273433624952,29.472052427506302,-0.8007563604892306,0.557420677525,-0.006632323461049361,-0.052084943461330524,-0.6952245521936213,0.13733207867280697,200
top1_short63_riskadj_rocfilter_w1_1_2_trend0_vol63_posall_windows,63,63,0,all_windows,1_1_2,0.13742273433624952,29.472052427506302,-0.8007563604892306,0.557420677525,-0.006632323461049361,-0.052084943461330524,-0.6952245521936213,0.13733207867280697,200
top1_short63_riskadj_rocfilter_w1_1_2_trend200_vol63_posall_windows,63,63,200,all_windows,1_1_2,0.13742273433624952,29.472052427506302,-0.8007563604892306,0.557420677525,-0.006632323461049361,-0.052084943461330524,-0.6952245521936213,0.13733207867280697,200
top1_short63_riskadj_rocfilter_w1_1_1_trend0_vol21_posall_windows,63,21,0,all_windows,1_1_1,0.09043262574275568,8.947055383488676,-0.8152792924594894,0.42964477078703817,-0.011641775635325202,-0.08983503843323104,-0.6952245521936213,0.12058427170476108,220
top1_short63_riskadj_rocfilter_w1_1_1_trend200_vol21_posall_windows,63,21,200,all_windows,1_1_1,0.09043262574275568,8.947055383488676,-0.8152792924594894,0.42964477078703817,-0.011641775635325202,-0.08983503843323104,-0.6952245521936213,0.12058427170476108,220
top1_short63_riskadj_rocfilter_w2_1_1_trend0_vol21_posall_windows,63,21,0,all_windows,2_1_1,0.09043262574275568,8.947055383488676,-0.8152792924594894,0.42964477078703817,-0.011641775635325202,-0.08983503843323104,-0.6952245521936213,0.12058427170476108,220
top1_short63_riskadj_rocfilter_w2_1_1_trend200_vol21_posall_windows,63,21,200,all_windows,2_1_1,0.09043262574275568,8.947055383488676,-0.8152792924594894,0.42964477078703817,-0.011641775635325202,-0.08983503843323104,-0.6952245521936213,0.12058427170476108,220
top1_short63_riskadj_rocfilter_w1_1_2_trend0_vol21_posall_windows,63,21,0,all_windows,1_1_2,0.09043262574275568,8.947055383488676,-0.8152792924594894,0.42964477078703817,-0.011641775635325202,-0.08983503843323104,-0.6952245521936213,0.12058427170476108,220
top1_short63_riskadj_rocfilter_w1_1_2_trend200_vol21_posall_windows,63,21,200,all_windows,1_1_2,0.09043262574275568,8.947055383488676,-0.8152792924594894,0.42964477078703817,-0.011641775635325202,-0.08983503843323104,-0.6952245521936213,0.12058427170476108,220
